start1	end1	start2	end2	col
4870976587	4870976587	4994523182	4994523182	28
4994437629	4994437629	5051120966	5051120966	28
2759568978	2759568978	2702036293	2702036293	28
5157000907	5157000907	4910074124	4910074124	28
5154259166	5154259166	4912508013	4912508013	28
5152819425	5152819425	4913806513	4913806513	28
5139913739	5139913739	4925820227	4925820227	28
5103767452	5103767452	4957023607	4957023607	28
5102567260	5102567260	4958087561	4958087561	28
5059490275	5059490275	5147713387	5147713387	28
5119302653	5119302653	4943042698	4943042698	28
4988333333	4988333333	5045423743	5045423743	28
4911391515	4911391515	5111460828	5111460828	28
4956438699	4956438699	5074703998	5074703998	28
4888565952	4888565952	5018018494	5018018494	28
4892570502	4892570502	5128380909	5128380909	28
4876594651	4876594651	5001190342	5001190342	28
4912638854	4912638854	5110168080	5110168080	28
4951338738	4951338738	5078487696	5078487696	28
2080013160	2080013160	1054134084	1054134084	27
4623538453	4623538453	4671347487	4671347487	27
4624413292	4624413292	4671897255	4671897255	27
4624492692	4624492692	4671954847	4671954847	27
4624548127	4624548127	4671995782	4671995782	27
4622491156	4622491156	4670581159	4670581159	27
2083079156	2083079156	1051305211	1051305211	27
2083001158	2083001158	1051371161	1051371161	27
2080039777	2080039777	1054118702	1054118702	27
4604938426	4604938426	4652514874	4652514874	27
2077360420	2077360420	1056712628	1056712628	27
2072987082	2072987082	1060850696	1060850696	27
2071590754	2071590754	1062128407	1062128407	27
2070485430	2070485430	1063053409	1063053409	27
2068989547	2068989547	1064109990	1064109990	27
2068400893	2068400893	1064552588	1064552588	27
2064441536	2064441536	1067650651	1067650651	27
2058150869	2058150869	1071338233	1071338233	27
2075551028	2075551028	1058429405	1058429405	27
257014314	257014314	544453836	544453836	26
224964159	224964159	583642298	583642298	26
239420020	239420020	571536520	571536520	26
245649863	245649863	537618907	537618907	26
253406333	253406333	541461912	541461912	26
255260300	255260300	542880054	542880054	26
434882871	434882871	2008103791	2008103791	26
262856865	262856865	548998797	548998797	26
267213885	267213885	552604507	552604507	26
270698618	270698618	555572676	555572676	26
275612509	275612509	560136765	560136765	26
266772913	266772913	552240072	552240072	26
4429132784	4429132784	3763190548	3763190548	25
4378732175	4378732175	3814906639	3814906639	25
4379831893	4379831893	3813913116	3813913116	25
4381653707	4381653707	3812054982	3812054982	25
4381897838	4381897838	3811808180	3811808180	25
4383060895	4383060895	3810595170	3810595170	25
4385419827	4385419827	3808311198	3808311198	25
4400576549	4400576549	3792477422	3792477422	25
4417233218	4417233218	3775511390	3775511390	25
4408576971	4408576971	3784604014	3784604014	25
4397550403	4397550403	3795652317	3795652317	25
4395663195	4395663195	3797539392	3797539392	25
4395628295	4395628295	3797578939	3797578939	25
4392630364	4392630364	3801341796	3801341796	25
4377195052	4377195052	3816509582	3816509582	25
4377476036	4377476036	3815996757	3815996757	25
4355291061	4355291061	3837091751	3837091751	25
4375336804	4375336804	3818293463	3818293463	25
4348613459	4348613459	3843243302	3843243302	25
4365958824	4365958824	3827113291	3827113291	25
4331723171	4331723171	3856189661	3856189661	25
4331908638	4331908638	3856037119	3856037119	25
4340039905	4340039905	3850555358	3850555358	25
4342291512	4342291512	3848681879	3848681879	25
4343693538	4343693538	3847494253	3847494253	25
4331199444	4331199444	3856547694	3856547694	25
1833338371	1833338371	2133578391	2133578391	25
4363015209	4363015209	3829907288	3829907288	25
4364518674	4364518674	3828486546	3828486546	25
4355415603	4355415603	3836912976	3836912976	25
4364854054	4364854054	3828185103	3828185103	25
3715438939	3715438939	3431419644	3431419644	24
3719173550	3719173550	3435128726	3435128726	24
3718176103	3718176103	1352269974	1352269974	24
3716216746	3716216746	3432086023	3432086023	24
3738734673	3738734673	3412427494	3412427494	24
3761881685	3761881685	3725111073	3725111073	23
3792659476	3792659476	3693428413	3693428413	23
3758889889	3758889889	3728323215	3728323215	23
3790953217	3790953217	3695400456	3695400456	23
3761943463	3761943463	3725063547	3725063547	23
3785415567	3785415567	3701410404	3701410404	23
3790834906	3790834906	3695537462	3695537462	23
3800490176	3800490176	3687671585	3687671585	23
3792795949	3792795949	3693033073	3693033073	23
3875242842	3875242842	3618485704	3618485704	23
3136017174	3136017174	4458861738	4458861738	23
3868979151	3868979151	3624237578	3624237578	23
3874597038	3874597038	3619227397	3619227397	23
3877333586	3877333586	3616718607	3616718607	23
3893787332	3893787332	3603459556	3603459556	23
3898726559	3898726559	3599827717	3599827717	23
3902225132	3902225132	3597570151	3597570151	23
3848837460	3848837460	3642669350	3642669350	23
4053170425	4053170425	3465153769	3465153769	22
4056383211	4056383211	3461801274	3461801274	22
4056309628	4056309628	3461811756	3461811756	22
4051713641	4051713641	3466556953	3466556953	22
4052939295	4052939295	3465366002	3465366002	22
