start1	end1	start2	end2	col
3370591873	3370591873	2642788538	2642788538	28
3430011856	3430011856	2638493440	2638493440	28
238690643	238690643	358671822	358671822	28
3060966735	3060966735	2943438356	2943438356	28
3131639648	3131639648	2946148912	2946148912	28
2967042848	2967042848	2895517534	2895517534	28
2974984809	2974984809	2938062312	2938062312	28
2959984677	2959984677	2908771983	2908771983	28
2966411913	2966411913	2908124088	2908124088	28
3466992609	3466992609	2668604667	2668604667	28
2953809772	2953809772	2926968049	2926968049	28
3458325782	3458325782	2600354574	2600354574	28
3372538073	3372538073	2589009298	2589009298	28
3378070537	3378070537	2691806122	2691806122	28
3473084396	3473084396	2604342946	2604342946	28
3471049673	3471049673	2606175925	2606175925	28
3369974904	3369974904	2642900932	2642900932	28
3373546263	3373546263	2589291036	2589291036	28
4951348100	4951348100	2590467664	2590467664	28
1253488597	1253488597	4769804718	4769804718	27
4544523443	4544523443	4036185827	4036185827	27
4542884004	4542884004	4040514786	4040514786	27
4542822419	4542822419	4040589608	4040589608	27
4542720590	4542720590	4040632010	4040632010	27
4544143159	4544143159	4058033655	4058033655	27
1296678603	1296678603	4776420574	4776420574	27
1296730810	1296730810	4776544484	4776544484	27
1253433444	1253433444	4778429938	4778429938	27
4510464652	4510464652	4029762621	4029762621	27
1258046256	1258046256	4760223804	4760223804	27
1266781202	1266781202	4763387796	4763387796	27
1292587385	1292587385	4778190796	4778190796	27
2523732319	2523732319	3426490310	3426490310	27
2534301004	2534301004	3436391777	3436391777	27
2533150238	2533150238	3436094798	3436094798	27
4160474081	4160474081	3663550049	3663550049	27
4177964270	4177964270	3674848271	3674848271	27
1263601385	1263601385	4780261736	4780261736	27
2985622323	2985622323	2849939997	2849939997	26
4876595206	4876595206	2840743693	2840743693	26
4857290396	4857290396	2845362225	2845362225	26
4226121431	4226121431	2865832869	2865832869	26
2988953696	2988953696	2864986042	2864986042	26
2987296359	2987296359	2863375516	2863375516	26
1993406764	1993406764	1505776684	1505776684	26
2981731515	2981731515	2855945253	2855945253	26
4885524786	4885524786	2853456216	2853456216	26
4883511156	4883511156	2858224063	2858224063	26
4879100444	4879100444	2838023438	2838023438	26
4885915564	4885915564	2853790716	2853790716	26
1917739542	1917739542	2035031486	2035031486	25
3867912898	3867912898	3849073772	3849073772	25
3880409761	3880409761	3861034273	3861034273	25
3893494437	3893494437	3855384831	3855384831	25
3892211534	3892211534	3893431183	3893431183	25
3895548892	3895548892	3858197728	3858197728	25
3885439232	3885439232	3859102470	3859102470	25
1758196492	1758196492	2093356563	2093356563	25
1769080073	1769080073	2102536358	2102536358	25
1763810579	1763810579	2098749863	2098749863	25
252038242	252038242	363482014	363482014	25
4392721845	4392721845	2305348186	2305348186	25
2856758638	2856758638	360296861	360296861	25
3825525965	3825525965	3821746263	3821746263	25
3866740880	3866740880	3841985317	3841985317	25
3867029276	3867029276	3842322676	3842322676	25
3850032619	3850032619	3828421795	3828421795	25
3875429913	3875429913	3861754276	3861754276	25
3845520084	3845520084	3833958844	3833958844	25
3870599075	3870599075	3869570687	3869570687	25
3826700902	3826700902	3823447611	3823447611	25
3825986976	3825986976	3824001646	3824001646	25
3839596575	3839596575	3879304385	3879304385	25
3841733571	3841733571	3877168195	3877168195	25
3842685778	3842685778	3876994350	3876994350	25
3827954681	3827954681	3818292387	3818292387	25
4931785991	4931785991	4487610629	4487610629	25
1784679453	1784679453	3881239182	3881239182	25
3857134614	3857134614	3823058396	3823058396	25
3850193323	3850193323	3828088107	3828088107	25
3468156982	3468156982	3822758937	3822758937	25
4058051262	4058051262	4341037697	4341037697	24
4048531163	4048531163	4357594614	4357594614	24
4063215064	4063215064	4364726622	4364726622	24
4056564381	4056564381	4356140955	4356140955	24
4071309211	4071309211	4372695191	4372695191	24
1411073672	1411073672	1124477351	1124477351	23
2197856493	2197856493	1148189425	1148189425	23
1408054366	1408054366	1125536039	1125536039	23
1434261596	1434261596	1149442855	1149442855	23
1411138756	1411138756	1124377076	1124377076	23
1429774230	1429774230	3772027189	3772027189	23
1434062067	1434062067	1149503070	1149503070	23
1440871979	1440871979	1137547203	1137547203	23
1436264010	1436264010	1226894083	1226894083	23
