start1	end1	start2	end2	col
2187035073	2187035073	2325625354	2325625354	28
2100292438	2100292438	2411049492	2411049492	28
4722293536	4722293536	2790906682	2790906682	28
4509594323	4509594323	4529708849	4529708849	28
4510294977	4510294977	4528899993	4528899993	28
388990847	388990847	696997624	696997624	28
4305904368	4305904368	433993784	433993784	28
4521419833	4521419833	4516735992	4516735992	28
4521823440	4521823440	4516292802	4516292802	28
3010313857	3010313857	3186878284	3186878284	28
840744430	840744430	964400177	964400177	28
2278775861	2278775861	2318840137	2318840137	28
2196025835	2196025835	2324350612	2324350612	28
3024883315	3024883315	3200742828	3200742828	28
2217356043	2217356043	2297175744	2297175744	28
2207992656	2207992656	2303288588	2303288588	28
2155629342	2155629342	2355692909	2355692909	28
2195836187	2195836187	2324143705	2324143705	28
2096714716	2096714716	2415420073	2415420073	28
1766003157	1766003157	1978914786	1978914786	27
2594194480	2594194480	2789981581	2789981581	27
1980305253	1980305253	2168112292	2168112292	27
1980356611	1980356611	2168051334	2168051334	27
1980916092	1980916092	2167369319	2167369319	27
1979182106	1979182106	2169348669	2169348669	27
1775834165	1775834165	1991778396	1991778396	27
1768242091	1768242091	1988117470	1988117470	27
161764177	161764177	198541270	198541270	27
1894421939	1894421939	2112113787	2112113787	27
1760061933	1760061933	1972493488	1972493488	27
1766995905	1766995905	1980024743	1980024743	27
1773854336	1773854336	1980772313	1980772313	27
4943394189	4943394189	4944879976	4944879976	27
4858916913	4858916913	4862595162	4862595162	27
1160114455	1160114455	1499145184	1499145184	27
4888757542	4888757542	4895590097	4895590097	27
1285028987	1285028987	1404023128	1404023128	27
1735043585	1735043585	1946838971	1946838971	27
4513514954	4513514954	4525811676	4525811676	26
2974505381	2974505381	3153321885	3153321885	26
4520986204	4520986204	4517214007	4517214007	26
314688972	314688972	312316899	312316899	26
3072546891	3072546891	3246617464	3246617464	26
3556400477	3556400477	3564839057	3564839057	26
4775911534	4775911534	2840067786	2840067786	26
3045213099	3045213099	3220761927	3220761927	26
2691058528	2691058528	2993641506	2993641506	26
2690708928	2690708928	2995448596	2995448596	26
4550520265	4550520265	4489824589	4489824589	26
3044213652	3044213652	3219758068	3219758068	26
3239416103	3239416103	3376146559	3376146559	25
1016160251	1016160251	1119763150	1119763150	25
1358596820	1358596820	1707722587	1707722587	25
888180007	888180007	1273662733	1273662733	25
866424315	866424315	1293321968	1293321968	25
1522198062	1522198062	1608902818	1608902818	25
1532924419	1532924419	1619666665	1619666665	25
5071282248	5071282248	5051374846	5051374846	25
3235159614	3235159614	3371933691	3371933691	25
5073303645	5073303645	5053400009	5053400009	25
77996506	77996506	102229920	102229920	25
790017873	790017873	908906718	908906718	25
242763075	242763075	373442787	373442787	25
1516668301	1516668301	1603481314	1603481314	25
1534178750	1534178750	1620867760	1620867760	25
1533295516	1533295516	1620118610	1620118610	25
1360808752	1360808752	1709844064	1709844064	25
1033522981	1033522981	1137389991	1137389991	25
1422257037	1422257037	1769934913	1769934913	25
1016069351	1016069351	1119667555	1119667555	25
1534338520	1534338520	1621017063	1621017063	25
1501545582	1501545582	1585189856	1585189856	25
1080781296	1080781296	1184143709	1184143709	25
1039240808	1039240808	1143261048	1143261048	25
917004644	917004644	1253529604	1253529604	25
1362367074	1362367074	1711591485	1711591485	25
1470499277	1470499277	1664380636	1664380636	25
1080173196	1080173196	1183515962	1183515962	25
1426714385	1426714385	1775113303	1775113303	25
1361400452	1361400452	1710605716	1710605716	25
1427183019	1427183019	1775442846	1775442846	25
