start1	end1	start2	end2	col
4994523182	4994523182	2161984453	2161984453	28
5051120966	5051120966	2152411935	2152411935	28
2702036293	2702036293	4085402376	4085402376	28
4910074124	4910074124	3736565160	3736565160	28
4912508013	4912508013	3738205953	3738205953	28
4913806513	4913806513	3739074994	3739074994	28
4925820227	4925820227	3717516555	3717516555	28
4957023607	4957023607	4041069616	4041069616	28
4958087561	4958087561	4040441978	4040441978	28
5147713387	5147713387	2250865875	2250865875	28
4943042698	4943042698	3711039816	3711039816	28
5045423743	5045423743	2198635595	2198635595	28
5111460828	5111460828	2191772247	2191772247	28
5074703998	5074703998	2120927703	2120927703	28
5018018494	5018018494	2211836703	2211836703	28
5128380909	5128380909	2214591676	2214591676	28
5001190342	5001190342	2162517008	2162517008	28
5110168080	5110168080	2190795598	2190795598	28
5078487696	5078487696	2220374093	2220374093	28
1054134084	1054134084	3649100278	3649100278	27
4671347487	4671347487	4390980981	4390980981	27
4671897255	4671897255	4389619808	4389619808	27
4671954847	4671954847	4389585278	4389585278	27
4671995782	4671995782	4389525049	4389525049	27
4670581159	4670581159	4387068729	4387068729	27
1051305211	1051305211	3646074240	3646074240	27
1051371161	1051371161	3646146776	3646146776	27
1054118702	1054118702	3649069407	3649069407	27
4652514874	4652514874	4379348732	4379348732	27
1056712628	1056712628	3651717771	3651717771	27
1060850696	1060850696	3656231322	3656231322	27
1062128407	1062128407	3658038981	3658038981	27
1063053409	1063053409	3670551086	3670551086	27
1064109990	1064109990	3669797719	3669797719	27
1064552588	1064552588	3669395154	3669395154	27
1067650651	1067650651	3666441845	3666441845	27
1071338233	1071338233	3659345560	3659345560	27
1058429405	1058429405	3653770037	3653770037	27
544453836	544453836	3938018830	3938018830	26
583642298	583642298	3934653122	3934653122	26
571536520	571536520	3930126316	3930126316	26
537618907	537618907	3929318961	3929318961	26
541461912	541461912	3928302990	3928302990	26
542880054	542880054	3936962456	3936962456	26
2008103791	2008103791	4232584547	4232584547	26
548998797	548998797	4021038036	4021038036	26
552604507	552604507	4024093844	4024093844	26
555572676	555572676	4026481505	4026481505	26
560136765	560136765	4031357110	4031357110	26
552240072	552240072	4023783318	4023783318	26
3763190548	3763190548	2825367616	2825367616	25
3814906639	3814906639	4325376712	4325376712	25
3813913116	3813913116	2563298253	2563298253	25
3812054982	3812054982	4322828195	4322828195	25
3811808180	3811808180	3390425458	3390425458	25
3810595170	3810595170	3673169840	3673169840	25
3808311198	3808311198	3674908593	3674908593	25
3792477422	3792477422	2844624719	2844624719	25
3775511390	3775511390	2832553620	2832553620	25
3784604014	3784604014	2838225958	2838225958	25
3795652317	3795652317	4075917720	4075917720	25
3797539392	3797539392	3761620861	3761620861	25
3797578939	3797578939	1481027280	1481027280	25
3801341796	3801341796	4328855654	4328855654	25
3816509582	3816509582	4325823047	4325823047	25
3815996757	3815996757	4325583881	4325583881	25
3837091751	3837091751	2526647426	2526647426	25
3818293463	3818293463	2575765450	2575765450	25
3843243302	3843243302	2533385011	2533385011	25
3827113291	3827113291	2582597782	2582597782	25
3856189661	3856189661	2562298327	2562298327	25
3856037119	3856037119	2562885979	2562885979	25
3850555358	3850555358	2542729125	2542729125	25
3848681879	3848681879	2539441540	2539441540	25
3847494253	3847494253	2537400516	2537400516	25
3856547694	3856547694	2560594880	2560594880	25
2133578391	2133578391	1998492458	1998492458	25
3829907288	3829907288	2517814189	2517814189	25
3828486546	3828486546	2519478077	2519478077	25
3836912976	3836912976	2526454634	2526454634	25
3828185103	3828185103	2519825813	2519825813	25
3431419644	3431419644	4708980915	4708980915	24
3435128726	3435128726	4715880584	4715880584	24
1352269974	1352269974	4713758211	4713758211	24
3432086023	3432086023	4710395560	4710395560	24
3412427494	3412427494	4769976862	4769976862	24
3725111073	3725111073	2068151039	2068151039	23
3693428413	3693428413	2328963661	2328963661	23
3728323215	3728323215	2065947183	2065947183	23
3695400456	3695400456	2334229247	2334229247	23
3725063547	3725063547	2068214534	2068214534	23
3701410404	3701410404	2093992314	2093992314	23
3695537462	3695537462	2039473303	2039473303	23
3687671585	3687671585	2324186450	2324186450	23
3693033073	3693033073	2328539072	2328539072	23
3618485704	3618485704	4831877175	4831877175	23
4458861738	4458861738	3146833390	3146833390	23
3624237578	3624237578	1223509895	1223509895	23
3619227397	3619227397	4832505622	4832505622	23
3616718607	3616718607	4831180652	4831180652	23
3603459556	3603459556	2041681838	2041681838	23
3599827717	3599827717	4828223555	4828223555	23
3597570151	3597570151	4825565221	4825565221	23
3642669350	3642669350	1197639084	1197639084	23
3465153769	3465153769	626787811	626787811	22
3461801274	3461801274	631532125	631532125	22
3461811756	3461811756	631414463	631414463	22
3466556953	3466556953	602023073	602023073	22
3465366002	3465366002	626366916	626366916	22
3463297677	3463297677	629448838	629448838	22
3465022615	3465022615	626950583	626950583	22
3463908022	3463908022	628730262	628730262	22
3463857917	3463857917	629084437	629084437	22
3482904179	3482904179	4324094482	4324094482	22
3514951037	3514951037	4363737800	4363737800	22
3514288618	3514288618	3680498147	3680498147	22
3580608272	3580608272	3222188568	3222188568	22
3515082215	3515082215	3681058858	3681058858	22
3563033696	3563033696	3674044750	3674044750	22
3596486273	3596486273	3698991213	3698991213	22
3532851199	3532851199	3683371231	3683371231	22
3534596266	3534596266	3682080424	3682080424	22
3533507628	3533507628	3682819353	3682819353	22
3563579293	3563579293	3674673767	3674673767	22
3540623685	3540623685	706063315	706063315	22
3575690740	3575690740	3092652788	3092652788	22
3576765321	3576765321	3093595260	3093595260	22
4474648264	4474648264	4618870141	4618870141	21
4447406847	4447406847	3073350740	3073350740	21
4452629769	4452629769	3066164367	3066164367	21
4453027435	4453027435	3065759460	3065759460	21
4455916422	4455916422	3062960798	3062960798	21
4457437157	4457437157	3144585421	3144585421	21
4458890860	4458890860	3146880996	3146880996	21
4459818706	4459818706	3148372193	3148372193	21
4460709147	4460709147	3149930399	3149930399	21
4458928450	4458928450	3146928921	3146928921	21
4476792597	4476792597	4624405281	4624405281	21
4485258079	4485258079	3156446737	3156446737	21
4488217805	4488217805	3153651909	3153651909	21
4494068058	4494068058	4792196900	4792196900	21
4494479191	4494479191	4792070924	4792070924	21
4507638704	4507638704	3184055338	3184055338	21
4512795662	4512795662	3175326196	3175326196	21
4487181996	4487181996	3152243615	3152243615	21
380527361	380527361	3515974731	3515974731	20
409140332	409140332	2516298992	2516298992	20
402458724	402458724	2585026210	2585026210	20
401809818	401809818	1822644588	1822644588	20
397923437	397923437	2503914059	2503914059	20
394765481	394765481	2505500130	2505500130	20
4407401376	4407401376	4044214410	4044214410	20
385564112	385564112	621884902	621884902	20
379907951	379907951	3516355750	3516355750	20
380350628	380350628	3516130076	3516130076	20
380297718	380297718	3516192563	3516192563	20
380136664	380136664	3516245043	3516245043	20
379876457	379876457	3516426613	3516426613	20
4410713875	4410713875	1961194373	1961194373	20
4410809540	4410809540	1961280781	1961280781	20
411084164	411084164	2514627447	2514627447	20
