start1	end1	start2	end2	col
2161984453	2161984453	3893683500	3893683500	28
2152411935	2152411935	3919635986	3919635986	28
4085402376	4085402376	2528449711	2528449711	28
3736565160	3736565160	322868056	322868056	28
3738205953	3738205953	325529313	325529313	28
3739074994	3739074994	327018583	327018583	28
3717516555	3717516555	338518886	338518886	28
4041069616	4041069616	362667684	362667684	28
4040441978	4040441978	363438757	363438757	28
2250865875	2250865875	3959964850	3959964850	28
3711039816	3711039816	352928958	352928958	28
2198635595	2198635595	3982183989	3982183989	28
2191772247	2191772247	4000915229	4000915229	28
2120927703	2120927703	4005278427	4005278427	28
2211836703	2211836703	3991400320	3991400320	28
2214591676	2214591676	3993110654	3993110654	28
2162517008	2162517008	3893153448	3893153448	28
2190795598	2190795598	4001574877	4001574877	28
2220374093	2220374093	3980731981	3980731981	28
3649100278	3649100278	42944727	42944727	27
4390980981	4390980981	4561031453	4561031453	27
4389619808	4389619808	4557562834	4557562834	27
4389585278	4389585278	4557480806	4557480806	27
4389525049	4389525049	4557405621	4557405621	27
4387068729	4387068729	4560232484	4560232484	27
3646074240	3646074240	637598031	637598031	27
3646146776	3646146776	637642570	637642570	27
3649069407	3649069407	640438971	640438971	27
4379348732	4379348732	4521074688	4521074688	27
3651717771	3651717771	643000733	643000733	27
3656231322	3656231322	648409795	648409795	27
3658038981	3658038981	651156672	651156672	27
3670551086	3670551086	567502876	567502876	27
3669797719	3669797719	565561327	565561327	27
3669395154	3669395154	564798741	564798741	27
3666441845	3666441845	799206975	799206975	27
3659345560	3659345560	778900263	778900263	27
3653770037	3653770037	645391647	645391647	27
3938018830	3938018830	394361668	394361668	26
3934653122	3934653122	422168403	422168403	26
3930126316	3930126316	408393536	408393536	26
3929318961	3929318961	402876169	402876169	26
3928302990	3928302990	398384531	398384531	26
3936962456	3936962456	396448616	396448616	26
4232584547	4232584547	1807554247	1807554247	26
4021038036	4021038036	388867446	388867446	26
4024093844	4024093844	385109604	385109604	26
4026481505	4026481505	381898519	381898519	26
4031357110	4031357110	375216767	375216767	26
4023783318	4023783318	385548532	385548532	26
2825367616	2825367616	2107405040	2107405040	25
4325376712	4325376712	4647501189	4647501189	25
2563298253	2563298253	4659990160	4659990160	25
4322828195	4322828195	4673505489	4673505489	25
3390425458	3390425458	4675640241	4675640241	25
3673169840	3673169840	4669230173	4669230173	25
3674908593	3674908593	4665317918	4665317918	25
2844624719	2844624719	2104841438	2104841438	25
2832553620	2832553620	2094231251	2094231251	25
2838225958	2838225958	2099266518	2099266518	25
4075917720	4075917720	2514965296	2514965296	25
3761620861	3761620861	2486669710	2486669710	25
1481027280	1481027280	2512387790	2512387790	25
4328855654	4328855654	4605690051	4605690051	25
4325823047	4325823047	4600881817	4600881817	25
4325583881	4325583881	4600478297	4600478297	25
2526647426	2526647426	4637050472	4637050472	25
2575765450	2575765450	4652442531	4652442531	25
2533385011	2533385011	4631593929	4631593929	25
2582597782	2582597782	4657529638	4657529638	25
2562298327	2562298327	4607146004	4607146004	25
2562885979	2562885979	4606484080	4606484080	25
2542729125	2542729125	4624341491	4624341491	25
2539441540	2539441540	4626944744	4626944744	25
2537400516	2537400516	4628162201	4628162201	25
2560594880	2560594880	4608739398	4608739398	25
1998492458	1998492458	4898225688	4898225688	25
2517814189	2517814189	4646917082	4646917082	25
2519478077	2519478077	4644646440	4644646440	25
2526454634	2526454634	4637385074	4637385074	25
2519825813	2519825813	4644279777	4644279777	25
4708980915	4708980915	5027651094	5027651094	24
4715880584	4715880584	5031837218	5031837218	24
4713758211	4713758211	5030359734	5030359734	24
4710395560	4710395560	5028393605	5028393605	24
4769976862	4769976862	5045595973	5045595973	24
2068151039	2068151039	1362045051	1362045051	23
2328963661	2328963661	1384179217	1384179217	23
2065947183	2065947183	1360120155	1360120155	23
2334229247	2334229247	1382696770	1382696770	23
2068214534	2068214534	1362113965	1362113965	23
2093992314	2093992314	1379046437	1379046437	23
2039473303	2039473303	1382597224	1382597224	23
2324186450	2324186450	1388273150	1388273150	23
2328539072	2328539072	1384289297	1384289297	23
4831877175	4831877175	1284214871	1284214871	23
3146833390	3146833390	4428742384	4428742384	23
1223509895	1223509895	3117724533	3117724533	23
4832505622	4832505622	1283384995	1283384995	23
4831180652	4831180652	1286214793	1286214793	23
2041681838	2041681838	1341169141	1341169141	23
4828223555	4828223555	1335557249	1335557249	23
4825565221	4825565221	1329803966	1329803966	23
1197639084	1197639084	3135295850	3135295850	23
626787811	626787811	4200678056	4200678056	22
631532125	631532125	4197990631	4197990631	22
631414463	631414463	4197993060	4197993060	22
602023073	602023073	4202255800	4202255800	22
626366916	626366916	4200999691	4200999691	22
629448838	629448838	4199086461	4199086461	22
626950583	626950583	4200613754	4200613754	22
628730262	628730262	4199518038	4199518038	22
629084437	629084437	4199389003	4199389003	22
4324094482	4324094482	4685815347	4685815347	22
4363737800	4363737800	4727219300	4727219300	22
3680498147	3680498147	4726678004	4726678004	22
3222188568	3222188568	5099461821	5099461821	22
3681058858	3681058858	4727353228	4727353228	22
3674044750	3674044750	4717370699	4717370699	22
