start1	end1	start2	end2	col
2370162691	2370162691	4740579756	4740579756	28
2304322248	2304322248	4757234337	4757234337	28
4441925435	4441925435	1932677483	1932677483	28
613813219	613813219	481928447	481928447	28
610437687	610437687	485213909	485213909	28
608514953	608514953	487036499	487036499	28
594179063	594179063	501170531	501170531	28
566094468	566094468	528879729	528879729	28
565203158	565203158	529697105	529697105	28
2372234766	2372234766	4743843714	4743843714	28
577259075	577259075	517803813	517803813	28
2348308293	2348308293	4706499575	4706499575	28
2315346785	2315346785	4696565431	4696565431	28
2310347009	2310347009	4702987703	4702987703	28
2299951865	2299951865	4731566642	4731566642	28
2300456215	2300456215	4733855222	4733855222	28
2370453068	2370453068	4742233598	4742233598	28
2314606877	2314606877	4697222451	4697222451	28
2349783563	2349783563	4707957374	4707957374	28
257738174	257738174	4553395623	4553395623	27
3613463538	3613463538	3756733716	3756733716	27
3617423019	3617423019	3760645990	3760645990	27
3617448199	3617448199	3760671888	3760671888	27
3617487414	3617487414	3760701473	3760701473	27
3614215238	3614215238	3757455600	3757455600	27
261447381	261447381	4556908359	4556908359	27
261386491	261386491	4556859998	4556859998	27
257759345	257759345	4553414908	4553414908	27
3592620513	3592620513	3776087608	3776087608	27
254883626	254883626	4550682989	4550682989	27
248660501	248660501	4544569498	4544569498	27
246752024	246752024	4542674290	4542674290	27
204446059	204446059	4619858864	4619858864	27
201884092	201884092	4617411249	4617411249	27
201088567	201088567	4616747942	4616747942	27
76163488	76163488	4379326166	4379326166	27
97815891	97815891	4401619345	4401619345	27
251928166	251928166	4547869101	4547869101	27
527561233	527561233	566603563	566603563	26
497120813	497120813	37472981	37472981	26
510321047	510321047	25631913	25631913	26
517198844	517198844	85971714	85971714	26
522700051	522700051	97144594	97144594	26
524815094	524815094	569249275	569249275	26
2072849004	2072849004	1554563155	1554563155	26
533886805	533886805	560408571	560408571	26
538662805	538662805	555661273	555661273	26
542985397	542985397	550871946	550871946	26
550504600	550504600	543551559	543551559	26
538314759	538314759	555976191	555976191	26
1964784577	1964784577	1786541391	1786541391	25
3847018271	3847018271	3985525221	3985525221	25
3826577671	3826577671	3962334932	3962334932	25
3829938867	3829938867	3958677397	3958677397	25
3830603116	3830603116	3957903817	3957903817	25
3837353024	3837353024	3972477011	3972477011	25
3822282681	3822282681	3969587728	3969587728	25
1912329328	1912329328	1896682449	1896682449	25
1934718567	1934718567	1876184737	1876184737	25
1941323164	1941323164	1780862918	1780862918	25
4453328879	4453328879	1918684644	1918684644	25
2836045127	2836045127	3097533532	3097533532	25
4455455473	4455455473	1916533466	1916533466	25
3890602058	3890602058	3996596090	3996596090	25
3893619848	3893619848	3992940654	3992940654	25
3893796278	3893796278	3992584114	3992584114	25
3850984005	3850984005	4032928852	4032928852	25
3848701892	3848701892	3979061176	3979061176	25
3863557513	3863557513	4022605304	4022605304	25
3849763349	3849763349	3977970614	3977970614	25
3889643891	3889643891	3997763016	3997763016	25
3890062157	3890062157	3997173054	3997173054	25
3872225101	3872225101	4015516661	4015516661	25
3869062892	3869062892	4018559019	4018559019	25
3867192081	3867192081	4020283294	4020283294	25
3888145345	3888145345	3998975270	3998975270	25
3908200487	3908200487	4061979907	4061979907	25
3847605830	3847605830	3986129827	3986129827	25
3857637956	3857637956	3988069444	3988069444	25
3851215499	3851215499	4032977776	4032977776	25
3857319361	3857319361	3988428872	3988428872	25
4104648180	4104648180	4273775952	4273775952	24
4110524152	4110524152	4260555683	4260555683	24
4111980943	4111980943	4262591306	4262591306	24
4113395880	4113395880	4274461441	4274461441	24
4115160910	4115160910	4267653416	4267653416	24
1457773418	1457773418	1071601265	1071601265	23
1485413961	1485413961	1098851445	1098851445	23
1455472363	1455472363	1069403082	1069403082	23
1483748227	1483748227	1097234555	1097234555	23
1457861322	1457861322	1071689210	1071689210	23
1479164649	1479164649	1092607895	1092607895	23
1483641913	1483641913	1097142352	1097142352	23
1490536719	1490536719	1103986741	1103986741	23
1485593463	1485593463	1099031920	1099031920	23
1319142533	1319142533	879014521	879014521	23
3232050620	3232050620	3372663071	3372663071	23
4814326107	4814326107	4772668995	4772668995	23
1320440066	1320440066	878062018	878062018	23
1316833188	1316833188	881620444	881620444	23
1433878674	1433878674	1046998274	1046998274	23
1426601830	1426601830	1039734188	1039734188	23
1265798691	1265798691	938207389	938207389	23
4758582477	4758582477	4765272766	4765272766	23
3516875789	3516875789	3674208458	3674208458	22
3514193435	3514193435	3671448471	3671448471	22
3514163708	3514163708	3671484765	3671484765	22
3518105474	3518105474	3675458839	3675458839	22
3517075125	3517075125	3674410778	3674410778	22
3515423135	3515423135	3672692580	3672692580	22
3516803202	3516803202	3674136162	3674136162	22
3515706120	3515706120	3673001652	3673001652	22
3515617254	3515617254	3672911784	3672911784	22
3734602054	3734602054	3887120393	3887120393	22
3727452161	3727452161	3878635943	3878635943	22
3728061399	3728061399	3879261636	3879261636	22
4089564886	4089564886	4249395902	4249395902	22
3727429082	3727429082	3878598911	3878598911	22
3742948562	3742948562	3905985186	3905985186	22
3751887615	3751887615	3892284008	3892284008	22
3725234976	3725234976	3876276940	3876276940	22
3726597566	3726597566	3877707274	3877707274	22
3725684414	3725684414	3876749503	3876749503	22
3741558706	3741558706	3904578234	3904578234	22
4091314624	4091314624	4251717104	4251717104	22
4073808842	4073808842	4242723746	4242723746	22
4075000555	4075000555	4241500097	4241500097	22
3220141445	3220141445	3362021551	3362021551	21
3252992581	3252992581	3407285755	3407285755	21
3244670987	3244670987	4736314910	4736314910	21
3244249767	3244249767	3351225375	3351225375	21
3238404070	3238404070	3357196488	3357196488	21
3222114949	3222114949	3363991049	3363991049	21
3232164853	3232164853	3372693057	3372693057	21
3233014759	3233014759	3373501434	3373501434	21
3226685946	3226685946	3367712453	3367712453	21
3232210031	3232210031	3372728005	3372728005	21
3235121537	3235121537	3360664905	3360664905	21
3319457564	3319457564	3406175276	3406175276	21
3223733173	3223733173	3365581363	3365581363	21
3288652677	3288652677	3424912937	3424912937	21
3288900490	3288900490	3424808561	3424808561	21
3303219332	3303219332	3390061577	3390061577	21
3308550550	3308550550	3395481779	3395481779	21
3224644072	3224644072	3366293042	3366293042	21
4489902852	4489902852	2381738702	2381738702	20
3127102244	3127102244	3276286307	3276286307	20
3155787861	3155787861	3281711084	3281711084	20
3156345979	3156345979	3282272405	3282272405	20
3163728673	3163728673	3289542949	3289542949	20
3161090915	3161090915	3286896680	3286896680	20
657871066	657871066	415659356	415659356	20
3525481403	3525481403	3683236512	3683236512	20
2380940988	2380940988	2307454147	2307454147	20
4489438704	4489438704	2381311106	2381311106	20
2380655128	2380655128	2302982310	2302982310	20
2380791677	2380791677	2307611722	2307611722	20
2380985978	2380985978	2307416789	2307416789	20
3138141003	3138141003	3265258853	3265258853	20
3138040563	3138040563	3265441553	3265441553	20
3128636011	3128636011	3274753886	3274753886	20
3127150380	3127150380	3276207341	3276207341	20
3135840328	3135840328	3267665765	3267665765	20
3130761711	3130761711	3272690246	3272690246	20
3114089708	3114089708	3242599713	3242599713	20
3142861366	3142861366	3261947951	3261947951	20
3176303168	3176303168	3302045341	3302045341	20
3177453757	3177453757	3303211620	3303211620	20
3177582173	3177582173	3303334537	3303334537	20
3166373967	3166373967	3292048985	3292048985	20
3111843275	3111843275	3240273464	3240273464	20
3117951062	3117951062	3238171200	3238171200	20
3175668029	3175668029	3301391068	3301391068	20
3120374547	3120374547	3249036041	3249036041	20
3150264107	3150264107	3252322392	3252322392	20
3207960105	3207960105	3333650422	3333650422	20
3202217782	3202217782	3327909391	3327909391	20
3148334172	3148334172	3234520204	3234520204	20
3148119011	3148119011	3234345756	3234345756	20
3150187210	3150187210	3252254404	3252254404	20
4665258881	4665258881	2554175882	2554175882	19
4516979901	4516979901	2406412056	2406412056	19
4652078695	4652078695	2541702206	2541702206	19
4655207419	4655207419	2544806509	2544806509	19
4659444287	4659444287	2548780775	2548780775	19
4659778105	4659778105	2549103929	2549103929	19
4672698451	4672698451	2563103502	2563103502	19
4670545055	4670545055	2561213095	2561213095	19
4672023668	4672023668	2562544200	2562544200	19
2433463167	2433463167	2324238973	2324238973	19
4554366029	4554366029	2443694464	2443694464	19
4545661780	4545661780	2434872537	2434872537	19
2632852934	2632852934	2744289268	2744289268	19
4512056227	4512056227	2401787742	2401787742	19
4512750509	4512750509	2402440498	2402440498	19
4564307317	4564307317	2453247722	2453247722	19
4511852053	4511852053	2401601868	2401601868	19
4600274271	4600274271	2489611661	2489611661	19
4474469116	4474469116	2393261709	2393261709	19
4631100773	4631100773	2520513213	2520513213	19
4621832029	4621832029	2511127705	2511127705	19
4610361280	4610361280	2500099498	2500099498	19
4601704230	4601704230	2491095479	2491095479	19
4602409509	4602409509	2491772170	2491772170	19
4596896920	4596896920	2486178167	2486178167	19
4596121091	4596121091	2485449925	2485449925	19
4572075680	4572075680	2460849520	2460849520	19
4568088854	4568088854	2456856759	2456856759	19
4566904519	4566904519	2455742674	2455742674	19
4564586001	4564586001	2453490565	2453490565	19
849686446	849686446	306327328	306327328	18
847240277	847240277	303938821	303938821	18
841944393	841944393	298870423	298870423	18
840595839	840595839	297578294	297578294	18
832859368	832859368	290493689	290493689	18
823425409	823425409	281605421	281605421	18
778864266	778864266	237323525	237323525	18
856972671	856972671	312923596	312923596	18
864599120	864599120	320243577	320243577	18
876663258	876663258	331911256	331911256	18
877011239	877011239	332145280	332145280	18
881312222	881312222	336382024	336382024	18
890323876	890323876	345041657	345041657	18
805005631	805005631	263058540	263058540	18
826112162	826112162	284181820	284181820	18
771057753	771057753	230231010	230231010	18
700629206	700629206	398285036	398285036	18
684108926	684108926	440509735	440509735	18
694032628	694032628	449999168	449999168	18
694245925	694245925	450189576	450189576	18
694667771	694667771	450642639	450642639	18
700590947	700590947	398332107	398332107	18
686484304	686484304	442716155	442716155	18
721376713	721376713	377882098	377882098	18
723040504	723040504	376650940	376650940	18
732590832	732590832	367563632	367563632	18
751228991	751228991	210304075	210304075	18
764400123	764400123	223721260	223721260	18
766613087	766613087	225849638	225849638	18
347409552	347409552	4506676734	4506676734	17
173199787	173199787	4475609502	4475609502	17
326930023	326930023	4487010047	4487010047	17
328103179	328103179	4488217170	4488217170	17
338489554	338489554	4498527917	4498527917	17
341248573	341248573	4501127095	4501127095	17
237014161	237014161	4533601736	4533601736	17
443407286	443407286	4525555462	4525555462	17
315684495	315684495	4532715307	4532715307	17
237194945	237194945	4533756382	4533756382	17
281494224	281494224	4575493227	4575493227	17
164704377	164704377	4467657682	4467657682	17
165683863	165683863	4468579269	4468579269	17
230873130	230873130	4640867126	4640867126	17
162425642	162425642	4465475839	4465475839	17
148360349	148360349	4451748161	4451748161	17
76022940	76022940	4379201320	4379201320	17
301565143	301565143	4582205166	4582205166	17
209097375	209097375	4626139672	4626139672	17
220370909	220370909	4595623436	4595623436	17
279308778	279308778	4573423334	4573423334	17
244795326	244795326	4540970941	4540970941	17
426140751	426140751	141321380	141321380	17
175234630	175234630	4615085377	4615085377	17
173668783	173668783	4629110075	4629110075	17
307540071	307540071	4653868406	4653868406	17
281346856	281346856	4575377294	4575377294	17
438212937	438212937	4530432623	4530432623	17
274859728	274859728	4569514445	4569514445	17
3600393975	3600393975	3784283527	3784283527	17
3596387631	3596387631	3780074936	3780074936	17
3621708008	3621708008	3765028271	3765028271	17
3621644782	3621644782	3764966199	3764966199	17
3611081498	3611081498	3795821323	3795821323	17
3610955883	3610955883	3794556955	3794556955	17
3607276951	3607276951	3791113186	3791113186	17
3604926438	3604926438	3788729627	3788729627	17
3604026260	3604026260	3787850329	3787850329	17
3603013882	3603013882	3786876126	3786876126	17
3599383663	3599383663	3783267270	3783267270	17
3599996422	3599996422	3783870434	3783870434	17
3600299458	3600299458	3784192508	3784192508	17
3621809326	3621809326	3765123302	3765123302	17
3600891643	3600891643	3784792263	3784792263	17
3598847184	3598847184	3782749866	3782749866	17
3638884080	3638884080	3747177671	3747177671	17
3594835415	3594835415	3778547553	3778547553	17
3601883433	3601883433	3785787216	3785787216	17
3602480712	3602480712	3786359862	3786359862	17
3596307035	3596307035	3779988498	3779988498	17
3597487307	3597487307	3781447668	3781447668	17
3597220719	3597220719	3781202088	3781202088	17
3649028679	3649028679	3750557947	3750557947	17
3655498187	3655498187	3739683037	3739683037	17
3639335258	3639335258	3747636655	3747636655	17
4509552384	4509552384	2355382123	2355382123	16
2409163315	2409163315	2273661284	2273661284	16
2389086463	2389086463	2298192295	2298192295	16
4511086728	4511086728	2352055009	2352055009	16
4509624315	4509624315	2355275632	2355275632	16
4504317730	4504317730	2365449937	2365449937	16
4509510496	4509510496	2355436541	2355436541	16
4498752921	4498752921	2374227360	2374227360	16
4504092380	4504092380	2365554088	2365554088	16
4503000185	4503000185	2366771555	2366771555	16
4484890411	4484890411	2376984519	2376984519	16
2403701170	2403701170	2265991633	2265991633	16
2405217440	2405217440	2268377594	2268377594	16
2437605439	2437605439	2329058759	2329058759	16
2397376096	2397376096	2291450891	2291450891	16
2841726916	2841726916	3103633986	3103633986	16
2438179954	2438179954	2329702631	2329702631	16
2437783846	2437783846	2329242377	2329242377	16
2437668044	2437668044	2329141676	2329141676	16
2379646823	2379646823	2303996101	2303996101	16
2421401465	2421401465	2309732889	2309732889	16
2421673398	2421673398	2310162960	2310162960	16
2421881695	2421881695	2310392917	2310392917	16
2382922387	2382922387	2309114769	2309114769	16
2459141971	2459141971	2347085700	2347085700	16
4498357607	4498357607	2373805313	2373805313	16
4498515982	4498515982	2373975613	2373975613	16
