start1	end1	start2	end2	col
2433208713	2433208713	383815358	383815358	28
2451032663	2451032663	460159625	460159625	28
4985136920	4985136920	4468882273	4468882273	28
4677489267	4677489267	3749679328	3749679328	28
4678465379	4678465379	3749062733	3749062733	28
566672198	566672198	73465020	73465020	28
4543567983	4543567983	2216211224	2216211224	28
4688015376	4688015376	3735438678	3735438678	28
4688474753	4688474753	3734873108	3734873108	28
3299931010	3299931010	2338015134	2338015134	28
734757818	734757818	4914407805	4914407805	28
2439859162	2439859162	375403857	375403857	28
2434734934	2434734934	382524614	382524614	28
3205454892	3205454892	2366588735	2366588735	28
2300879893	2300879893	342428252	342428252	28
2293015770	2293015770	358450555	358450555	28
2399904276	2399904276	410851640	410851640	28
2434933104	2434933104	382392774	382392774	28
2455699046	2455699046	464150879	464150879	28
1983397575	1983397575	954086898	954086898	27
2850909641	2850909641	1635056796	1635056796	27
2056128961	2056128961	2781389991	2781389991	27
2056067689	2056067689	2781426661	2781426661	27
2055350479	2055350479	2782002896	2782002896	27
2057559170	2057559170	2780119024	2780119024	27
1980852525	1980852525	964856270	964856270	27
1836816168	1836816168	962241434	962241434	27
245974044	245974044	1291847957	1291847957	27
2247018454	2247018454	2833225099	2833225099	27
1842513378	1842513378	942053603	942053603	27
1971535047	1971535047	954966826	954966826	27
1972210289	1972210289	955484531	955484531	27
1173192650	1173192650	4015103408	4015103408	27
1294192051	1294192051	3871387472	3871387472	27
1337841259	1337841259	1795838450	1795838450	27
1257183736	1257183736	4072876871	4072876871	27
1440685803	1440685803	1884715729	1884715729	27
1867312863	1867312863	915075979	915075979	27
4681263171	4681263171	3746505070	3746505070	26
3365272113	3365272113	2299626970	2299626970	26
4687678940	4687678940	3736073084	3736073084	26
326313269	326313269	5089794789	5089794789	26
3230925182	3230925182	2386327508	2386327508	26
3629914843	3629914843	2703783664	2703783664	26
4860604940	4860604940	4391605132	4391605132	26
3273121260	3273121260	2438050066	2438050066	26
3070899213	3070899213	3300843273	3300843273	26
3068996144	3068996144	3336282936	3336282936	26
4793313883	4793313883	3698768536	3698768536	26
3277183794	3277183794	2439239742	2439239742	26
3528418674	3528418674	3012188488	3012188488	25
1072082713	1072082713	1205712588	1205712588	25
1657121920	1657121920	4569565721	4569565721	25
918601256	918601256	1072627177	1072627177	25
909260067	909260067	1091775671	1091775671	25
1692526088	1692526088	4612610183	4612610183	25
1674300386	1674300386	4631609318	4631609318	25
5109104445	5109104445	3414303654	3414303654	25
3532324127	3532324127	3008795786	3008795786	25
5110987897	5110987897	3416092855	3416092855	25
138300885	138300885	1382278442	1382278442	25
774748643	774748643	4952893403	4952893403	25
284934850	284934850	5166417120	5166417120	25
1722700810	1722700810	4604971465	4604971465	25
1672784440	1672784440	4629419209	4629419209	25
1673347259	1673347259	4632135825	4632135825	25
1655006515	1655006515	4567850256	4567850256	25
1121705341	1121705341	1188881757	1188881757	25
1591971766	1591971766	4544710904	4544710904	25
1071651269	1071651269	1205858782	1205858782	25
1672722871	1672722871	4629385893	4629385893	25
1691750689	1691750689	4581147730	4581147730	25
1030592715	1030592715	1147029242	1147029242	25
1112458607	1112458607	1183530753	1183530753	25
949967533	949967533	1045296510	1045296510	25
1652883382	1652883382	4565303428	4565303428	25
1771926633	1771926633	4665159940	4665159940	25
1022646348	1022646348	1147563365	1147563365	25
1602073624	1602073624	4541064067	4541064067	25
1653803811	1653803811	4566373190	4566373190	25
1602453211	1602453211	4540828206	4540828206	25
705438375	705438375	3599883817	3599883817	24
739606674	739606674	4918678115	4918678115	24
701693526	701693526	3596092953	3596092953	24
754078428	754078428	4929948123	4929948123	24
740009246	740009246	4919080781	4919080781	24
2593406642	2593406642	4789819611	4789819611	23
5094032239	5094032239	4190853246	4190853246	23
3816131871	3816131871	2523964568	2523964568	23
3897322890	3897322890	4191483111	4191483111	23
3812125311	3812125311	2526149831	2526149831	23
4498591961	4498591961	2193185462	2193185462	23
3897305891	3897305891	4191545890	4191545890	23
768125486	768125486	4957223473	4957223473	23
3898067113	3898067113	4190481370	4190481370	23
4560009062	4560009062	2150834083	2150834083	23
1471959644	1471959644	1522254611	1522254611	23
2861835768	2861835768	1607647561	1607647561	23
4529081790	4529081790	2232661668	2232661668	23
4086424433	4086424433	4208492606	4208492606	23
4572369093	4572369093	2160445846	2160445846	23
3793240902	3793240902	2575670209	2575670209	23
2722292023	2722292023	4869570405	4869570405	23
2864531859	2864531859	1610418001	1610418001	23
1902772726	1902772726	947148829	947148829	22
1874809884	1874809884	925117753	925117753	22
1874927837	1874927837	925580520	925580520	22
1883610800	1883610800	931321888	931321888	22
83853278	83853278	1423738505	1423738505	22
4354868009	4354868009	2027782180	2027782180	22
4319942136	4319942136	2008883213	2008883213	22
4354098282	4354098282	2028391001	2028391001	22
1905000465	1905000465	886873391	886873391	22
1993222475	1993222475	826326882	826326882	22
153153098	153153098	1341402132	1341402132	22
2004736808	2004736808	818147528	818147528	22
