start1	end1	start2	end2	col
383815358	383815358	2217977295	2217977295	28
460159625	460159625	2131147771	2131147771	28
4468882273	4468882273	4668920896	4668920896	28
3749679328	3749679328	4490434480	4490434480	28
3749062733	3749062733	4491204220	4491204220	28
73465020	73465020	527921234	527921234	28
2216211224	2216211224	4269997201	4269997201	28
3735438678	3735438678	4506244568	4506244568	28
3734873108	3734873108	4506713337	4506713337	28
2338015134	2338015134	3193735332	3193735332	28
4914407805	4914407805	832321723	832321723	28
375403857	375403857	2225403622	2225403622	28
382524614	382524614	2219460338	2219460338	28
2366588735	2366588735	3145321425	3145321425	28
342428252	342428252	2253609902	2253609902	28
358450555	358450555	2243842799	2243842799	28
410851640	410851640	2189590273	2189590273	28
382392774	382392774	2219657927	2219657927	28
464150879	464150879	2126845301	2126845301	28
954086898	954086898	1744048847	1744048847	27
1635056796	1635056796	2623185604	2623185604	27
2781389991	2781389991	1913674818	1913674818	27
2781426661	2781426661	1914687262	1914687262	27
2782002896	2782002896	1915466916	1915466916	27
2780119024	2780119024	1912469248	1912469248	27
964856270	964856270	1734194330	1734194330	27
962241434	962241434	1736800578	1736800578	27
1291847957	1291847957	215760034	215760034	27
2833225099	2833225099	1972073730	1972073730	27
942053603	942053603	1749785923	1749785923	27
954966826	954966826	1743076833	1743076833	27
955484531	955484531	1742613485	1742613485	27
4015103408	4015103408	4841571461	4841571461	27
3871387472	3871387472	4911740688	4911740688	27
1795838450	1795838450	1284588519	1284588519	27
4072876871	4072876871	4901738803	4901738803	27
1884715729	1884715729	1376136343	1376136343	27
915075979	915075979	1783225396	1783225396	27
3746505070	3746505070	4493889549	4493889549	26
2299626970	2299626970	3224469657	3224469657	26
3736073084	3736073084	4505748040	4505748040	26
5089794789	5089794789	382371320	382371320	26
2386327508	2386327508	3169428382	3169428382	26
2703783664	2703783664	3673749638	3673749638	26
4391605132	4391605132	4753885384	4753885384	26
2438050066	2438050066	3040479793	3040479793	26
3300843273	3300843273	2951666314	2951666314	26
3336282936	3336282936	2949669923	2949669923	26
3698768536	3698768536	4535325669	4535325669	26
2439239742	2439239742	3039171448	3039171448	26
3012188488	3012188488	3407260733	3407260733	25
1205712588	1205712588	991737308	991737308	25
4569565721	4569565721	1538074319	1538074319	25
1072627177	1072627177	1161172212	1161172212	25
1091775671	1091775671	1182094458	1182094458	25
4612610183	4612610183	1635211865	1635211865	25
4631609318	4631609318	1621450800	1621450800	25
3414303654	3414303654	5089822596	5089822596	25
3008795786	3008795786	3410665509	3410665509	25
3416092855	3416092855	5087943905	5087943905	25
1382278442	1382278442	113293001	113293001	25
4952893403	4952893403	884850035	884850035	25
5166417120	5166417120	467470257	467470257	25
4604971465	4604971465	1642308798	1642308798	25
4629419209	4629419209	1619831784	1619831784	25
4632135825	4632135825	1620410507	1620410507	25
4567850256	4567850256	1536210573	1536210573	25
1188881757	1188881757	1009111026	1009111026	25
4544710904	4544710904	1476370827	1476370827	25
1205858782	1205858782	991622110	991622110	25
4629385893	4629385893	1619788468	1619788468	25
4581147730	4581147730	1665583735	1665583735	25
1147029242	1147029242	1056044267	1056044267	25
1183530753	1183530753	1014534942	1014534942	25
1045296510	1045296510	1131421971	1131421971	25
4565303428	4565303428	1534088488	1534088488	25
4665159940	4665159940	1578292413	1578292413	25
1147563365	1147563365	1055520300	1055520300	25
4541064067	4541064067	1472871080	1472871080	25
4566373190	4566373190	1534938755	1534938755	25
4540828206	4540828206	1472611940	1472611940	25
3599883817	3599883817	797748673	797748673	24
4918678115	4918678115	837314584	837314584	24
3596092953	3596092953	793353513	793353513	24
4929948123	4929948123	852991760	852991760	24
4919080781	4919080781	837752786	837752786	24
