start1	end1	start2	end2	col
2280711848	2280711848	2187035073	2187035073	28
2183073373	2183073373	2100292438	2100292438	28
4722109583	4722109583	4722293536	4722293536	28
4560393802	4560393802	4509594323	4509594323	28
4559469129	4559469129	4510294977	4510294977	28
485956073	485956073	388990847	388990847	28
4317106615	4317106615	4305904368	4305904368	28
4547956600	4547956600	4521419833	4521419833	28
4547399607	4547399607	4521823440	4521823440	28
3106244908	3106244908	3010313857	3010313857	28
813018204	813018204	840744430	840744430	28
2289453256	2289453256	2278775861	2278775861	28
2282355224	2282355224	2196025835	2196025835	28
3079453580	3079453580	3024883315	3024883315	28
2319375093	2319375093	2217356043	2217356043	28
2309803082	2309803082	2207992656	2207992656	28
2246505218	2246505218	2155629342	2155629342	28
2282535863	2282535863	2195836187	2195836187	28
2178892386	2178892386	2096714716	2096714716	28
1770901545	1770901545	1766003157	1766003157	27
2692566947	2692566947	2594194480	2594194480	27
1989835091	1989835091	1980305253	1980305253	27
1989772531	1989772531	1980356611	1980356611	27
1989007901	1989007901	1980916092	1980916092	27
1991226992	1991226992	1979182106	1979182106	27
1783603443	1783603443	1775834165	1775834165	27
1779967615	1779967615	1768242091	1768242091	27
172002154	172002154	161764177	161764177	27
1927530775	1927530775	1894421939	1894421939	27
1763404340	1763404340	1760061933	1760061933	27
1772126116	1772126116	1766995905	1766995905	27
1772841810	1772841810	1773854336	1773854336	27
4864876111	4864876111	4943394189	4943394189	27
4892967485	4892967485	4858916913	4858916913	27
1356449462	1356449462	1160114455	1160114455	27
4932002833	4932002833	4888757542	4888757542	27
1251923825	1251923825	1285028987	1285028987	27
1735278718	1735278718	1735043585	1735043585	27
4556475160	4556475160	4513514954	4513514954	26
3049253566	3049253566	2974505381	2974505381	26
4548481776	4548481776	4520986204	4520986204	26
342201132	342201132	314688972	314688972	26
3135020125	3135020125	3072546891	3072546891	26
3523996927	3523996927	3556400477	3556400477	26
4782911593	4782911593	4775911534	4775911534	26
3204028541	3204028541	3045213099	3045213099	26
2796419925	2796419925	2691058528	2691058528	26
2794506586	2794506586	2690708928	2690708928	26
4578438185	4578438185	4550520265	4550520265	26
3205464703	3205464703	3044213652	3044213652	26
3327477756	3327477756	3239416103	3239416103	25
931697281	931697281	1016160251	1016160251	25
1487345469	1487345469	1358596820	1358596820	25
1118529596	1118529596	888180007	888180007	25
1143970071	1143970071	866424315	866424315	25
1595884377	1595884377	1522198062	1522198062	25
1581377798	1581377798	1532924419	1532924419	25
5101786806	5101786806	5071282248	5071282248	25
3323147288	3323147288	3235159614	3235159614	25
5099484820	5099484820	5073303645	5073303645	25
70459455	70459455	77996506	77996506	25
824940857	824940857	790017873	790017873	25
247646814	247646814	242763075	242763075	25
1603817893	1603817893	1516668301	1516668301	25
1579569371	1579569371	1534178750	1534178750	25
1580315702	1580315702	1533295516	1533295516	25
1485131206	1485131206	1360808752	1360808752	25
952533416	952533416	1033522981	1033522981	25
1438464104	1438464104	1422257037	1422257037	25
931515705	931515705	1016069351	1016069351	25
1579499382	1579499382	1534338520	1534338520	25
266329967	266329967	1501545582	1501545582	25
1070091665	1070091665	1080781296	1080781296	25
959556946	959556946	1039240808	1039240808	25
1088942363	1088942363	917004644	917004644	25
1482512627	1482512627	1362367074	1362367074	25
1532015752	1532015752	1470499277	1470499277	25
1007214705	1007214705	1080173196	1080173196	25
1435101716	1435101716	1426714385	1426714385	25
1483654880	1483654880	1361400452	1361400452	25
1434741077	1434741077	1427183019	1427183019	25
774944606	774944606	668554379	668554379	24
874285892	874285892	835575777	835575777	24
770192713	770192713	664831578	664831578	24
857992140	857992140	820538626	820538626	24
873956007	873956007	835250090	835250090	24
2424242294	2424242294	2397210762	2397210762	23
3779650894	3779650894	3751078904	3751078904	23
3672764784	3672764784	3454881295	3454881295	23
3780539609	3780539609	3750401230	3750401230	23
3670178390	3670178390	3452743739	3452743739	23
4294765778	4294765778	4279632420	4279632420	23
3780599810	3780599810	3750342693	3750342693	23
819024315	819024315	784875672	784875672	23
3779356634	3779356634	3751166397	3751166397	23
4349293281	4349293281	4228408526	4228408526	23
1182169781	1182169781	1232677209	1232677209	23
2702453021	2702453021	2621288513	2621288513	23
4265837686	4265837686	4324741914	4324741914	23
3801844934	3801844934	3731135577	3731135577	23
4338398711	4338398711	4240403561	4240403561	23
3637850069	3637850069	2439175061	2439175061	23
2353279654	2353279654	2329809681	2329809681	23
2664404745	2664404745	2618849578	2618849578	23
1757690725	1757690725	1756183710	1756183710	22
1741992958	1741992958	1743798836	1743798836	22
1742087974	1742087974	1743836860	1743836860	22
1748540770	1748540770	1748997449	1748997449	22
68065416	68065416	36410617	36410617	22
4238067291	4238067291	4056006931	4056006931	22
4224020789	4224020789	4079952586	4079952586	22
4237509614	4237509614	4055205078	4055205078	22
1704331834	1704331834	1710594716	1710594716	22
1629260096	1629260096	1648207544	1648207544	22
113628628	113628628	217163478	217163478	22
1640703599	1640703599	1639595582	1639595582	22
4172869407	4172869407	4122301878	4122301878	22
1728792486	1728792486	1730741315	1730741315	22
1733456378	1733456378	1733469089	1733469089	22
1692456559	1692456559	1699907919	1699907919	22
132722121	132722121	198330217	198330217	22
127245528	127245528	202745355	202745355	22
129793198	129793198	200680212	200680212	22
4116756640	4116756640	4166213353	4166213353	22
1652497924	1652497924	1679261280	1679261280	22
1659955839	1659955839	1672174526	1672174526	22
1653811460	1653811460	1678052720	1678052720	22
550977793	550977793	449617653	449617653	21
619597177	619597177	541784476	541784476	21
3969024962	3969024962	1110969716	1110969716	21
612022841	612022841	534774258	534774258	21
1519627683	1519627683	530366921	530366921	21
1217264972	1217264972	1257411527	1257411527	21
1182084572	1182084572	1232631627	1232631627	21
1207648186	1207648186	1247691859	1247691859	21
552467069	552467069	450703897	450703897	21
1182049586	1182049586	1232599742	1232599742	21
386207527	386207527	566683076	566683076	21
1178381735	1178381735	1229425564	1229425564	21
1404842204	1404842204	1114865965	1114865965	21
537673209	537673209	436640437	436640437	21
537628885	537628885	436596673	436596673	21
1178204238	1178204238	1229194655	1229194655	21
1275695619	1275695619	1307754285	1307754285	21
551148851	551148851	449713490	449713490	21
5088167141	5088167141	5082756034	5082756034	20
550213803	550213803	448904595	448904595	20
481679160	481679160	385089010	385089010	20
481277178	481277178	384739149	384739149	20
476496638	476496638	380233859	380233859	20
478233823	478233823	381784633	381784633	20
248079397	248079397	242526037	242526037	20
4221502197	4221502197	4078478032	4078478032	20
4717541292	4717541292	4718268507	4718268507	20
4743512995	4743512995	4742023610	4742023610	20
4741694185	4741694185	4740319837	4740319837	20
5177996933	5177996933	4993275092	4993275092	20
