name	start	end	strand	col	fill	lwd
1	1	839681426	1	4	4	0.1
2	839681427	1665241486	1	4	4	0.1
3	1665241487	2261145893	1	4	4	0.1
4	2261145894	2748021005	1	4	4	0.1
5	2748021006	3135054270	1	4	4	0.1
6	3135054271	3506582451	1	4	4	0.1
7	3506582452	3820096413	1	4	4	0.1
8	3820096414	4097627234	1	4	4	0.1
9	4097627235	4365929348	1	4	4	0.1
10	4365929349	4494220806	1	4	4	0.1
11	4494220807	4597628792	1	4	4	0.1
12	4597628793	4685413846	1	4	4	0.1
13	4685413847	4769410067	1	4	4	0.1
14	4769410068	4852072375	1	4	4	0.1
15	4852072376	4933064488	1	4	4	0.1
16	4933064489	5007846061	1	4	4	0.1
17	5007846062	5071782707	1	4	4	0.1
18	5071782708	5133136454	1	4	4	0.1
19	5133136455	5178571785	1	4	4	0.1
1	1	839681426	1	1	4	0.1
2	839681427	1665241486	1	1	4	0.1
3	1665241487	2261145893	1	1	4	0.1
4	2261145894	2748021005	1	1	4	0.1
5	2748021006	3135054270	1	1	4	0.1
6	3135054271	3506582451	1	1	4	0.1
7	3506582452	3820096413	1	1	4	0.1
8	3820096414	4097627234	1	1	4	0.1
9	4097627235	4365929348	1	1	4	0.1
10	4365929349	4494220806	1	1	4	0.1
11	4494220807	4597628792	1	1	4	0.1
12	4597628793	4685413846	1	1	4	0.1
13	4685413847	4769410067	1	1	4	0.1
14	4769410068	4852072375	1	1	4	0.1
15	4852072376	4933064488	1	1	4	0.1
16	4933064489	5007846061	1	1	4	0.1
17	5007846062	5071782707	1	1	4	0.1
18	5071782708	5133136454	1	1	4	0.1
19	5133136455	5178571785	1	1	4	0.1
L	4928159305	4928159305	1	6	6	0.01
L	4927858130	4927858130	1	6	6	0.01
L	4927530201	4927530201	1	6	6	0.01
L	4927496872	4927496872	1	6	6	0.01
L	4926124019	4926124019	1	6	6	0.01
L	4925404942	4925404942	1	6	6	0.01
L	4925395208	4925395208	1	6	6	0.01
L	4934457664	4934457664	1	6	6	0.01
L	4923127773	4923127773	1	6	6	0.01
L	4922903843	4922903843	1	6	6	0.01
L	4922820211	4922820211	1	6	6	0.01
L	4922813086	4922813086	1	6	6	0.01
L	4921001889	4921001889	1	6	6	0.01
L	4917725269	4917725269	1	6	6	0.01
L	4929576164	4929576164	1	6	6	0.01
L	4929824003	4929824003	1	6	6	0.01
L	4930221099	4930221099	1	6	6	0.01
L	4931831519	4931831519	1	6	6	0.01
L	4932275090	4932275090	1	6	6	0.01
L	4932328627	4932328627	1	6	6	0.01
L	4549990687	4549990687	1	6	6	0.01
L	4909969087	4909969087	1	6	6	0.01
L	4914861461	4914861461	1	6	6	0.01
L	4915093534	4915093534	1	6	6	0.01
L	4915184076	4915184076	1	6	6	0.01
L	4910108669	4910108669	1	6	6	0.01
L	4910241601	4910241601	1	6	6	0.01
L	4911635577	4911635577	1	6	6	0.01
L	4576741870	4576741870	1	6	6	0.01
L	4584386020	4584386020	1	6	6	0.01
L	4583904264	4583904264	1	6	6	0.01
L	4583347714	4583347714	1	6	6	0.01
L	4583084716	4583084716	1	6	6	0.01
L	4582764549	4582764549	1	6	6	0.01
L	4582631763	4582631763	1	6	6	0.01
L	4582593910	4582593910	1	6	6	0.01
L	4582227130	4582227130	1	6	6	0.01
L	4575477659	4575477659	1	6	6	0.01
L	4581436273	4581436273	1	6	6	0.01
L	4581298952	4581298952	1	6	6	0.01
L	4594695380	4594695380	1	6	6	0.01
L	4590307791	4590307791	1	6	6	0.01
L	4589984541	4589984541	1	6	6	0.01
L	4589750354	4589750354	1	6	6	0.01
L	4589736408	4589736408	1	6	6	0.01
L	4588997986	4588997986	1	6	6	0.01
L	4587492130	4587492130	1	6	6	0.01
L	4587480448	4587480448	1	6	6	0.01
L	4586694874	4586694874	1	6	6	0.01
L	4596435397	4596435397	1	6	6	0.01
L	4592973892	4592973892	1	6	6	0.01
L	4493727726	4493727726	1	6	6	0.01
L	4492852470	4492852470	1	6	6	0.01
L	4492370328	4492370328	1	6	6	0.01
L	4486390934	4486390934	1	6	6	0.01
L	4487839514	4487839514	1	6	6	0.01
L	4488978252	4488978252	1	6	6	0.01
L	4489258450	4489258450	1	6	6	0.01
L	4489304109	4489304109	1	6	6	0.01
L	4489640211	4489640211	1	6	6	0.01
L	4484292561	4484292561	1	6	6	0.01
L	4483910153	4483910153	1	6	6	0.01
L	4482776389	4482776389	1	6	6	0.01
L	4475889632	4475889632	1	6	6	0.01
L	4475720827	4475720827	1	6	6	0.01
L	4474613942	4474613942	1	6	6	0.01
L	4474567135	4474567135	1	6	6	0.01
L	4474520844	4474520844	1	6	6	0.01
L	4474445956	4474445956	1	6	6	0.01
L	4473958370	4473958370	1	6	6	0.01
L	4473611106	4473611106	1	6	6	0.01
L	4471534441	4471534441	1	6	6	0.01
L	4471462244	4471462244	1	6	6	0.01
L	4468775377	4468775377	1	6	6	0.01
L	4467897171	4467897171	1	6	6	0.01
L	4465236694	4465236694	1	6	6	0.01
L	4457997527	4457997527	1	6	6	0.01
L	4452705922	4452705922	1	6	6	0.01
L	4451754474	4451754474	1	6	6	0.01
L	4451647350	4451647350	1	6	6	0.01
L	4451212444	4451212444	1	6	6	0.01
