chr1	po1	gene1	chr2	po2	gene2
chr17	443164	EOG090B0HV0	aRhiBiv1_chr8	172270142	aRhiBiv1_EOG090B0HV0
chr17	760173	EOG090B09QI	aRhiBiv1_chr8	171992112	aRhiBiv1_EOG090B09QI
chr17	782379	EOG090B061Z	aRhiBiv1_chr8	171983746	aRhiBiv1_EOG090B061Z
chr17	800949	EOG090B09MU	aRhiBiv1_chr8	171898111	aRhiBiv1_EOG090B09MU
chr17	997143	EOG090B0GYG	aRhiBiv1_chr8	168715521	aRhiBiv1_EOG090B0GYG
chr17	1725038	EOG090B00DR	aRhiBiv1_chr8	161787796	aRhiBiv1_EOG090B00DR
chr17	1762237	EOG090B08DH	aRhiBiv1_chr8	161900741	aRhiBiv1_EOG090B08DH
chr17	1781286	EOG090B02M7	aRhiBiv1_chr8	161921266	aRhiBiv1_EOG090B02M7
chr17	3476160	EOG090B09DR	aRhiBiv1_chr8	170810657	aRhiBiv1_EOG090B09DR
chr17	3610560	EOG090B05YV	aRhiBiv1_chr8	170282325	aRhiBiv1_EOG090B05YV
chr17	3813044	EOG090B04VJ	aRhiBiv1_chr8	194715332	aRhiBiv1_EOG090B04VJ
chr17	4143816	EOG090B0FGM	aRhiBiv1_chr8	186124108	aRhiBiv1_EOG090B0FGM
chr17	4167779	EOG090B011C	aRhiBiv1_chr8	186199685	aRhiBiv1_EOG090B011C
chr17	5426619	EOG090B0ESX	aRhiBiv1_chr8	183864745	aRhiBiv1_EOG090B0ESX
chr17	6644467	EOG090B0GWV	aRhiBiv1_chr8	195810401	aRhiBiv1_EOG090B0GWV
chr17	10681119	EOG090B0C3D	aRhiBiv1_chr4	309290510	aRhiBiv1_EOG090B0C3D
chr17	12992818	EOG090B02IL	aRhiBiv1_chr4	304009820	aRhiBiv1_EOG090B02IL
chr17	17247098	EOG090B06DB	aRhiBiv1_chr14	7512184	aRhiBiv1_EOG090B06DB
chr17	17488157	EOG090B0KX3	aRhiBiv1_chr14	7427860	aRhiBiv1_EOG090B0KX3
chr17	17505791	EOG090B0CYQ	aRhiBiv1_chr14	7298749	aRhiBiv1_EOG090B0CYQ
chr17	18018549	EOG090B0B5S	aRhiBiv1_chr14	6728174	aRhiBiv1_EOG090B0B5S
chr17	18088024	EOG090B08U6	aRhiBiv1_chr14	6684797	aRhiBiv1_EOG090B08U6
chr17	18184244	EOG090B085Z	aRhiBiv1_chr14	6536062	aRhiBiv1_EOG090B085Z
chr17	19343319	EOG090B0CY9	aRhiBiv1_chr14	5885453	aRhiBiv1_EOG090B0CY9
chr17	19776349	EOG090B01IL	aRhiBiv1_chr8	171462266	aRhiBiv1_EOG090B01IL
chr17	20194057	EOG090B01UD	aRhiBiv1_chr8	168801355	aRhiBiv1_EOG090B01UD
chr17	21171412	EOG090B09F8	aRhiBiv1_chr14	7912731	aRhiBiv1_EOG090B09F8
chr17	21198324	EOG090B0EA0	aRhiBiv1_chr14	7954698	aRhiBiv1_EOG090B0EA0
chr17	27294396	EOG090B05YS	aRhiBiv1_chr8	183103321	aRhiBiv1_EOG090B05YS
chr17	28328652	EOG090B0I1W	aRhiBiv1_chr8	200730657	aRhiBiv1_EOG090B0I1W
chr17	28357671	EOG090B0GQC	aRhiBiv1_chr8	163588813	aRhiBiv1_EOG090B0GQC
chr17	28399656	EOG090B07MH	aRhiBiv1_chr8	163770612	aRhiBiv1_EOG090B07MH
chr17	28554220	EOG090B04X0	aRhiBiv1_chr8	163996700	aRhiBiv1_EOG090B04X0
chr17	28673402	EOG090B00I9	aRhiBiv1_chr8	164737421	aRhiBiv1_EOG090B00I9
chr17	28855308	EOG090B07KG	aRhiBiv1_chr8	165560048	aRhiBiv1_EOG090B07KG
chr17	29267484	EOG090B047E	aRhiBiv1_chr8	166549568	aRhiBiv1_EOG090B047E
chr17	30784187	EOG090B06MP	aRhiBiv1_chr4	355540549	aRhiBiv1_EOG090B06MP
chr17	32283889	EOG090B081K	aRhiBiv1_chr4	356331140	aRhiBiv1_EOG090B081K
chr17	32331763	EOG090B073A	aRhiBiv1_chr4	356419876	aRhiBiv1_EOG090B073A
chr17	35560443	EOG090B08K0	aRhiBiv1_chr8	205705455	aRhiBiv1_EOG090B08K0
chr17	36545725	EOG090B02NI	aRhiBiv1_chr8	178924567	aRhiBiv1_EOG090B02NI
chr17	36949126	EOG090B06Y9	aRhiBiv1_chr8	179887072	aRhiBiv1_EOG090B06Y9
chr17	37614296	EOG090B04U8	aRhiBiv1_chr8	180684965	aRhiBiv1_EOG090B04U8
chr17	38800698	EOG090B0BJY	aRhiBiv1_chr12	77056964	aRhiBiv1_EOG090B0BJY
chr17	40143042	EOG090B05VL	aRhiBiv1_chr12	72501966	aRhiBiv1_EOG090B05VL
chr17	41965880	EOG090B04VC	aRhiBiv1_chr12	69624933	aRhiBiv1_EOG090B04VC
chr17	42567125	EOG090B0CXI	aRhiBiv1_chr12	50898970	aRhiBiv1_EOG090B0CXI
chr17	45006533	EOG090B0DLJ	aRhiBiv1_chr12	58378850	aRhiBiv1_EOG090B0DLJ
chr17	46923193	EOG090B0E2I	aRhiBiv1_chr12	66904881	aRhiBiv1_EOG090B0E2I
chr17	50465298	EOG090B0913	aRhiBiv1_chr4	345105797	aRhiBiv1_EOG090B0913
chr17	50719733	EOG090B0C6G	aRhiBiv1_chr4	310112102	aRhiBiv1_EOG090B0C6G
chr17	58206079	EOG090B04BT	aRhiBiv1_chr1	50156946	aRhiBiv1_EOG090B04BT
chr17	58491663	EOG090B00ZU	aRhiBiv1_chr8	208618995	aRhiBiv1_EOG090B00ZU
