chr1	po1	gene1	chr2	po2	gene2
chr20	1118774	EOG090B0AAY	aRhiBiv1_chr8	4184616	aRhiBiv1_EOG090B0AAY
chr20	1440419	EOG090B08F2	aRhiBiv1_chr8	5429552	aRhiBiv1_EOG090B08F2
chr20	3046069	EOG090B0GKM	aRhiBiv1_chr1	285758534	aRhiBiv1_EOG090B0GKM
chr20	3110106	EOG090B03FG	aRhiBiv1_chr1	254318212	aRhiBiv1_EOG090B03FG
chr20	3190653	EOG090B0G4N	aRhiBiv1_chr5	108737633	aRhiBiv1_EOG090B0G4N
chr20	3209552	EOG090B0F68	aRhiBiv1_chr10	26792497	aRhiBiv1_EOG090B0F68
chr20	4175056	EOG090B04HK	aRhiBiv1_chr1	252038242	aRhiBiv1_EOG090B04HK
chr20	5938535	EOG090B07HR	aRhiBiv1_chr3	92955006	aRhiBiv1_EOG090B07HR
chr20	5952016	EOG090B038E	aRhiBiv1_chr3	93026750	aRhiBiv1_EOG090B038E
chr20	7883593	EOG090B08A7	aRhiBiv1_chr3	95507442	aRhiBiv1_EOG090B08A7
chr20	9514853	EOG090B0BSH	aRhiBiv1_chr3	98569093	aRhiBiv1_EOG090B0BSH
chr20	13259575	EOG090B05NZ	aRhiBiv1_chr3	103838587	aRhiBiv1_EOG090B05NZ
chr20	13785069	EOG090B09SB	aRhiBiv1_chr3	104508380	aRhiBiv1_EOG090B09SB
chr20	14325557	EOG090B03EG	aRhiBiv1_chr3	105210715	aRhiBiv1_EOG090B03EG
chr20	17969860	EOG090B0877	aRhiBiv1_chr3	252498056	aRhiBiv1_EOG090B0877
chr20	18467507	EOG090B09U5	aRhiBiv1_chr3	251755942	aRhiBiv1_EOG090B09U5
chr20	18588073	EOG090B0EJF	aRhiBiv1_chr3	144672993	aRhiBiv1_EOG090B0EJF
chr20	20854262	EOG090B0IJ7	aRhiBiv1_chr13	68887780	aRhiBiv1_EOG090B0IJ7
chr20	25407821	EOG090B0DYR	aRhiBiv1_chr3	255335250	aRhiBiv1_EOG090B0DYR
chr20	32207942	EOG090B06RG	aRhiBiv1_chr8	561268	aRhiBiv1_EOG090B06RG
chr20	33359043	EOG090B0IT6	aRhiBiv1_chr8	45694223	aRhiBiv1_EOG090B0IT6
chr20	33676732	EOG090B09GI	aRhiBiv1_chr8	65342819	aRhiBiv1_EOG090B09GI
chr20	33707706	EOG090B0D49	aRhiBiv1_chr8	65271992	aRhiBiv1_EOG090B0D49
chr20	34246070	EOG090B0FHA	aRhiBiv1_chr11	34086670	aRhiBiv1_EOG090B0FHA
chr20	34560866	EOG090B0633	aRhiBiv1_chr8	75808830	aRhiBiv1_EOG090B0633
chr20	34928828	EOG090B062Z	aRhiBiv1_chr8	75452479	aRhiBiv1_EOG090B062Z
chr20	35279197	EOG090B0BUH	aRhiBiv1_chr8	70798684	aRhiBiv1_EOG090B0BUH
chr20	35433909	EOG090B06DQ	aRhiBiv1_chr8	71218149	aRhiBiv1_EOG090B06DQ
chr20	35542098	EOG090B088Z	aRhiBiv1_chr8	72115121	aRhiBiv1_EOG090B088Z
chr20	35669622	EOG090B071M	aRhiBiv1_chr8	73398024	aRhiBiv1_EOG090B071M
chr20	35750507	EOG090B0A5U	aRhiBiv1_chr3	320472237	aRhiBiv1_EOG090B0A5U
chr20	36605952	EOG090B0GBD	aRhiBiv1_chr8	60313348	aRhiBiv1_EOG090B0GBD
chr20	37179357	EOG090B0463	aRhiBiv1_chr8	47816485	aRhiBiv1_EOG090B0463
chr20	37301264	EOG090B0KVA	aRhiBiv1_chr8	47731790	aRhiBiv1_EOG090B0KVA
chr20	37724168	EOG090B04GU	aRhiBiv1_chr8	46932863	aRhiBiv1_EOG090B04GU
chr20	37983456	EOG090B016Q	aRhiBiv1_chr8	46644467	aRhiBiv1_EOG090B016Q
chr20	38869655	EOG090B058S	aRhiBiv1_chr8	55274152	aRhiBiv1_EOG090B058S
chr20	38926443	EOG090B07UI	aRhiBiv1_chr8	55333500	aRhiBiv1_EOG090B07UI
chr20	38962368	EOG090B02U3	aRhiBiv1_chr8	55431469	aRhiBiv1_EOG090B02U3
chr20	43593960	EOG090B06KP	aRhiBiv1_chr8	50502662	aRhiBiv1_EOG090B06KP
chr20	44301514	EOG090B0C65	aRhiBiv1_chr6	333102712	aRhiBiv1_EOG090B0C65
chr20	44480000	EOG090B086K	aRhiBiv1_chr8	37038201	aRhiBiv1_EOG090B086K
