chr1	po1	gene1	chr2	po2	gene2
chr15	25339137	EOG090B01UC	aRhiBiv1_chr5	366607462	aRhiBiv1_EOG090B01UC
chr15	30904664	EOG090B01LE	aRhiBiv1_chr13	35119991	aRhiBiv1_EOG090B01LE
chr15	30941470	EOG090B028S	aRhiBiv1_chr13	34976457	aRhiBiv1_EOG090B028S
chr15	40553971	EOG090B0E0P	aRhiBiv1_chr4	102110799	aRhiBiv1_EOG090B0E0P
chr15	40569440	EOG090B071G	aRhiBiv1_chr4	102213617	aRhiBiv1_EOG090B071G
chr15	40698759	EOG090B0A3S	aRhiBiv1_chr4	102985443	aRhiBiv1_EOG090B0A3S
chr15	40764181	EOG090B0K77	aRhiBiv1_chr4	103509385	aRhiBiv1_EOG090B0K77
chr15	40807590	EOG090B08AF	aRhiBiv1_chr4	103641067	aRhiBiv1_EOG090B08AF
chr15	40894769	EOG090B01FE	aRhiBiv1_chr4	103966798	aRhiBiv1_EOG090B01FE
chr15	42544083	EOG090B0DF7	aRhiBiv1_chr4	108568727	aRhiBiv1_EOG090B0DF7
chr15	43327652	EOG090B098W	aRhiBiv1_chr14	1818914	aRhiBiv1_EOG090B098W
chr15	43334208	EOG090B09B3	aRhiBiv1_chr13	38459842	aRhiBiv1_EOG090B09B3
chr15	48120037	EOG090B05MM	aRhiBiv1_chr13	57000289	aRhiBiv1_EOG090B05MM
chr15	49618728	EOG090B097H	aRhiBiv1_chr13	58825538	aRhiBiv1_EOG090B097H
chr15	51681756	EOG090B06I2	aRhiBiv1_chr13	54258919	aRhiBiv1_EOG090B06I2
chr15	51938156	EOG090B04T5	aRhiBiv1_chr13	53941050	aRhiBiv1_EOG090B04T5
chr15	55311990	EOG090B049P	aRhiBiv1_chr13	49672772	aRhiBiv1_EOG090B049P
chr15	55355797	EOG090B02M5	aRhiBiv1_chr13	49626878	aRhiBiv1_EOG090B02M5
chr15	56373296	EOG090B07T9	aRhiBiv1_chr13	47770668	aRhiBiv1_EOG090B07T9
chr15	57599674	EOG090B01XI	aRhiBiv1_chr13	45451106	aRhiBiv1_EOG090B01XI
chr15	60420927	EOG090B01OW	aRhiBiv1_chr13	31430087	aRhiBiv1_EOG090B01OW
chr15	63521323	EOG090B04JC	aRhiBiv1_chr13	27098384	aRhiBiv1_EOG090B04JC
chr15	63597393	EOG090B0C74	aRhiBiv1_chr13	27063906	aRhiBiv1_EOG090B0C74
chr15	64963620	EOG090B09AC	aRhiBiv1_chr13	82621891	aRhiBiv1_EOG090B09AC
chr15	65003062	EOG090B0822	aRhiBiv1_chr3	301880158	aRhiBiv1_EOG090B0822
chr15	65259407	EOG090B08Z1	aRhiBiv1_chr13	78589768	aRhiBiv1_EOG090B08Z1
chr15	67202821	EOG090B0BJW	aRhiBiv1_chr13	80201679	aRhiBiv1_EOG090B0BJW
chr15	72695235	EOG090B06UR	aRhiBiv1_chr13	20726436	aRhiBiv1_EOG090B06UR
chr15	72752341	EOG090B06WK	aRhiBiv1_chr13	20641506	aRhiBiv1_EOG090B06WK
chr15	73699640	EOG090B0CTO	aRhiBiv1_chr13	10642768	aRhiBiv1_EOG090B0CTO
chr15	75355906	EOG090B01DL	aRhiBiv1_chr13	15955941	aRhiBiv1_EOG090B01DL
chr15	75903964	EOG090B07GT	aRhiBiv1_chr13	8639635	aRhiBiv1_EOG090B07GT
chr15	76269133	EOG090B0A1P	aRhiBiv1_chr13	8929144	aRhiBiv1_EOG090B0A1P
chr15	77454776	EOG090B09VK	aRhiBiv1_chr13	13275794	aRhiBiv1_EOG090B09VK
chr15	80153055	EOG090B0654	aRhiBiv1_chr13	83590619	aRhiBiv1_EOG090B0654
chr15	81254129	EOG090B01GG	aRhiBiv1_chr13	63639235	aRhiBiv1_EOG090B01GG
chr15	82744041	EOG090B02AA	aRhiBiv1_chr13	60944647	aRhiBiv1_EOG090B02AA
chr15	88459613	EOG090B09ZA	aRhiBiv1_chr13	68915763	aRhiBiv1_EOG090B09ZA
chr15	88506725	EOG090B03X4	aRhiBiv1_chr13	68778849	aRhiBiv1_EOG090B03X4
chr15	89247648	EOG090B00P0	aRhiBiv1_chr13	67242931	aRhiBiv1_EOG090B00P0
chr15	89575587	EOG090B02R7	aRhiBiv1_chr13	67996417	aRhiBiv1_EOG090B02R7
chr15	100612217	EOG090B08KX	aRhiBiv1_chr13	77541370	aRhiBiv1_EOG090B08KX
chr15	101642479	EOG090B0D8F	aRhiBiv1_chr13	38367923	aRhiBiv1_EOG090B0D8F
chr15	25339137	EOG090B01UC	bCalAnn1_chr1	133401686	bCalAnn1_EOG090B01UC
chr15	30904664	EOG090B01LE	bCalAnn1_chr10	6060220	bCalAnn1_EOG090B01LE
chr15	30941470	EOG090B028S	bCalAnn1_chr10	6080587	bCalAnn1_EOG090B028S
chr15	40553971	EOG090B0E0P	bCalAnn1_chr5	509973	bCalAnn1_EOG090B0E0P
chr15	40569440	EOG090B071G	bCalAnn1_chr5	500850	bCalAnn1_EOG090B071G
chr15	40698759	EOG090B0A3S	bCalAnn1_chr5	470573	bCalAnn1_EOG090B0A3S
chr15	40764181	EOG090B0K77	bCalAnn1_chr5	442884	bCalAnn1_EOG090B0K77
chr15	40807590	EOG090B08AF	bCalAnn1_chr5A	4669700	bCalAnn1_EOG090B08AF
chr15	40894769	EOG090B01FE	bCalAnn1_chr5A	4763819	bCalAnn1_EOG090B01FE
chr15	42544083	EOG090B0DF7	bCalAnn1_chr5A	2507085	bCalAnn1_EOG090B0DF7
chr15	43327652	EOG090B098W	bCalAnn1_chr14	2609290	bCalAnn1_EOG090B098W
chr15	43334208	EOG090B09B3	bCalAnn1_chr10	5614061	bCalAnn1_EOG090B09B3
chr15	48120037	EOG090B05MM	bCalAnn1_chr10	10734321	bCalAnn1_EOG090B05MM
chr15	49618728	EOG090B097H	bCalAnn1_chr10	11269200	bCalAnn1_EOG090B097H
chr15	51681756	EOG090B06I2	bCalAnn1_chr10	9772153	bCalAnn1_EOG090B06I2
chr15	51938156	EOG090B04T5	bCalAnn1_chr10	9658979	bCalAnn1_EOG090B04T5
chr15	55311990	EOG090B049P	bCalAnn1_chr10	3842171	bCalAnn1_EOG090B049P
chr15	55355797	EOG090B02M5	bCalAnn1_chr10	3851932	bCalAnn1_EOG090B02M5
chr15	56373296	EOG090B07T9	bCalAnn1_chr10	4153185	bCalAnn1_EOG090B07T9
chr15	57599674	EOG090B01XI	bCalAnn1_chr10	4584230	bCalAnn1_EOG090B01XI
chr15	60420927	EOG090B01OW	bCalAnn1_chr10	7037772	bCalAnn1_EOG090B01OW
chr15	63521323	EOG090B04JC	bCalAnn1_chr10	8103906	bCalAnn1_EOG090B04JC
chr15	63597393	EOG090B0C74	bCalAnn1_chr10	8147536	bCalAnn1_EOG090B0C74
chr15	64963620	EOG090B09AC	bCalAnn1_chr10	18960239	bCalAnn1_EOG090B09AC
chr15	65003062	EOG090B0822	bCalAnn1_chr10	19034200	bCalAnn1_EOG090B0822
chr15	65259407	EOG090B08Z1	bCalAnn1_chr10	19073939	bCalAnn1_EOG090B08Z1
chr15	67202821	EOG090B0BJW	bCalAnn1_chr10	20238355	bCalAnn1_EOG090B0BJW
chr15	72695235	EOG090B06UR	bCalAnn1_chr10	8538884	bCalAnn1_EOG090B06UR
chr15	72752341	EOG090B06WK	bCalAnn1_chr10	8523291	bCalAnn1_EOG090B06WK
chr15	73699640	EOG090B0CTO	bCalAnn1_chr10	2477943	bCalAnn1_EOG090B0CTO
chr15	75355906	EOG090B01DL	bCalAnn1_chr10	1203517	bCalAnn1_EOG090B01DL
chr15	75903964	EOG090B07GT	bCalAnn1_chr10	1866164	bCalAnn1_EOG090B07GT
chr15	76269133	EOG090B0A1P	bCalAnn1_chr10	1986514	bCalAnn1_EOG090B0A1P
chr15	77454776	EOG090B09VK	bCalAnn1_chr10	747990	bCalAnn1_EOG090B09VK
chr15	80153055	EOG090B0654	bCalAnn1_chr10	13364409	bCalAnn1_EOG090B0654
chr15	81254129	EOG090B01GG	bCalAnn1_chr10	12881977	bCalAnn1_EOG090B01GG
chr15	82744041	EOG090B02AA	bCalAnn1_chr10	11805607	bCalAnn1_EOG090B02AA
chr15	88459613	EOG090B09ZA	bCalAnn1_chr10	14078383	bCalAnn1_EOG090B09ZA
chr15	88506725	EOG090B03X4	bCalAnn1_chr10	14052343	bCalAnn1_EOG090B03X4
chr15	89247648	EOG090B00P0	bCalAnn1_chr10	13819029	bCalAnn1_EOG090B00P0
chr15	89575587	EOG090B02R7	bCalAnn1_chr10	13690237	bCalAnn1_EOG090B02R7
chr15	100612217	EOG090B08KX	bCalAnn1_chr10	18535595	bCalAnn1_EOG090B08KX
chr15	101642479	EOG090B0D8F	bCalAnn1_chr10	5614061	bCalAnn1_EOG090B0D8F
chr15	25339137	EOG090B01UC	bStrHab1_chr2	56759643	bStrHab1_EOG090B01UC
chr15	30904664	EOG090B01LE	bStrHab1_chr9	16357100	bStrHab1_EOG090B01LE
chr15	30941470	EOG090B028S	bStrHab1_chr9	16383815	bStrHab1_EOG090B028S
chr15	40553971	EOG090B0E0P	bStrHab1_chr4	667654	bStrHab1_EOG090B0E0P
chr15	40569440	EOG090B071G	bStrHab1_chr4	644208	bStrHab1_EOG090B071G
chr15	40698759	EOG090B0A3S	bStrHab1_chr4	619992	bStrHab1_EOG090B0A3S
chr15	40764181	EOG090B0K77	bStrHab1_chr4	566961	bStrHab1_EOG090B0K77
chr15	40807590	EOG090B08AF	bStrHab1_chr4	6838891	bStrHab1_EOG090B08AF
chr15	40894769	EOG090B01FE	bStrHab1_chr4	6932393	bStrHab1_EOG090B01FE
chr15	42544083	EOG090B0DF7	bStrHab1_chr4	8584005	bStrHab1_EOG090B0DF7
chr15	43327652	EOG090B098W	bStrHab1_chr4	85413952	bStrHab1_EOG090B098W
chr15	43334208	EOG090B09B3	bStrHab1_chr9	15901659	bStrHab1_EOG090B09B3
chr15	48120037	EOG090B05MM	bStrHab1_chr9	11624307	bStrHab1_EOG090B05MM
chr15	49618728	EOG090B097H	bStrHab1_chr9	11053572	bStrHab1_EOG090B097H
chr15	51681756	EOG090B06I2	bStrHab1_chr9	12642747	bStrHab1_EOG090B06I2
chr15	51938156	EOG090B04T5	bStrHab1_chr9	12777450	bStrHab1_EOG090B04T5
chr15	55311990	EOG090B049P	bStrHab1_chr9	13973133	bStrHab1_EOG090B049P
chr15	55355797	EOG090B02M5	bStrHab1_chr9	13980087	bStrHab1_EOG090B02M5
chr15	56373296	EOG090B07T9	bStrHab1_chr9	14297581	bStrHab1_EOG090B07T9
chr15	57599674	EOG090B01XI	bStrHab1_chr9	14744719	bStrHab1_EOG090B01XI
chr15	60420927	EOG090B01OW	bStrHab1_chr9	17079459	bStrHab1_EOG090B01OW
chr15	63521323	EOG090B04JC	bStrHab1_chr9	18141236	bStrHab1_EOG090B04JC
chr15	63597393	EOG090B0C74	bStrHab1_chr9	18186146	bStrHab1_EOG090B0C74
chr15	64963620	EOG090B09AC	bStrHab1_chr9	3112192	bStrHab1_EOG090B09AC
chr15	65003062	EOG090B0822	bStrHab1_chr9	3045127	bStrHab1_EOG090B0822
chr15	65259407	EOG090B08Z1	bStrHab1_chr9	3002839	bStrHab1_EOG090B08Z1
chr15	67202821	EOG090B0BJW	bStrHab1_chr9	1755242	bStrHab1_EOG090B0BJW
chr15	72695235	EOG090B06UR	bStrHab1_chr9	20967269	bStrHab1_EOG090B06UR
chr15	72752341	EOG090B06WK	bStrHab1_chr9	20949953	bStrHab1_EOG090B06WK
chr15	73699640	EOG090B0CTO	bStrHab1_chr9	20389307	bStrHab1_EOG090B0CTO
chr15	75355906	EOG090B01DL	bStrHab1_chr9	19830604	bStrHab1_EOG090B01DL
chr15	75903964	EOG090B07GT	bStrHab1_chr9	18792963	bStrHab1_EOG090B07GT
chr15	76269133	EOG090B0A1P	bStrHab1_chr9	18917917	bStrHab1_EOG090B0A1P
chr15	77454776	EOG090B09VK	bStrHab1_chr9	19375322	bStrHab1_EOG090B09VK
chr15	80153055	EOG090B0654	bStrHab1_chr9	8812610	bStrHab1_EOG090B0654
chr15	81254129	EOG090B01GG	bStrHab1_chr9	9312870	bStrHab1_EOG090B01GG
chr15	82744041	EOG090B02AA	bStrHab1_chr9	10480451	bStrHab1_EOG090B02AA
chr15	88459613	EOG090B09ZA	bStrHab1_chr9	8102951	bStrHab1_EOG090B09ZA
chr15	88506725	EOG090B03X4	bStrHab1_chr9	8120260	bStrHab1_EOG090B03X4
chr15	89247648	EOG090B00P0	bStrHab1_chr9	8345249	bStrHab1_EOG090B00P0
chr15	89575587	EOG090B02R7	bStrHab1_chr9	8481991	bStrHab1_EOG090B02R7
chr15	100612217	EOG090B08KX	bStrHab1_chr9	3527270	bStrHab1_EOG090B08KX
chr15	101642479	EOG090B0D8F	bStrHab1_chr9	15910948	bStrHab1_EOG090B0D8F
chr15	25339137	EOG090B01UC	bTaeGut1_chr1	82768108	bTaeGut1_EOG090B01UC
chr15	30904664	EOG090B01LE	bTaeGut1_chr10	6286970	bTaeGut1_EOG090B01LE
chr15	30941470	EOG090B028S	bTaeGut1_chr10	6250590	bTaeGut1_EOG090B028S
chr15	40553971	EOG090B0E0P	bTaeGut1_chr5	9436537	bTaeGut1_EOG090B0E0P
chr15	40569440	EOG090B071G	bTaeGut1_chr5	9443976	bTaeGut1_EOG090B071G
chr15	40698759	EOG090B0A3S	bTaeGut1_chr5	9475353	bTaeGut1_EOG090B0A3S
chr15	40764181	EOG090B0K77	bTaeGut1_chr5	8553522	bTaeGut1_EOG090B0K77
chr15	40807590	EOG090B08AF	bTaeGut1_chr5	24150732	bTaeGut1_EOG090B08AF
chr15	40894769	EOG090B01FE	bTaeGut1_chr5	24235877	bTaeGut1_EOG090B01FE
chr15	42544083	EOG090B0DF7	bTaeGut1_chr5	25804078	bTaeGut1_EOG090B0DF7
chr15	43327652	EOG090B098W	bTaeGut1_chr14	7733831	bTaeGut1_EOG090B098W
chr15	43334208	EOG090B09B3	bTaeGut1_chr10	6729866	bTaeGut1_EOG090B09B3
chr15	48120037	EOG090B05MM	bTaeGut1_chr10	10559219	bTaeGut1_EOG090B05MM
chr15	49618728	EOG090B097H	bTaeGut1_chr10	11086157	bTaeGut1_EOG090B097H
chr15	51681756	EOG090B06I2	bTaeGut1_chr10	9638411	bTaeGut1_EOG090B06I2
chr15	51938156	EOG090B04T5	bTaeGut1_chr10	9526638	bTaeGut1_EOG090B04T5
