link_ID	color
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	9
20	9
21	9
22	9
23	9
24	9
25	9
26	9
27	9
28	9
29	9
30	9
31	9
32	9
33	9
34	9
35	9
36	9
37	9
38	9
39	9
40	9
41	9
42	9
43	9
44	2
45	2
46	2
47	2
48	2
49	2
50	2
51	2
52	2
53	2
54	2
55	2
56	2
57	2
58	2
59	2
60	2
61	2
62	2
63	2
64	2
65	2
66	2
67	2
68	2
69	10
70	10
71	10
72	10
73	10
74	10
75	10
76	10
77	10
78	10
79	10
80	10
81	10
82	10
83	10
84	10
85	10
86	10
87	10
88	10
89	10
90	10
91	10
92	10
93	10
94	10
95	10
96	3
97	3
98	3
99	3
100	3
101	3
102	3
103	3
104	3
105	3
106	3
107	3
108	3
109	3
110	3
111	3
112	3
113	3
114	3
115	3
116	3
117	3
118	3
119	3
120	3
121	3
122	11
123	11
124	11
125	11
126	11
127	11
128	11
129	11
130	11
131	11
132	11
133	11
134	11
135	11
136	11
137	11
138	11
139	11
140	11
141	11
142	11
143	11
144	11
145	11
146	11
147	4
148	4
149	4
150	4
151	4
152	4
153	4
154	4
155	4
156	4
157	4
158	4
159	4
160	4
161	4
162	4
163	4
164	4
165	4
166	4
167	4
168	4
169	4
170	4
171	4
172	4
173	4
174	12
175	12
176	12
177	12
178	12
179	12
180	12
181	12
182	12
183	12
184	12
185	12
186	12
187	12
188	12
189	12
190	12
191	12
192	12
193	12
194	12
195	12
196	12
197	12
198	12
199	5
200	5
201	5
202	5
203	5
204	5
205	5
206	5
207	5
208	5
209	5
210	5
211	5
212	5
213	5
214	5
215	5
216	5
217	5
218	5
219	5
220	13
221	13
222	13
223	13
224	13
225	13
226	13
227	13
228	13
229	13
230	13
231	13
232	13
233	13
234	13
235	13
236	13
237	13
238	13
239	13
240	13
241	13
242	13
243	13
244	13
245	6
246	6
247	6
248	6
249	6
250	6
251	6
252	6
253	6
254	6
255	6
256	6
257	6
258	6
259	6
260	6
261	6
262	6
263	6
264	6
265	6
266	6
267	6
268	6
269	6
270	6
271	6
272	14
273	14
274	14
275	14
276	14
277	14
278	14
279	14
280	14
281	14
282	14
283	14
284	14
285	14
286	14
287	14
288	14
289	14
290	14
291	14
292	14
293	14
294	14
295	14
296	14
297	14
298	7
299	7
300	7
301	7
302	7
303	7
304	7
305	7
306	7
307	7
308	7
309	7
310	7
311	7
312	7
313	7
314	7
315	7
316	7
317	7
318	7
319	7
320	7
321	7
322	7
323	7
324	7
325	15
326	15
327	15
328	15
329	15
330	15
331	15
332	15
333	15
334	15
335	15
336	15
337	15
338	15
339	15
340	15
341	15
342	15
343	15
344	15
345	15
346	15
347	15
348	15
349	15
350	15
351	15
352	15
353	8
354	8
355	8
356	8
357	8
358	8
359	8
360	8
361	8
362	8
363	8
364	8
365	8
366	8
367	8
368	8
369	8
370	8
371	8
372	8
373	8
374	8
375	8
376	8
377	8
378	16
379	16
380	16
381	16
382	16
383	16
384	16
385	16
386	16
387	16
388	16
389	16
390	16
391	16
392	16
393	16
394	16
395	16
396	16
397	16
398	16
399	16
400	16
401	16
402	16
403	16
404	16
