chr1	po1	gene1	chr2	po2	gene2
chr8	9140794	EOG090B0BSN	aRhiBiv1_chr1	405621056	aRhiBiv1_EOG090B0BSN
chr8	11802833	EOG090B06LZ	aRhiBiv1_chr3	501695927	aRhiBiv1_EOG090B06LZ
chr8	12723096	EOG090B02CL	aRhiBiv1_chr1	135181742	aRhiBiv1_EOG090B02CL
chr8	17577253	EOG090B08C0	aRhiBiv1_chr1	126835024	aRhiBiv1_EOG090B08C0
chr8	19817538	EOG090B02P4	aRhiBiv1_chr1	383333437	aRhiBiv1_EOG090B02P4
chr8	22621422	EOG090B0BS4	aRhiBiv1_chr5	250429892	aRhiBiv1_EOG090B0BS4
chr8	23246696	EOG090B08K7	aRhiBiv1_chr5	249201695	aRhiBiv1_EOG090B08K7
chr8	23287929	EOG090B03SN	aRhiBiv1_chr5	292389783	aRhiBiv1_EOG090B03SN
chr8	26379790	EOG090B047O	aRhiBiv1_chr1	335205688	aRhiBiv1_EOG090B047O
chr8	28432550	EOG090B07SX	aRhiBiv1_chr3	509125508	aRhiBiv1_EOG090B07SX
chr8	30063824	EOG090B0C4D	aRhiBiv1_chr1	388332157	aRhiBiv1_EOG090B0C4D
chr8	30331961	EOG090B0IEW	aRhiBiv1_chr13	33188976	aRhiBiv1_EOG090B0IEW
chr8	30578921	EOG090B0B4A	aRhiBiv1_chr1	387872810	aRhiBiv1_EOG090B0B4A
chr8	33485207	EOG090B0CE6	aRhiBiv1_chr5	254711783	aRhiBiv1_EOG090B0CE6
chr8	37763061	EOG090B0BWD	aRhiBiv1_chr5	259204141	aRhiBiv1_EOG090B0BWD
chr8	38105551	EOG090B03U7	aRhiBiv1_chr5	261249220	aRhiBiv1_EOG090B03U7
chr8	38144273	EOG090B08WE	aRhiBiv1_chr5	261387671	aRhiBiv1_EOG090B08WE
chr8	38917930	EOG090B0699	aRhiBiv1_chr5	263656511	aRhiBiv1_EOG090B0699
chr8	40153533	EOG090B0IYI	aRhiBiv1_chr5	294677322	aRhiBiv1_EOG090B0IYI
chr8	42175993	EOG090B03RX	aRhiBiv1_chr5	248020121	aRhiBiv1_EOG090B03RX
chr8	43103549	EOG090B07WW	aRhiBiv1_chr1	383836532	aRhiBiv1_EOG090B07WW
chr8	47961145	EOG090B01Y7	aRhiBiv1_chr2	623697288	aRhiBiv1_EOG090B01Y7
chr8	52093201	EOG090B01CL	aRhiBiv1_chr8	9347606	aRhiBiv1_EOG090B01CL
chr8	54135284	EOG090B09SV	aRhiBiv1_chr2	635103260	aRhiBiv1_EOG090B09SV
chr8	56112942	EOG090B09QK	aRhiBiv1_chr2	638581081	aRhiBiv1_EOG090B09QK
