link_ID	color
1	1
2	1
3	1
4	1
5	1
6	1
7	9
8	9
9	9
10	9
11	9
12	9
13	2
14	2
15	2
16	2
17	2
18	2
19	10
20	10
21	10
22	10
23	10
24	10
25	3
26	3
27	3
28	3
29	3
30	3
31	11
32	11
33	11
34	11
35	11
36	11
37	4
38	4
39	4
40	4
41	4
42	4
43	12
44	12
45	12
46	12
47	12
48	12
49	5
50	5
51	5
52	5
53	5
54	5
55	13
56	13
57	13
58	13
59	13
60	13
61	6
62	6
63	6
64	6
65	6
66	6
67	14
68	14
69	14
70	14
71	14
72	14
73	7
74	7
75	7
76	7
77	7
78	7
79	15
80	15
81	15
82	15
83	15
84	15
85	8
86	8
87	8
88	8
89	8
90	8
91	16
92	16
93	16
94	16
95	16
96	16
