chr1	po1	gene1	chr2	po2	gene2
chr18	158699	EOG090B04GT	aRhiBiv1_chr2	594580170	aRhiBiv1_EOG090B04GT
chr18	213468	EOG090B03H9	aRhiBiv1_chr2	594380641	aRhiBiv1_EOG090B03H9
chr18	2539000	EOG090B06EL	aRhiBiv1_chr2	590092804	aRhiBiv1_EOG090B06EL
chr18	12673365	EOG090B032Z	aRhiBiv1_chr2	571457330	aRhiBiv1_EOG090B032Z
chr18	12703108	EOG090B0BRL	aRhiBiv1_chr2	571392246	aRhiBiv1_EOG090B0BRL
chr18	13666480	EOG090B0BZB	aRhiBiv1_chr2	568372940	aRhiBiv1_EOG090B0BZB
chr18	21651591	EOG090B07ED	aRhiBiv1_chr3	532615007	aRhiBiv1_EOG090B07ED
chr18	21741584	EOG090B019C	aRhiBiv1_chr2	596582584	aRhiBiv1_EOG090B019C
chr18	24426757	EOG090B0AJS	aRhiBiv1_chr2	601190553	aRhiBiv1_EOG090B0AJS
chr18	26580576	EOG090B0ATK	aRhiBiv1_chr7	110373002	aRhiBiv1_EOG090B0ATK
chr18	48029260	EOG090B044O	aRhiBiv1_chr1	784752751	aRhiBiv1_EOG090B044O
chr18	58481823	EOG090B00BC	aRhiBiv1_chr13	10397843	aRhiBiv1_EOG090B00BC
chr18	61815852	EOG090B0DXJ	aRhiBiv1_chr2	463383343	aRhiBiv1_EOG090B0DXJ
chr18	62209728	EOG090B00Z9	aRhiBiv1_chr2	464385047	aRhiBiv1_EOG090B00Z9
chr18	63331782	EOG090B08K4	aRhiBiv1_chr2	429666486	aRhiBiv1_EOG090B08K4
chr18	74148809	EOG090B0CV3	aRhiBiv1_chr2	545337427	aRhiBiv1_EOG090B0CV3
chr18	76979127	EOG090B0JY2	aRhiBiv1_chr2	537610622	aRhiBiv1_EOG090B0JY2
chr18	79679948	EOG090B02QT	aRhiBiv1_chr2	529367438	aRhiBiv1_EOG090B02QT
chr18	158699	EOG090B04GT	bCalAnn1_chr2	103320278	bCalAnn1_EOG090B04GT
chr18	213468	EOG090B03H9	bCalAnn1_chr2	103298720	bCalAnn1_EOG090B03H9
chr18	2539000	EOG090B06EL	bCalAnn1_chr2	102390830	bCalAnn1_EOG090B06EL
chr18	12673365	EOG090B032Z	bCalAnn1_chr2	98070987	bCalAnn1_EOG090B032Z
chr18	12703108	EOG090B0BRL	bCalAnn1_chr2	98053162	bCalAnn1_EOG090B0BRL
chr18	13666480	EOG090B0BZB	bCalAnn1_chr2	97586559	bCalAnn1_EOG090B0BZB
chr18	21651591	EOG090B07ED	bCalAnn1_chr2	103658052	bCalAnn1_EOG090B07ED
chr18	21741584	EOG090B019C	bCalAnn1_chr2	103694451	bCalAnn1_EOG090B019C
chr18	24426757	EOG090B0AJS	bCalAnn1_chr2	104696834	bCalAnn1_EOG090B0AJS
chr18	26580576	EOG090B0ATK	bCalAnn1_chr11	2458988	bCalAnn1_EOG090B0ATK
chr18	48029260	EOG090B044O	bCalAnn1_chrW	15365252	bCalAnn1_EOG090B044O
chr18	58481823	EOG090B00BC	bCalAnn1_chrZ	220049	bCalAnn1_EOG090B00BC
chr18	61815852	EOG090B0DXJ	bCalAnn1_chr2	70204999	bCalAnn1_EOG090B0DXJ
chr18	62209728	EOG090B00Z9	bCalAnn1_chr2	69941888	bCalAnn1_EOG090B00Z9
chr18	63331782	EOG090B08K4	bCalAnn1_chr2	69473604	bCalAnn1_EOG090B08K4
chr18	74148809	EOG090B0CV3	bCalAnn1_chr2	93207837	bCalAnn1_EOG090B0CV3
chr18	76979127	EOG090B0JY2	bCalAnn1_chr2	91732254	bCalAnn1_EOG090B0JY2
chr18	79679948	EOG090B02QT	bCalAnn1_chr2	59124938	bCalAnn1_EOG090B02QT
chr18	158699	EOG090B04GT	bStrHab1_chr1	48829311	bStrHab1_EOG090B04GT
chr18	213468	EOG090B03H9	bStrHab1_chr1	48851764	bStrHab1_EOG090B03H9
chr18	2539000	EOG090B06EL	bStrHab1_chr1	49803207	bStrHab1_EOG090B06EL
chr18	12673365	EOG090B032Z	bStrHab1_chr1	54081529	bStrHab1_EOG090B032Z
