chr1	po1	gene1	chr2	po2	gene2
chr3	3126910	EOG090B066N	aRhiBiv1_chr4	432206797	aRhiBiv1_EOG090B066N
chr3	5187806	EOG090B04OV	aRhiBiv1_chr4	431104119	aRhiBiv1_EOG090B04OV
chr3	9365069	EOG090B04V8	aRhiBiv1_chr4	427457705	aRhiBiv1_EOG090B04V8
chr3	9428939	EOG090B0135	aRhiBiv1_chr4	408775961	aRhiBiv1_EOG090B0135
chr3	13474104	EOG090B08HX	aRhiBiv1_chr4	369041209	aRhiBiv1_EOG090B08HX
chr3	14125194	EOG090B08HT	aRhiBiv1_chr4	423775380	aRhiBiv1_EOG090B08HT
chr3	14145941	EOG090B02FA	aRhiBiv1_chr4	423823884	aRhiBiv1_EOG090B02FA
chr3	14651837	EOG090B08AG	aRhiBiv1_chr4	424691522	aRhiBiv1_EOG090B08AG
chr3	15206496	EOG090B01WJ	aRhiBiv1_chr2	245187319	aRhiBiv1_EOG090B01WJ
chr3	15411256	EOG090B09TB	aRhiBiv1_chr2	245523658	aRhiBiv1_EOG090B09TB
chr3	16276570	EOG090B08ZV	aRhiBiv1_chr2	224732533	aRhiBiv1_EOG090B08ZV
chr3	25719460	EOG090B03RY	aRhiBiv1_chr2	260784301	aRhiBiv1_EOG090B03RY
chr3	33798729	EOG090B02MN	aRhiBiv1_chr2	293163742	aRhiBiv1_EOG090B02MN
chr3	36993548	EOG090B02PS	aRhiBiv1_chr2	336381551	aRhiBiv1_EOG090B02PS
chr3	39052026	EOG090B02Y6	aRhiBiv1_chr2	84553271	aRhiBiv1_EOG090B02Y6
chr3	44976278	EOG090B09XA	aRhiBiv1_chr2	289635958	aRhiBiv1_EOG090B09XA
chr3	45427245	EOG090B01H7	aRhiBiv1_chr2	288532401	aRhiBiv1_EOG090B01H7
chr3	47017093	EOG090B0067	aRhiBiv1_chr2	60366982	aRhiBiv1_EOG090B0067
chr3	48294637	EOG090B0IQM	aRhiBiv1_chr9	34531581	aRhiBiv1_EOG090B0IQM
chr3	48432408	EOG090B08XO	aRhiBiv1_chr4	408211869	aRhiBiv1_EOG090B08XO
chr3	48927559	EOG090B05KB	aRhiBiv1_chr4	413832034	aRhiBiv1_EOG090B05KB
chr3	49015588	EOG090B04IQ	aRhiBiv1_chr4	413551709	aRhiBiv1_EOG090B04IQ
chr3	49727122	EOG090B071Q	aRhiBiv1_chr4	212654025	aRhiBiv1_EOG090B071Q
chr3	49829103	EOG090B05Y2	aRhiBiv1_chr4	213086344	aRhiBiv1_EOG090B05Y2
chr3	50557079	EOG090B0JCC	aRhiBiv1_chr4	200927038	aRhiBiv1_EOG090B0JCC
chr3	53090262	EOG090B0700	aRhiBiv1_chr4	188660157	aRhiBiv1_EOG090B0700
chr3	57096393	EOG090B02WP	aRhiBiv1_chr4	381027197	aRhiBiv1_EOG090B02WP
chr3	63834132	EOG090B0F1Z	aRhiBiv1_chr4	393690935	aRhiBiv1_EOG090B0F1Z
chr3	63912599	EOG090B03VB	aRhiBiv1_chr4	393958799	aRhiBiv1_EOG090B03VB
chr3	66998356	EOG090B03FV	aRhiBiv1_chr4	398849625	aRhiBiv1_EOG090B03FV
chr3	69017985	EOG090B01Q5	aRhiBiv1_chr4	401732152	aRhiBiv1_EOG090B01Q5
chr3	86950430	EOG090B0APG	aRhiBiv1_chr15	14883037	aRhiBiv1_EOG090B0APG
chr3	87227523	EOG090B0GLN	aRhiBiv1_chr15	14670398	aRhiBiv1_EOG090B0GLN
chr3	88150053	EOG090B0ARZ	aRhiBiv1_chr15	14276185	aRhiBiv1_EOG090B0ARZ
chr3	94014385	EOG090B0BWJ	aRhiBiv1_chr15	13444101	aRhiBiv1_EOG090B0BWJ
chr3	96761314	EOG090B0H4O	aRhiBiv1_chr2	240321439	aRhiBiv1_EOG090B0H4O
chr3	100365564	EOG090B04G4	aRhiBiv1_chr15	50541459	aRhiBiv1_EOG090B04G4
chr3	101562071	EOG090B0816	aRhiBiv1_chr15	51130733	aRhiBiv1_EOG090B0816
chr3	101724677	EOG090B02PC	aRhiBiv1_chr15	51225006	aRhiBiv1_EOG090B02PC
chr3	108162477	EOG090B08DR	aRhiBiv1_chr15	53010101	aRhiBiv1_EOG090B08DR
chr3	111705469	EOG090B0AE7	aRhiBiv1_chr15	24853402	aRhiBiv1_EOG090B0AE7
chr3	112532699	EOG090B0AHJ	aRhiBiv1_chr5	231231785	aRhiBiv1_EOG090B0AHJ
chr3	112563404	EOG090B07JI	aRhiBiv1_chr5	231161787	aRhiBiv1_EOG090B07JI
chr3	112991000	EOG090B0DUS	aRhiBiv1_chr15	29288423	aRhiBiv1_EOG090B0DUS
chr3	114056850	EOG090B0989	aRhiBiv1_chr15	37839361	aRhiBiv1_EOG090B0989
chr3	115663779	EOG090B0J6F	aRhiBiv1_chr15	39997939	aRhiBiv1_EOG090B0J6F
chr3	119498734	EOG090B0AQK	aRhiBiv1_chr15	36470727	aRhiBiv1_EOG090B0AQK
chr3	119703099	EOG090B030Y	aRhiBiv1_chr15	47304117	aRhiBiv1_EOG090B030Y
chr3	120628380	EOG090B05MI	aRhiBiv1_chr15	46723589	aRhiBiv1_EOG090B05MI
chr3	120750553	EOG090B087O	aRhiBiv1_chr1	124940627	aRhiBiv1_EOG090B087O
chr3	122254190	EOG090B01Y3	aRhiBiv1_chr15	45041989	aRhiBiv1_EOG090B01Y3
chr3	122740345	EOG090B04QQ	aRhiBiv1_chr6	31069089	aRhiBiv1_EOG090B04QQ
chr3	122910143	EOG090B012Z	aRhiBiv1_chr6	31358349	aRhiBiv1_EOG090B012Z
chr3	125232341	EOG090B02PV	aRhiBiv1_chr12	65863407	aRhiBiv1_EOG090B02PV
chr3	128081250	EOG090B05WE	aRhiBiv1_chr4	418398602	aRhiBiv1_EOG090B05WE
chr3	128620411	EOG090B043X	aRhiBiv1_chr4	416797852	aRhiBiv1_EOG090B043X
chr3	129279733	EOG090B08B2	aRhiBiv1_chr1	772737128	aRhiBiv1_EOG090B08B2
chr3	130679315	EOG090B00L4	aRhiBiv1_chr2	244453778	aRhiBiv1_EOG090B00L4
chr3	132660538	EOG090B08Y1	aRhiBiv1_chr2	238856621	aRhiBiv1_EOG090B08Y1
chr3	132677313	EOG090B00RM	aRhiBiv1_chr2	238896021	aRhiBiv1_EOG090B00RM
chr3	136976350	EOG090B0A1V	aRhiBiv1_chr9	132123316	aRhiBiv1_EOG090B0A1V
chr3	141260176	EOG090B05OQ	aRhiBiv1_chr9	144806396	aRhiBiv1_EOG090B05OQ
chr3	149474878	EOG090B0EHL	aRhiBiv1_chr9	210021461	aRhiBiv1_EOG090B0EHL
chr3	152835783	EOG090B07WV	aRhiBiv1_chr9	217748629	aRhiBiv1_EOG090B07WV
chr3	157436934	EOG090B09OI	aRhiBiv1_chr9	173734821	aRhiBiv1_EOG090B09OI
chr3	158802153	EOG090B07D6	aRhiBiv1_chr9	265640556	aRhiBiv1_EOG090B07D6
chr3	161212345	EOG090B059X	aRhiBiv1_chr9	262930215	aRhiBiv1_EOG090B059X
chr3	167789129	EOG090B07FN	aRhiBiv1_chr9	255902791	aRhiBiv1_EOG090B07FN
chr3	169084909	EOG090B01C2	aRhiBiv1_chr15	71470104	aRhiBiv1_EOG090B01C2
chr3	169966823	EOG090B0C2B	aRhiBiv1_chr9	253499570	aRhiBiv1_EOG090B0C2B
chr3	170360332	EOG090B036R	aRhiBiv1_chr9	253044279	aRhiBiv1_EOG090B036R
chr3	180602262	EOG090B03ZI	aRhiBiv1_chr9	240494392	aRhiBiv1_EOG090B03ZI
