chr1	po1	gene1	chr2	po2	gene2
chr13	20404129	EOG090B0APB	aRhiBiv1_chr5	81871269	aRhiBiv1_EOG090B0APB
chr13	20574386	EOG090B0229	aRhiBiv1_chr5	82634253	aRhiBiv1_EOG090B0229
chr13	20729080	EOG090B0CIJ	aRhiBiv1_chr5	82553160	aRhiBiv1_EOG090B0CIJ
chr13	23203695	EOG090B0AHG	aRhiBiv1_chr5	86314173	aRhiBiv1_EOG090B0AHG
chr13	25301774	EOG090B0BII	aRhiBiv1_chr5	88906710	aRhiBiv1_EOG090B0BII
chr13	27435675	EOG090B0C58	aRhiBiv1_chr5	92352091	aRhiBiv1_EOG090B0C58
chr13	27548335	EOG090B034Q	aRhiBiv1_chr5	93070951	aRhiBiv1_EOG090B034Q
chr13	30621141	EOG090B014Y	aRhiBiv1_chr5	98034964	aRhiBiv1_EOG090B014Y
chr13	30735606	EOG090B0H80	aRhiBiv1_chr5	98267557	aRhiBiv1_EOG090B0H80
chr13	33818179	EOG090B080M	aRhiBiv1_chr5	103188524	aRhiBiv1_EOG090B080M
chr13	36949942	EOG090B09OS	aRhiBiv1_chr5	109710090	aRhiBiv1_EOG090B09OS
chr13	39037373	EOG090B080R	aRhiBiv1_chr5	113763116	aRhiBiv1_EOG090B080R
chr13	39655628	EOG090B03LD	aRhiBiv1_chr5	114531819	aRhiBiv1_EOG090B03LD
chr13	41217115	EOG090B07MT	aRhiBiv1_chr5	134342266	aRhiBiv1_EOG090B07MT
chr13	42291663	EOG090B00AI	aRhiBiv1_chr5	131990739	aRhiBiv1_EOG090B00AI
chr13	43880986	EOG090B066C	aRhiBiv1_chr5	129732742	aRhiBiv1_EOG090B066C
chr13	45004280	EOG090B07HJ	aRhiBiv1_chr5	128452886	aRhiBiv1_EOG090B07HJ
chr13	45193788	EOG090B0CNA	aRhiBiv1_chr5	128109746	aRhiBiv1_EOG090B0CNA
chr13	45465037	EOG090B01WE	aRhiBiv1_chr5	127302687	aRhiBiv1_EOG090B01WE
chr13	48077139	EOG090B0CCK	aRhiBiv1_chr5	123279863	aRhiBiv1_EOG090B0CCK
chr13	48239324	EOG090B0ARP	aRhiBiv1_chr5	123163458	aRhiBiv1_EOG090B0ARP
chr13	49247570	EOG090B0A54	aRhiBiv1_chr5	121038437	aRhiBiv1_EOG090B0A54
chr13	49915063	EOG090B0F73	aRhiBiv1_chr5	119777074	aRhiBiv1_EOG090B0F73
chr13	50910077	EOG090B09ZS	aRhiBiv1_chr5	118326784	aRhiBiv1_EOG090B09ZS
chr13	52415830	EOG090B085C	aRhiBiv1_chr5	116524284	aRhiBiv1_EOG090B085C
chr13	61411243	EOG090B01MU	aRhiBiv1_chr5	150574628	aRhiBiv1_EOG090B01MU
chr13	72783470	EOG090B02Z1	aRhiBiv1_chr5	170341234	aRhiBiv1_EOG090B02Z1
chr13	76992039	EOG090B095Y	aRhiBiv1_chr5	175746783	aRhiBiv1_EOG090B095Y
chr13	78615580	EOG090B03I4	aRhiBiv1_chr5	179256932	aRhiBiv1_EOG090B03I4
chr13	78909192	EOG090B04OS	aRhiBiv1_chr2	393051345	aRhiBiv1_EOG090B04OS
chr13	79523796	EOG090B0EQE	aRhiBiv1_chr18	50949676	aRhiBiv1_EOG090B0EQE
chr13	83879417	EOG090B02L8	aRhiBiv1_chr5	189777629	aRhiBiv1_EOG090B02L8
chr13	85793983	EOG090B02A8	aRhiBiv1_chr5	193022984	aRhiBiv1_EOG090B02A8
chr13	94574782	EOG090B07TG	aRhiBiv1_chr5	364727099	aRhiBiv1_EOG090B07TG
chr13	99246658	EOG090B099W	aRhiBiv1_chr5	344344105	aRhiBiv1_EOG090B099W
chr13	99295060	EOG090B092P	aRhiBiv1_chr5	344419622	aRhiBiv1_EOG090B092P
chr13	99839409	EOG090B09CD	aRhiBiv1_chr5	345033411	aRhiBiv1_EOG090B09CD
chr13	102597039	EOG090B014A	aRhiBiv1_chr5	348195267	aRhiBiv1_EOG090B014A
chr13	102881101	EOG090B0CQ1	aRhiBiv1_chr5	348505958	aRhiBiv1_EOG090B0CQ1
chr13	106493040	EOG090B09FL	aRhiBiv1_chr6	279115011	aRhiBiv1_EOG090B09FL
chr13	108208533	EOG090B01WZ	aRhiBiv1_chr5	349270584	aRhiBiv1_EOG090B01WZ
chr13	108218179	EOG090B07ZV	aRhiBiv1_chr5	349311921	aRhiBiv1_EOG090B07ZV
chr13	110523665	EOG090B0CAO	aRhiBiv1_chr5	357248298	aRhiBiv1_EOG090B0CAO
chr13	110615675	EOG090B0BTG	aRhiBiv1_chr5	357136948	aRhiBiv1_EOG090B0BTG
chr13	110641537	EOG090B06J1	aRhiBiv1_chr5	356992935	aRhiBiv1_EOG090B06J1
chr13	113178198	EOG090B076E	aRhiBiv1_chr5	353696375	aRhiBiv1_EOG090B076E
chr13	113495582	EOG090B0438	aRhiBiv1_chr5	353144445	aRhiBiv1_EOG090B0438
chr13	113820864	EOG090B03F2	aRhiBiv1_chr5	352586973	aRhiBiv1_EOG090B03F2
chr13	114235085	EOG090B03AB	aRhiBiv1_chr5	352002218	aRhiBiv1_EOG090B03AB
