chr1	po1	gene1	chr2	po2	gene2
chr7	726721	EOG090B046Z	aRhiBiv1_chr14	14451029	aRhiBiv1_EOG090B046Z
chr7	1091768	EOG090B080Z	aRhiBiv1_chr14	14055903	aRhiBiv1_EOG090B080Z
chr7	2235122	EOG090B0BR5	aRhiBiv1_chr14	11469358	aRhiBiv1_EOG090B0BR5
chr7	2255056	EOG090B0617	aRhiBiv1_chr14	11435833	aRhiBiv1_EOG090B0617
chr7	2354922	EOG090B035S	aRhiBiv1_chr14	11403146	aRhiBiv1_EOG090B035S
chr7	2571591	EOG090B03R1	aRhiBiv1_chr14	10940315	aRhiBiv1_EOG090B03R1
chr7	4775716	EOG090B024C	aRhiBiv1_chr14	9582836	aRhiBiv1_EOG090B024C
chr7	5898800	EOG090B09SD	aRhiBiv1_chr14	16707844	aRhiBiv1_EOG090B09SD
chr7	6009433	EOG090B09QL	aRhiBiv1_chr14	16856209	aRhiBiv1_EOG090B09QL
chr7	6024673	EOG090B03WC	aRhiBiv1_chr14	16868707	aRhiBiv1_EOG090B03WC
chr7	6409837	EOG090B03FD	aRhiBiv1_chr14	17222849	aRhiBiv1_EOG090B03FD
chr7	6590284	EOG090B073H	aRhiBiv1_chr14	47785473	aRhiBiv1_EOG090B073H
chr7	16462548	EOG090B0D23	aRhiBiv1_chr2	197437145	aRhiBiv1_EOG090B0D23
chr7	19698316	EOG090B0B05	aRhiBiv1_chr2	203858427	aRhiBiv1_EOG090B0B05
chr7	19722075	EOG090B0H67	aRhiBiv1_chr2	204062506	aRhiBiv1_EOG090B0H67
chr7	23165815	EOG090B0IF5	aRhiBiv1_chr2	210147616	aRhiBiv1_EOG090B0IF5
chr7	56011762	EOG090B0BUA	aRhiBiv1_chr8	193321458	aRhiBiv1_EOG090B0BUA
chr7	65939571	EOG090B0HV3	aRhiBiv1_chr8	193520281	aRhiBiv1_EOG090B0HV3
chr7	65960748	EOG090B040R	aRhiBiv1_chr8	193566804	aRhiBiv1_EOG090B040R
chr7	75996468	EOG090B0AGT	aRhiBiv1_chr8	205130895	aRhiBiv1_EOG090B0AGT
chr7	87164942	EOG090B0406	aRhiBiv1_chr9	8398097	aRhiBiv1_EOG090B0406
chr7	90412677	EOG090B0AOV	aRhiBiv1_chr2	158048546	aRhiBiv1_EOG090B0AOV
chr7	92113665	EOG090B04Z8	aRhiBiv1_chr2	168621148	aRhiBiv1_EOG090B04Z8
chr7	92200736	EOG090B02GK	aRhiBiv1_chr2	168876654	aRhiBiv1_EOG090B02GK
chr7	92447730	EOG090B0E3E	aRhiBiv1_chr2	169567285	aRhiBiv1_EOG090B0E3E
chr7	93189912	EOG090B05L6	aRhiBiv1_chr14	50544952	aRhiBiv1_EOG090B05L6
chr7	94584451	EOG090B0550	aRhiBiv1_chr2	175440235	aRhiBiv1_EOG090B0550
chr7	97005978	EOG090B0FQE	aRhiBiv1_chr2	179386075	aRhiBiv1_EOG090B0FQE
chr7	98136044	EOG090B00XC	aRhiBiv1_chr14	16555484	aRhiBiv1_EOG090B00XC
chr7	101316302	EOG090B0EXN	aRhiBiv1_chr7	251806111	aRhiBiv1_EOG090B0EXN
chr7	102396412	EOG090B0HXJ	aRhiBiv1_chr4	486852016	aRhiBiv1_EOG090B0HXJ
chr7	102457394	EOG090B0CM0	aRhiBiv1_chr8	203764491	aRhiBiv1_EOG090B0CM0
chr7	103103429	EOG090B05H4	aRhiBiv1_chr9	41871324	aRhiBiv1_EOG090B05H4
chr7	105532316	EOG090B02EV	aRhiBiv1_chr9	45155714	aRhiBiv1_EOG090B02EV
chr7	107567086	EOG090B08YD	aRhiBiv1_chr9	54341261	aRhiBiv1_EOG090B08YD
chr7	112283037	EOG090B08H7	aRhiBiv1_chr9	97692663	aRhiBiv1_EOG090B08H7
chr7	115940551	EOG090B0AUT	aRhiBiv1_chr4	403050711	aRhiBiv1_EOG090B0AUT
chr7	122066653	EOG090B01GE	aRhiBiv1_chr9	48719417	aRhiBiv1_EOG090B01GE
chr7	123452743	EOG090B030B	aRhiBiv1_chr9	46289713	aRhiBiv1_EOG090B030B
chr7	127373338	EOG090B038Y	aRhiBiv1_chr9	82324115	aRhiBiv1_EOG090B038Y
chr7	130018664	EOG090B05UW	aRhiBiv1_chr9	24616980	aRhiBiv1_EOG090B05UW
chr7	134127368	EOG090B01QX	aRhiBiv1_chr9	22932350	aRhiBiv1_EOG090B01QX
chr7	134294833	EOG090B08P1	aRhiBiv1_chr9	23122134	aRhiBiv1_EOG090B08P1
chr7	134646839	EOG090B0BWI	aRhiBiv1_chr4	473125223	aRhiBiv1_EOG090B0BWI
chr7	154946334	EOG090B02JC	aRhiBiv1_chr2	95256451	aRhiBiv1_EOG090B02JC
chr7	156949738	EOG090B047Y	aRhiBiv1_chr2	99526894	aRhiBiv1_EOG090B047Y
chr7	158891904	EOG090B01NH	aRhiBiv1_chr2	104428124	aRhiBiv1_EOG090B01NH
chr7	726721	EOG090B046Z	bCalAnn1_chr14	5993306	bCalAnn1_EOG090B046Z
chr7	1091768	EOG090B080Z	bCalAnn1_chr14	5722996	bCalAnn1_EOG090B080Z
chr7	2235122	EOG090B0BR5	bCalAnn1_chr14	4916347	bCalAnn1_EOG090B0BR5
chr7	2255056	EOG090B0617	bCalAnn1_chr14	4889321	bCalAnn1_EOG090B0617
chr7	2354922	EOG090B035S	bCalAnn1_chr14	4870278	bCalAnn1_EOG090B035S
chr7	2571591	EOG090B03R1	bCalAnn1_chr14	4609393	bCalAnn1_EOG090B03R1
chr7	4775716	EOG090B024C	bCalAnn1_chr14	3869461	bCalAnn1_EOG090B024C
chr7	5898800	EOG090B09SD	bCalAnn1_chr14	7279312	bCalAnn1_EOG090B09SD
chr7	6009433	EOG090B09QL	bCalAnn1_chr14	7317265	bCalAnn1_EOG090B09QL
chr7	6024673	EOG090B03WC	bCalAnn1_chr14	7321254	bCalAnn1_EOG090B03WC
chr7	6409837	EOG090B03FD	bCalAnn1_chr14	11357629	bCalAnn1_EOG090B03FD
chr7	6590284	EOG090B073H	bCalAnn1_chr14	14538986	bCalAnn1_EOG090B073H
chr7	16462548	EOG090B0D23	bCalAnn1_chr2	29651983	bCalAnn1_EOG090B0D23
chr7	19698316	EOG090B0B05	bCalAnn1_chr2	31021839	bCalAnn1_EOG090B0B05
chr7	19722075	EOG090B0H67	bCalAnn1_chr2	31049733	bCalAnn1_EOG090B0H67
chr7	23165815	EOG090B0IF5	bCalAnn1_chr2	32324236	bCalAnn1_EOG090B0IF5
chr7	56011762	EOG090B0BUA	bCalAnn1_chr19	4603106	bCalAnn1_EOG090B0BUA
chr7	65939571	EOG090B0HV3	bCalAnn1_chr19	4556642	bCalAnn1_EOG090B0HV3
chr7	65960748	EOG090B040R	bCalAnn1_chr19	4539487	bCalAnn1_EOG090B040R
chr7	75996468	EOG090B0AGT	bCalAnn1_chr19	5235392	bCalAnn1_EOG090B0AGT
chr7	87164942	EOG090B0406	bCalAnn1_chr1	7686426	bCalAnn1_EOG090B0406
