chrom	chromStart	chromEnd	name	gieStain
chr22	1	50818468	hg38	hg38
aRhiBiv1_chr2	1	825560060	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr4	1	486875112	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr9	1	268302114	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr11	1	103407986	aRhiBiv1	aRhiBiv1
bCalAnn1_chr1	1	197551010	bCalAnn1	bCalAnn1
bCalAnn1_chr15	1	13887164	bCalAnn1	bCalAnn1
bStrHab1_chr3	1	89082643	bStrHab1	bStrHab1
bStrHab1_chr11	1	39187110	bStrHab1	bStrHab1
bTaeGut1_chr15	1	14326562	bTaeGut1	bTaeGut1
bTaeGut1_chr1A	1	70430603	bTaeGut1	bTaeGut1
fAnaTes1_chr1	1	27357120	fAnaTes1	fAnaTes1
fAnaTes1_chr6	1	25063394	fAnaTes1	fAnaTes1
fAnaTes1_chr8	1	21832553	fAnaTes1	fAnaTes1
fAnaTes1_chr9	1	28519589	fAnaTes1	fAnaTes1
fAnaTes1_chr12	1	19394341	fAnaTes1	fAnaTes1
fAnaTes1_chr23	1	15359112	fAnaTes1	fAnaTes1
fArcCen1_chr1	1	40720952	fArcCen1	fArcCen1
fArcCen1_chr6	1	36044076	fArcCen1	fArcCen1
fArcCen1_chr8	1	30379552	fArcCen1	fArcCen1
fArcCen1_chr9	1	28334081	fArcCen1	fArcCen1
fArcCen1_chr12	1	26466047	fArcCen1	fArcCen1
fArcCen1_chr23	1	24620982	fArcCen1	fArcCen1
fAstCal1_chr4	1	33433079	fAstCal1	fAstCal1
fAstCal1_chr6	1	41428020	fAstCal1	fAstCal1
fAstCal1_chr7	1	68397778	fAstCal1	fAstCal1
fAstCal1_chr12	1	38669361	fAstCal1	fAstCal1
fAstCal1_chr17	1	39448915	fAstCal1	fAstCal1
fCotGob3_chr1	1	27055867	fCotGob3	fCotGob3
fCotGob3_chr6	1	27680345	fCotGob3	fCotGob3
fCotGob3_chr8	1	23432536	fCotGob3	fCotGob3
fCotGob3_chr9	1	30072547	fCotGob3	fCotGob3
fCotGob3_chr12	1	22902521	fCotGob3	fCotGob3
fCotGob3_chr23	1	15932363	fCotGob3	fCotGob3
fCotGob3_fCotGob3_331arrow_ctg1	1	163500	fCotGob3	fCotGob3
fGouWil2_chr1	1	45933286	fGouWil2	fGouWil2
fGouWil2_chr6	1	72451976	fGouWil2	fGouWil2
fGouWil2_chr8	1	34658348	fGouWil2	fGouWil2
fGouWil2_chr9	1	43149712	fGouWil2	fGouWil2
fGouWil2_chr12	1	33478699	fGouWil2	fGouWil2
fMasArm1_chr1	1	26083871	fMasArm1	fMasArm1
fMasArm1_chr6	1	25090313	fMasArm1	fMasArm1
fMasArm1_chr8	1	23202127	fMasArm1	fMasArm1
fMasArm1_chr9	1	25822229	fMasArm1	fMasArm1
fMasArm1_chr12	1	21043631	fMasArm1	fMasArm1
fMasArm1_chr23	1	16453789	fMasArm1	fMasArm1
mLynCan4_chrB4	1	141311636	mLynCan4	mLynCan4
mLynCan4_chrD3	1	93448339	mLynCan4	mLynCan4
mOrnAna1_chr14	1	52889406	mOrnAna1	mOrnAna1
mOrnAna1_chr21	1	24514859	mOrnAna1	mOrnAna1
mPhyDis1_chr2	1	217365085	mPhyDis1	mPhyDis1
mPhyDis1_chr13	1	77039987	mPhyDis1	mPhyDis1
mRhiFer1_chr10	1	92464824	mRhiFer1	mRhiFer1
mRhiFer1_chr25	1	40340809	mRhiFer1	mRhiFer1
rGopEvg1_chr1	1	370335144	rGopEvg1	rGopEvg1
rGopEvg1_chr13	1	34052379	rGopEvg1	rGopEvg1
sAmbRad1_chr19	1	47691316	sAmbRad1	sAmbRad1
sAmbRad1_chr21	1	43974050	sAmbRad1	sAmbRad1
sAmbRad1_chr25	1	38239757	sAmbRad1	sAmbRad1
sAmbRad1_chr38	1	19490429	sAmbRad1	sAmbRad1
