chrom	chromStart	chromEnd	name	gieStain
chr9	1	138394717	hg38	hg38
aRhiBiv1_chr1	1	839681426	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr2	1	825560060	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr4	1	486875112	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr6	1	371528181	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr8	1	277530821	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr10	1	128291458	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr13	1	83996221	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr17	1	63936646	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr19	1	45435331	aRhiBiv1	aRhiBiv1
bCalAnn1_chr2	1	151342139	bCalAnn1	bCalAnn1
bCalAnn1_chr6	1	35401958	bCalAnn1	bCalAnn1
bCalAnn1_chr8	1	31090148	bCalAnn1	bCalAnn1
bCalAnn1_chr12	1	21352500	bCalAnn1	bCalAnn1
bCalAnn1_chr17	1	10473655	bCalAnn1	bCalAnn1
bCalAnn1_chrZ	1	74081004	bCalAnn1	bCalAnn1
bStrHab1_chr1	1	155644563	bStrHab1	bStrHab1
bStrHab1_chr5	1	83240647	bStrHab1	bStrHab1
bStrHab1_chr8	1	63488934	bStrHab1	bStrHab1
bStrHab1_chr11	1	39187110	bStrHab1	bStrHab1
bStrHab1_chr15	1	12307978	bStrHab1	bStrHab1
bStrHab1_chrZ	1	101869369	bStrHab1	bStrHab1
bTaeGut1_chr2	1	150688799	bTaeGut1	bTaeGut1
bTaeGut1_chr6	1	35665034	bTaeGut1	bTaeGut1
bTaeGut1_chr8	1	32610028	bTaeGut1	bTaeGut1
bTaeGut1_chr12	1	20435652	bTaeGut1	bTaeGut1
bTaeGut1_chr17	1	11687202	bTaeGut1	bTaeGut1
bTaeGut1_chrZ	1	75459706	bTaeGut1	bTaeGut1
fAnaTes1_chr1	1	27357120	fAnaTes1	fAnaTes1
fAnaTes1_chr2	1	34285027	fAnaTes1	fAnaTes1
fAnaTes1_chr3	1	27937778	fAnaTes1	fAnaTes1
fAnaTes1_chr5	1	26719370	fAnaTes1	fAnaTes1
fAnaTes1_chr7	1	25106443	fAnaTes1	fAnaTes1
fAnaTes1_chr8	1	21832553	fAnaTes1	fAnaTes1
fAnaTes1_chr9	1	28519589	fAnaTes1	fAnaTes1
fAnaTes1_chr10	1	23456640	fAnaTes1	fAnaTes1
fAnaTes1_chr11	1	22362968	fAnaTes1	fAnaTes1
fAnaTes1_chr12	1	19394341	fAnaTes1	fAnaTes1
fAnaTes1_chr16	1	24434175	fAnaTes1	fAnaTes1
fAnaTes1_chr17	1	23416631	fAnaTes1	fAnaTes1
fAnaTes1_chr18	1	31080915	fAnaTes1	fAnaTes1
fAnaTes1_chr19	1	18693732	fAnaTes1	fAnaTes1
fAnaTes1_chr22	1	20982477	fAnaTes1	fAnaTes1
fAnaTes1_chr23	1	15359112	fAnaTes1	fAnaTes1
fArcCen1_chr1	1	40720952	fArcCen1	fArcCen1
fArcCen1_chr5	1	36312066	fArcCen1	fArcCen1
fArcCen1_chr7	1	37817259	fArcCen1	fArcCen1
fArcCen1_chr8	1	30379552	fArcCen1	fArcCen1
fArcCen1_chr9	1	28334081	fArcCen1	fArcCen1
fArcCen1_chr10	1	39882982	fArcCen1	fArcCen1
fArcCen1_chr11	1	36498288	fArcCen1	fArcCen1
fArcCen1_chr12	1	26466047	fArcCen1	fArcCen1
fArcCen1_chr16	1	38360014	fArcCen1	fArcCen1
fArcCen1_chr17	1	35571081	fArcCen1	fArcCen1
fArcCen1_chr19	1	31014359	fArcCen1	fArcCen1
fArcCen1_chr20	1	33110875	fArcCen1	fArcCen1
fArcCen1_chr22	1	29294280	fArcCen1	fArcCen1
fArcCen1_Super_Scaffold_8	1	23904144	fArcCen1	fArcCen1
fArcCen1_scaffold_23_ctg1	1	9527829	fArcCen1	fArcCen1
fArcCen1_scaffold_24_ctg1	1	7335497	fArcCen1	fArcCen1
fArcCen1_scaffold_26_ctg1	1	7662993	fArcCen1	fArcCen1
fArcCen1_scaffold_27_ctg1	1	2481182	fArcCen1	fArcCen1
fArcCen1_scaffold_30_ctg1	1	4397597	fArcCen1	fArcCen1
fArcCen1_scaffold_52_ctg1	1	1758304	fArcCen1	fArcCen1
fArcCen1_scaffold_63_ctg1	1	1169118	fArcCen1	fArcCen1
fArcCen1_scaffold_68_ctg1	1	943370	fArcCen1	fArcCen1
fAstCal1_chr2	1	38215696	fAstCal1	fAstCal1
fAstCal1_chr3	1	52512415	fAstCal1	fAstCal1
fAstCal1_chr4	1	33433079	fAstCal1	fAstCal1
fAstCal1_chr5	1	38678279	fAstCal1	fAstCal1
fAstCal1_chr6	1	41428020	fAstCal1	fAstCal1
fAstCal1_chr7	1	68397778	fAstCal1	fAstCal1
fAstCal1_chr9	1	35913139	fAstCal1	fAstCal1
fAstCal1_chr11	1	36676067	fAstCal1	fAstCal1
fAstCal1_chr12	1	38669361	fAstCal1	fAstCal1
fAstCal1_chr17	1	39448915	fAstCal1	fAstCal1
fAstCal1_chr18	1	35852588	fAstCal1	fAstCal1
fAstCal1_chr19	1	30863130	fAstCal1	fAstCal1
fAstCal1_chr22	1	35011464	fAstCal1	fAstCal1
fAstCal1_chr23	1	43921804	fAstCal1	fAstCal1
fCotGob3_chr1	1	27055867	fCotGob3	fCotGob3
fCotGob3_chr5	1	30479438	fCotGob3	fCotGob3
fCotGob3_chr7	1	23069680	fCotGob3	fCotGob3
fCotGob3_chr8	1	23432536	fCotGob3	fCotGob3
fCotGob3_chr9	1	30072547	fCotGob3	fCotGob3
fCotGob3_chr10	1	27438269	fCotGob3	fCotGob3
fCotGob3_chr11	1	22193419	fCotGob3	fCotGob3
fCotGob3_chr12	1	22902521	fCotGob3	fCotGob3
fCotGob3_chr16	1	26581398	fCotGob3	fCotGob3
fCotGob3_chr17	1	25156145	fCotGob3	fCotGob3
fCotGob3_chr18	1	14930383	fCotGob3	fCotGob3
fCotGob3_chr19	1	21060126	fCotGob3	fCotGob3
fCotGob3_chr20	1	17599799	fCotGob3	fCotGob3
fCotGob3_chr22	1	22609112	fCotGob3	fCotGob3
fCotGob3_chr23	1	15932363	fCotGob3	fCotGob3
fCotGob3_fCotGob3_248arrow_ctg1	1	25763	fCotGob3	fCotGob3
fCotGob3_fCotGob3_37arrow_ctg1	1	249736	fCotGob3	fCotGob3
fGouWil2_chr1	1	45933286	fGouWil2	fGouWil2
fGouWil2_chr5	1	42802790	fGouWil2	fGouWil2
fGouWil2_chr6	1	72451976	fGouWil2	fGouWil2
fGouWil2_chr7	1	40544756	fGouWil2	fGouWil2
fGouWil2_chr8	1	34658348	fGouWil2	fGouWil2
fGouWil2_chr9	1	43149712	fGouWil2	fGouWil2
fGouWil2_chr10	1	42970088	fGouWil2	fGouWil2
fGouWil2_chr11	1	32583565	fGouWil2	fGouWil2
fGouWil2_chr12	1	33478699	fGouWil2	fGouWil2
fGouWil2_chr15	1	37027010	fGouWil2	fGouWil2
fGouWil2_chr16	1	40234402	fGouWil2	fGouWil2
fGouWil2_chr17	1	37169619	fGouWil2	fGouWil2
fGouWil2_chr18	1	28478336	fGouWil2	fGouWil2
fGouWil2_chr19	1	26982661	fGouWil2	fGouWil2
fGouWil2_chr20	1	28787763	fGouWil2	fGouWil2
fGouWil2_chr21	1	38978045	fGouWil2	fGouWil2
fGouWil2_chr22	1	34676616	fGouWil2	fGouWil2
fMasArm1_chr1	1	26083871	fMasArm1	fMasArm1
fMasArm1_chr5	1	28762963	fMasArm1	fMasArm1
fMasArm1_chr6	1	25090313	fMasArm1	fMasArm1
fMasArm1_chr7	1	26713207	fMasArm1	fMasArm1
fMasArm1_chr8	1	23202127	fMasArm1	fMasArm1
fMasArm1_chr9	1	25822229	fMasArm1	fMasArm1
fMasArm1_chr10	1	29124071	fMasArm1	fMasArm1
fMasArm1_chr11	1	22941789	fMasArm1	fMasArm1
fMasArm1_chr12	1	21043631	fMasArm1	fMasArm1
fMasArm1_chr16	1	25861585	fMasArm1	fMasArm1
fMasArm1_chr17	1	24949636	fMasArm1	fMasArm1
fMasArm1_chr18	1	19675934	fMasArm1	fMasArm1
fMasArm1_chr19	1	19920769	fMasArm1	fMasArm1
fMasArm1_chr20	1	20063462	fMasArm1	fMasArm1
fMasArm1_chr22	1	23286013	fMasArm1	fMasArm1
mLynCan4_chrA2	1	168988343	mLynCan4	mLynCan4
mLynCan4_chrD4	1	93445709	mLynCan4	mLynCan4
mLynCan4_chrX	1	122081366	mLynCan4	mLynCan4
mOrnAna1_chr3	1	141987082	mOrnAna1	mOrnAna1
mOrnAna1_chr4	1	136094389	mOrnAna1	mOrnAna1
mOrnAna1_chr5	1	110293030	mOrnAna1	mOrnAna1
mOrnAna1_chr16	1	46397275	mOrnAna1	mOrnAna1
mOrnAna1_chrX1	1	125040914	mOrnAna1	mOrnAna1
mOrnAna1_chrX2	1	29662106	mOrnAna1	mOrnAna1
mOrnAna1_chrX3	1	33863336	mOrnAna1	mOrnAna1
mOrnAna1_chrX4	1	8639456	mOrnAna1	mOrnAna1
mOrnAna1_chrX5	1	70139320	mOrnAna1	mOrnAna1
mOrnAna1_chrY3	1	2467712	mOrnAna1	mOrnAna1
mPhyDis1_chr2	1	217365085	mPhyDis1	mPhyDis1
mPhyDis1_chr3	1	214898898	mPhyDis1	mPhyDis1
mPhyDis1_chr14	1	52274924	mPhyDis1	mPhyDis1
mRhiFer1_chr12	1	83956141	mRhiFer1	mRhiFer1
mRhiFer1_chr22	1	53307308	mRhiFer1	mRhiFer1
rGopEvg1_chr2	1	299447175	rGopEvg1	rGopEvg1
rGopEvg1_chr6	1	137797752	rGopEvg1	rGopEvg1
rGopEvg1_chr7	1	131611970	rGopEvg1	rGopEvg1
rGopEvg1_chr8	1	113972862	rGopEvg1	rGopEvg1
rGopEvg1_chr16	1	26755340	rGopEvg1	rGopEvg1
sAmbRad1_chr1	1	193168304	sAmbRad1	sAmbRad1
sAmbRad1_chr2	1	151573699	sAmbRad1	sAmbRad1
sAmbRad1_chr3	1	131315132	sAmbRad1	sAmbRad1
sAmbRad1_chr7	1	91022384	sAmbRad1	sAmbRad1
sAmbRad1_chr10	1	70094763	sAmbRad1	sAmbRad1
sAmbRad1_chr18	1	49750689	sAmbRad1	sAmbRad1
sAmbRad1_chr19	1	47691316	sAmbRad1	sAmbRad1
sAmbRad1_chr21	1	43974050	sAmbRad1	sAmbRad1
sAmbRad1_chr29	1	34661412	sAmbRad1	sAmbRad1
sAmbRad1_chr30	1	33336678	sAmbRad1	sAmbRad1
sAmbRad1_chr32	1	31195906	sAmbRad1	sAmbRad1
