chr1	po1	gene1	chr2	po2	gene2
chr2	669580	EOG090B0J2X	aRhiBiv1_chr3	430488799	aRhiBiv1_EOG090B0J2X
chr2	3545785	EOG090B0ATE	aRhiBiv1_chr3	436136186	aRhiBiv1_EOG090B0ATE
chr2	6849850	EOG090B068Q	aRhiBiv1_chr3	441381051	aRhiBiv1_EOG090B068Q
chr2	6877801	EOG090B0C4K	aRhiBiv1_chr3	441443976	aRhiBiv1_EOG090B0C4K
chr2	9406834	EOG090B0FQ9	aRhiBiv1_chr3	446431245	aRhiBiv1_EOG090B0FQ9
chr2	10572071	EOG090B03N4	aRhiBiv1_chr3	450245697	aRhiBiv1_EOG090B03N4
chr2	10784258	EOG090B07JD	aRhiBiv1_chr3	450644720	aRhiBiv1_EOG090B07JD
chr2	11155547	EOG090B0EDB	aRhiBiv1_chr3	451856660	aRhiBiv1_EOG090B0EDB
chr2	17759944	EOG090B01WV	aRhiBiv1_chr3	465819587	aRhiBiv1_EOG090B01WV
chr2	27653485	EOG090B08OA	aRhiBiv1_chr3	21971910	aRhiBiv1_EOG090B08OA
chr2	28894699	EOG090B03HH	aRhiBiv1_chr3	24728401	aRhiBiv1_EOG090B03HH
chr2	29121389	EOG090B0342	aRhiBiv1_chr11	77775607	aRhiBiv1_EOG090B0342
chr2	37201764	EOG090B01T9	aRhiBiv1_chr3	212722871	aRhiBiv1_EOG090B01T9
chr2	37231706	EOG090B07CS	aRhiBiv1_chr3	212803791	aRhiBiv1_EOG090B07CS
chr2	38778991	EOG090B0FBL	aRhiBiv1_chr3	244301162	aRhiBiv1_EOG090B0FBL
chr2	42767437	EOG090B0A2Z	aRhiBiv1_chr3	63412701	aRhiBiv1_EOG090B0A2Z
chr2	43774139	EOG090B08JW	aRhiBiv1_chr3	67027481	aRhiBiv1_EOG090B08JW
chr2	43839054	EOG090B03PC	aRhiBiv1_chr3	67251292	aRhiBiv1_EOG090B03PC
chr2	43888600	EOG090B00YL	aRhiBiv1_chr3	67399901	aRhiBiv1_EOG090B00YL
chr2	44321356	EOG090B036Z	aRhiBiv1_chr3	68175344	aRhiBiv1_EOG090B036Z
chr2	46340318	EOG090B020C	aRhiBiv1_chr3	72271727	aRhiBiv1_EOG090B020C
chr2	53767887	EOG090B0F0M	aRhiBiv1_chr3	86795706	aRhiBiv1_EOG090B0F0M
chr2	55636237	EOG090B02GP	aRhiBiv1_chr3	136517383	aRhiBiv1_EOG090B02GP
chr2	61990187	EOG090B0EYL	aRhiBiv1_chr3	123123173	aRhiBiv1_EOG090B0EYL
chr2	62501209	EOG090B0FVL	aRhiBiv1_chr13	7856685	aRhiBiv1_EOG090B0FVL
chr2	63364425	EOG090B02R6	aRhiBiv1_chr3	120774838	aRhiBiv1_EOG090B02R6
chr2	63893430	EOG090B01G5	aRhiBiv1_chr3	120000877	aRhiBiv1_EOG090B01G5
chr2	68131238	EOG090B0819	aRhiBiv1_chr3	111815654	aRhiBiv1_EOG090B0819
chr2	71109970	EOG090B0G04	aRhiBiv1_chr13	35293063	aRhiBiv1_EOG090B0G04
chr2	71130666	EOG090B08AD	aRhiBiv1_chr13	35252555	aRhiBiv1_EOG090B08AD
chr2	73214267	EOG090B07GD	aRhiBiv1_chr1	271346629	aRhiBiv1_EOG090B07GD
chr2	85840144	EOG090B07KK	aRhiBiv1_chr1	237940696	aRhiBiv1_EOG090B07KK
chr2	86144268	EOG090B03JU	aRhiBiv1_chr1	238978845	aRhiBiv1_EOG090B03JU
chr2	88557736	EOG090B01DI	aRhiBiv1_chr1	241963330	aRhiBiv1_EOG090B01DI
chr2	98609709	EOG090B0BI3	aRhiBiv1_chr5	367508920	aRhiBiv1_EOG090B0BI3
chr2	100393245	EOG090B07BF	aRhiBiv1_chr5	373123267	aRhiBiv1_EOG090B07BF
chr2	102718420	EOG090B0BLU	aRhiBiv1_chr5	377482266	aRhiBiv1_EOG090B0BLU
chr2	102762218	EOG090B0FES	aRhiBiv1_chr5	377569950	aRhiBiv1_EOG090B0FES
chr2	105038093	EOG090B0ARV	aRhiBiv1_chr5	380916336	aRhiBiv1_EOG090B0ARV
chr2	105267383	EOG090B01YB	aRhiBiv1_chr5	381061309	aRhiBiv1_EOG090B01YB
chr2	106094026	EOG090B06ZS	aRhiBiv1_chr5	381729669	aRhiBiv1_EOG090B06ZS
chr2	108452169	EOG090B00HG	aRhiBiv1_chr5	350299224	aRhiBiv1_EOG090B00HG
chr2	108896907	EOG090B04X2	aRhiBiv1_chr5	350870339	aRhiBiv1_EOG090B04X2
chr2	112482345	EOG090B07PW	aRhiBiv1_chr3	144932438	aRhiBiv1_EOG090B07PW
chr2	113717775	EOG090B06BZ	aRhiBiv1_chr6	46501518	aRhiBiv1_EOG090B06BZ
chr2	127257596	EOG090B02FZ	aRhiBiv1_chr6	19774159	aRhiBiv1_EOG090B02FZ
chr2	134964850	EOG090B00PT	aRhiBiv1_chr6	50277095	aRhiBiv1_EOG090B00PT
chr2	135741930	EOG090B07S9	aRhiBiv1_chr6	51758870	aRhiBiv1_EOG090B07S9
chr2	135907316	EOG090B05RO	aRhiBiv1_chr6	52023251	aRhiBiv1_EOG090B05RO
chr2	136114869	EOG090B0APX	aRhiBiv1_chr6	52347037	aRhiBiv1_EOG090B0APX
chr2	149437709	EOG090B0GM5	aRhiBiv1_chr6	73225753	aRhiBiv1_EOG090B0GM5
chr2	151357667	EOG090B0C9A	aRhiBiv1_chr6	75116249	aRhiBiv1_EOG090B0C9A
chr2	171434578	EOG090B051U	aRhiBiv1_chr6	110342490	aRhiBiv1_EOG090B051U
chr2	171935946	EOG090B06MJ	aRhiBiv1_chr6	111174525	aRhiBiv1_EOG090B06MJ
chr2	176311494	EOG090B0BZC	aRhiBiv1_chr6	118726211	aRhiBiv1_EOG090B0BZC
chr2	177413963	EOG090B03H2	aRhiBiv1_chr6	120814715	aRhiBiv1_EOG090B03H2
chr2	178112547	EOG090B07KU	aRhiBiv1_chr6	122242689	aRhiBiv1_EOG090B07KU
chr2	179109899	EOG090B036E	aRhiBiv1_chr6	124302751	aRhiBiv1_EOG090B036E
chr2	183128298	EOG090B0A78	aRhiBiv1_chr6	131113406	aRhiBiv1_EOG090B0A78
chr2	186486383	EOG090B08VF	aRhiBiv1_chr6	135620971	aRhiBiv1_EOG090B08VF
chr2	186590339	EOG090B01K5	aRhiBiv1_chr6	136197229	aRhiBiv1_EOG090B01K5
chr2	189666133	EOG090B038V	aRhiBiv1_chr6	141582222	aRhiBiv1_EOG090B038V
chr2	189750578	EOG090B08WS	aRhiBiv1_chr6	142079709	aRhiBiv1_EOG090B08WS
chr2	190646389	EOG090B0511	aRhiBiv1_chr6	161359219	aRhiBiv1_EOG090B0511
chr2	197705406	EOG090B03HV	aRhiBiv1_chr6	269717729	aRhiBiv1_EOG090B03HV
chr2	199911439	EOG090B08G7	aRhiBiv1_chr6	143948584	aRhiBiv1_EOG090B08G7
chr2	200911301	EOG090B05FK	aRhiBiv1_chr6	180794922	aRhiBiv1_EOG090B05FK
chr2	202265942	EOG090B06PE	aRhiBiv1_chr6	183857504	aRhiBiv1_EOG090B06PE
chr2	203239063	EOG090B07ZK	aRhiBiv1_chr6	186573120	aRhiBiv1_EOG090B07ZK
chr2	206004368	EOG090B02JL	aRhiBiv1_chr6	191907387	aRhiBiv1_EOG090B02JL
chr2	206738483	EOG090B069E	aRhiBiv1_chr6	193551312	aRhiBiv1_EOG090B069E
