chrom	chromStart	chromEnd	name	gieStain
chr15	1	101991189	hg38	hg38
aRhiBiv1_chr3	1	595904407	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr4	1	486875112	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr5	1	387033265	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr7	1	313513962	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr8	1	277530821	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr10	1	128291458	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr13	1	83996221	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr14	1	82662308	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr17	1	63936646	aRhiBiv1	aRhiBiv1
bCalAnn1_chr1	1	197551010	bCalAnn1	bCalAnn1
bCalAnn1_chr2	1	151342139	bCalAnn1	bCalAnn1
bCalAnn1_chr5	1	16645885	bCalAnn1	bCalAnn1
bCalAnn1_chr8	1	31090148	bCalAnn1	bCalAnn1
bCalAnn1_chr10	1	22664390	bCalAnn1	bCalAnn1
bCalAnn1_chr14	1	15497061	bCalAnn1	bCalAnn1
bCalAnn1_chr20	1	15116875	bCalAnn1	bCalAnn1
bCalAnn1_chr5A	1	43880846	bCalAnn1	bCalAnn1
bCalAnn1_scaffold_22_arrow_ctg1	1	86944	bCalAnn1	bCalAnn1
bStrHab1_chr1	1	155644563	bStrHab1	bStrHab1
bStrHab1_chr2	1	123023803	bStrHab1	bStrHab1
bStrHab1_chr3	1	89082643	bStrHab1	bStrHab1
bStrHab1_chr4	1	86460390	bStrHab1	bStrHab1
bStrHab1_chr8	1	63488934	bStrHab1	bStrHab1
bStrHab1_chr9	1	44431488	bStrHab1	bStrHab1
bStrHab1_chr13	1	16476160	bStrHab1	bStrHab1
bTaeGut1_chr1	1	114557415	bTaeGut1	bTaeGut1
bTaeGut1_chr2	1	150688799	bTaeGut1	bTaeGut1
bTaeGut1_chr5	1	62005366	bTaeGut1	bTaeGut1
bTaeGut1_chr8	1	32610028	bTaeGut1	bTaeGut1
bTaeGut1_chr10	1	22017011	bTaeGut1	bTaeGut1
bTaeGut1_chr14	1	16673467	bTaeGut1	bTaeGut1
bTaeGut1_chr20	1	15678767	bTaeGut1	bTaeGut1
bTaeGut1_chr1A	1	70430603	bTaeGut1	bTaeGut1
fAnaTes1_chr2	1	34285027	fAnaTes1	fAnaTes1
fAnaTes1_chr3	1	27937778	fAnaTes1	fAnaTes1
fAnaTes1_chr5	1	26719370	fAnaTes1	fAnaTes1
fAnaTes1_chr6	1	25063394	fAnaTes1	fAnaTes1
fAnaTes1_chr11	1	22362968	fAnaTes1	fAnaTes1
fAnaTes1_chr12	1	19394341	fAnaTes1	fAnaTes1
fAnaTes1_chr18	1	31080915	fAnaTes1	fAnaTes1
fAnaTes1_chr19	1	18693732	fAnaTes1	fAnaTes1
fAnaTes1_chr22	1	20982477	fAnaTes1	fAnaTes1
fAnaTes1_chr24	1	19933469	fAnaTes1	fAnaTes1
fArcCen1_chr2	1	31460851	fArcCen1	fArcCen1
