chr1	po1	gene1	chr2	po2	gene2
chr10	5878130	EOG090B08RG	aRhiBiv1_chr9	17477961	aRhiBiv1_EOG090B08RG
chr10	6097066	EOG090B08I4	aRhiBiv1_chr9	17178101	aRhiBiv1_EOG090B08I4
chr10	11852078	EOG090B09N6	aRhiBiv1_chr9	11924584	aRhiBiv1_EOG090B09N6
chr10	12069034	EOG090B01Q1	aRhiBiv1_chr9	11432553	aRhiBiv1_EOG090B01Q1
chr10	12196246	EOG090B08MX	aRhiBiv1_chr9	11316962	aRhiBiv1_EOG090B08MX
chr10	13161247	EOG090B01KU	aRhiBiv1_chr9	10432057	aRhiBiv1_EOG090B01KU
chr10	13651905	EOG090B01MH	aRhiBiv1_chr9	9811603	aRhiBiv1_EOG090B01MH
chr10	14908408	EOG090B073N	aRhiBiv1_chr9	8568748	aRhiBiv1_EOG090B073N
chr10	18545933	EOG090B05PD	aRhiBiv1_chr2	151957326	aRhiBiv1_EOG090B05PD
chr10	30304307	EOG090B05J8	aRhiBiv1_chr2	130149237	aRhiBiv1_EOG090B05J8
chr10	35010311	EOG090B02FC	aRhiBiv1_chr2	119796708	aRhiBiv1_EOG090B02FC
chr10	45615436	EOG090B02TJ	aRhiBiv1_chr7	135375556	aRhiBiv1_EOG090B02TJ
chr10	62037468	EOG090B014D	aRhiBiv1_chr7	198636911	aRhiBiv1_EOG090B014D
chr10	67797116	EOG090B0EKB	aRhiBiv1_chr7	191805911	aRhiBiv1_EOG090B0EKB
chr10	67884722	EOG090B0301	aRhiBiv1_chr7	191689127	aRhiBiv1_EOG090B0301
chr10	68231219	EOG090B0IOZ	aRhiBiv1_chr7	190887262	aRhiBiv1_EOG090B0IOZ
chr10	69180292	EOG090B02KX	aRhiBiv1_chr7	189076883	aRhiBiv1_EOG090B02KX
chr10	70843697	EOG090B03UK	aRhiBiv1_chr7	123577680	aRhiBiv1_EOG090B03UK
