chr1	po1	gene1	chr2	po2	gene2
chr6	2765623	EOG090B03RF	aRhiBiv1_chr2	486057265	aRhiBiv1_EOG090B03RF
chr6	3118741	EOG090B0C8Y	aRhiBiv1_chr2	486655605	aRhiBiv1_EOG090B0C8Y
chr6	4995078	EOG090B08I7	aRhiBiv1_chr2	489986485	aRhiBiv1_EOG090B08I7
chr6	7390003	EOG090B069B	aRhiBiv1_chr2	486212860	aRhiBiv1_EOG090B069B
chr6	7590258	EOG090B0C14	aRhiBiv1_chr2	494000481	aRhiBiv1_EOG090B0C14
chr6	8079890	EOG090B0EYZ	aRhiBiv1_chr8	262623813	aRhiBiv1_EOG090B0EYZ
chr6	10689861	EOG090B093Q	aRhiBiv1_chr2	500203515	aRhiBiv1_EOG090B093Q
chr6	13305101	EOG090B0A4M	aRhiBiv1_chr2	505027168	aRhiBiv1_EOG090B0A4M
chr6	13977120	EOG090B0DJZ	aRhiBiv1_chr2	506032167	aRhiBiv1_EOG090B0DJZ
chr6	16129323	EOG090B07XZ	aRhiBiv1_chr2	508959596	aRhiBiv1_EOG090B07XZ
chr6	18147953	EOG090B0202	aRhiBiv1_chr2	512525828	aRhiBiv1_EOG090B0202
chr6	24134328	EOG090B0DO8	aRhiBiv1_chr2	524331177	aRhiBiv1_EOG090B0DO8
chr6	24403089	EOG090B07XA	aRhiBiv1_chr2	524897107	aRhiBiv1_EOG090B07XA
chr6	24494997	EOG090B06E4	aRhiBiv1_chr2	525166326	aRhiBiv1_EOG090B06E4
chr6	24696976	EOG090B0JBN	aRhiBiv1_chr2	525488779	aRhiBiv1_EOG090B0JBN
chr6	24806373	EOG090B01S1	aRhiBiv1_chr2	525744345	aRhiBiv1_EOG090B01S1
chr6	35452546	EOG090B09WC	aRhiBiv1_chr12	13786306	aRhiBiv1_EOG090B09WC
chr6	39906357	EOG090B08AZ	aRhiBiv1_chr3	18968060	aRhiBiv1_EOG090B08AZ
chr6	41067335	EOG090B0EGW	aRhiBiv1_chr12	19314388	aRhiBiv1_EOG090B0EGW
chr6	41079090	EOG090B0FC8	aRhiBiv1_chr12	1351524	aRhiBiv1_EOG090B0FC8
chr6	41907072	EOG090B0DTZ	aRhiBiv1_chr12	2404714	aRhiBiv1_EOG090B0DTZ
chr6	42050542	EOG090B0CD1	aRhiBiv1_chr12	2215134	aRhiBiv1_EOG090B0CD1
chr6	42208289	EOG090B0EQZ	aRhiBiv1_chr3	57961843	aRhiBiv1_EOG090B0EQZ
chr6	42929571	EOG090B0I3L	aRhiBiv1_chr3	381066	aRhiBiv1_EOG090B0I3L
chr6	42960768	EOG090B0D55	aRhiBiv1_chr3	492638	aRhiBiv1_EOG090B0D55
chr6	43322613	EOG090B00E7	aRhiBiv1_chr3	6497914	aRhiBiv1_EOG090B00E7
chr6	43499002	EOG090B04S1	aRhiBiv1_chr3	5892120	aRhiBiv1_EOG090B04S1
chr6	43507238	EOG090B0ALV	aRhiBiv1_chr3	5834211	aRhiBiv1_EOG090B0ALV
chr6	43517137	EOG090B0AZ4	aRhiBiv1_chr3	5638121	aRhiBiv1_EOG090B0AZ4
chr6	43635876	EOG090B0C0D	aRhiBiv1_chr3	6568800	aRhiBiv1_EOG090B0C0D
chr6	44113843	EOG090B0GDC	aRhiBiv1_chr3	8912461	aRhiBiv1_EOG090B0GDC
chr6	44939006	EOG090B0AL1	aRhiBiv1_chr3	490502809	aRhiBiv1_EOG090B0AL1
chr6	46161326	EOG090B053U	aRhiBiv1_chr3	488271993	aRhiBiv1_EOG090B053U
chr6	46704560	EOG090B06T6	aRhiBiv1_chr11	90120277	aRhiBiv1_EOG090B06T6
chr6	49431728	EOG090B02EG	aRhiBiv1_chr3	492126740	aRhiBiv1_EOG090B02EG
chr6	52403199	EOG090B092Z	aRhiBiv1_chr3	500720615	aRhiBiv1_EOG090B092Z
chr6	52671591	EOG090B0JXI	aRhiBiv1_chr3	416985410	aRhiBiv1_EOG090B0JXI
chr6	53498756	EOG090B030C	aRhiBiv1_chr3	415680911	aRhiBiv1_EOG090B030C
chr6	57115131	EOG090B01HY	aRhiBiv1_chr3	410493846	aRhiBiv1_EOG090B01HY
chr6	63280021	EOG090B028T	aRhiBiv1_chr3	405628969	aRhiBiv1_EOG090B028T
chr6	70577518	EOG090B0J6Z	aRhiBiv1_chr3	319579466	aRhiBiv1_EOG090B0J6Z
chr6	73595077	EOG090B05RZ	aRhiBiv1_chr3	386873385	aRhiBiv1_EOG090B05RZ
chr6	83169234	EOG090B04NG	aRhiBiv1_chr3	370045276	aRhiBiv1_EOG090B04NG
chr6	84051929	EOG090B0D6Q	aRhiBiv1_chr3	367685108	aRhiBiv1_EOG090B0D6Q
chr6	87085756	EOG090B0HFS	aRhiBiv1_chr3	364087637	aRhiBiv1_EOG090B0HFS
chr6	87336612	EOG090B0K8Z	aRhiBiv1_chr2	181975450	aRhiBiv1_EOG090B0K8Z
chr6	87473004	EOG090B09JT	aRhiBiv1_chr3	362562922	aRhiBiv1_EOG090B09JT
chr6	87514413	EOG090B045V	aRhiBiv1_chr3	362439213	aRhiBiv1_EOG090B045V
chr6	89323107	EOG090B0CCA	aRhiBiv1_chr3	358304221	aRhiBiv1_EOG090B0CCA
chr6	89846590	EOG090B00GW	aRhiBiv1_chr3	357004260	aRhiBiv1_EOG090B00GW
chr6	89932408	EOG090B023Q	aRhiBiv1_chr3	356890816	aRhiBiv1_EOG090B023Q
chr6	98874278	EOG090B03AU	aRhiBiv1_chr3	342719392	aRhiBiv1_EOG090B03AU
chr6	99369600	EOG090B09FE	aRhiBiv1_chr3	342288443	aRhiBiv1_EOG090B09FE
chr6	99400281	EOG090B095A	aRhiBiv1_chr3	342128952	aRhiBiv1_EOG090B095A
chr6	99528888	EOG090B09IA	aRhiBiv1_chr3	341732900	aRhiBiv1_EOG090B09IA
chr6	106629682	EOG090B04YZ	aRhiBiv1_chr3	328493811	aRhiBiv1_EOG090B04YZ
chr6	107068704	EOG090B02GC	aRhiBiv1_chr3	328100613	aRhiBiv1_EOG090B02GC
chr6	107705200	EOG090B0892	aRhiBiv1_chr11	81390084	aRhiBiv1_EOG090B0892
chr6	107871704	EOG090B02R1	aRhiBiv1_chr3	326679307	aRhiBiv1_EOG090B02R1
chr6	108044785	EOG090B09QH	aRhiBiv1_chr3	325790779	aRhiBiv1_EOG090B09QH
chr6	108169418	EOG090B08V2	aRhiBiv1_chr3	325930979	aRhiBiv1_EOG090B08V2
chr6	110958770	EOG090B0EKA	aRhiBiv1_chr9	26947395	aRhiBiv1_EOG090B0EKA
chr6	112307711	EOG090B0EV5	aRhiBiv1_chr3	504214706	aRhiBiv1_EOG090B0EV5
chr6	114057257	EOG090B085Q	aRhiBiv1_chr3	316876890	aRhiBiv1_EOG090B085Q
chr6	125030601	EOG090B0BGT	aRhiBiv1_chr3	539012521	aRhiBiv1_EOG090B0BGT
chr6	125276146	EOG090B0EFX	aRhiBiv1_chr3	567635965	aRhiBiv1_EOG090B0EFX
chr6	125986551	EOG090B05XR	aRhiBiv1_chr3	587352036	aRhiBiv1_EOG090B05XR
chr6	129578513	EOG090B0442	aRhiBiv1_chr3	265863547	aRhiBiv1_EOG090B0442
chr6	130439806	EOG090B05HJ	aRhiBiv1_chr3	267019400	aRhiBiv1_EOG090B05HJ
chr6	132765233	EOG090B084R	aRhiBiv1_chr3	576116651	aRhiBiv1_EOG090B084R
chr6	133960869	EOG090B0EDU	aRhiBiv1_chr3	578360890	aRhiBiv1_EOG090B0EDU
chr6	133999173	EOG090B0593	aRhiBiv1_chr3	578514843	aRhiBiv1_EOG090B0593
chr6	134918415	EOG090B05DQ	aRhiBiv1_chr3	579578851	aRhiBiv1_EOG090B05DQ
