chr1	po1	gene1	chr2	po2	gene2
chr9	977002	EOG090B07QF	aRhiBiv1_chr1	524494749	aRhiBiv1_EOG090B07QF
chr9	1051614	EOG090B04K0	aRhiBiv1_chr1	524604009	aRhiBiv1_EOG090B04K0
chr9	4804663	EOG090B08UR	aRhiBiv1_chr1	531862636	aRhiBiv1_EOG090B08UR
chr9	5697682	EOG090B00KE	aRhiBiv1_chr1	533406896	aRhiBiv1_EOG090B00KE
chr9	5787144	EOG090B025H	aRhiBiv1_chr1	533629176	aRhiBiv1_EOG090B025H
chr9	27948851	EOG090B04DB	aRhiBiv1_chr1	471416121	aRhiBiv1_EOG090B04DB
chr9	32973498	EOG090B08Q5	aRhiBiv1_chr1	427269880	aRhiBiv1_EOG090B08Q5
chr9	34339040	EOG090B0FXK	aRhiBiv1_chr1	809003389	aRhiBiv1_EOG090B0FXK
chr9	35737169	EOG090B020F	aRhiBiv1_chr1	831963071	aRhiBiv1_EOG090B020F
chr9	37780679	EOG090B0FWQ	aRhiBiv1_chr1	430581097	aRhiBiv1_EOG090B0FWQ
chr9	69718342	EOG090B05R7	aRhiBiv1_chr1	521178720	aRhiBiv1_EOG090B05R7
chr9	74983767	EOG090B07OV	aRhiBiv1_chr1	546029324	aRhiBiv1_EOG090B07OV
chr9	83939511	EOG090B08RA	aRhiBiv1_chr6	180911673	aRhiBiv1_EOG090B08RA
chr9	84000987	EOG090B044S	aRhiBiv1_chr1	567602010	aRhiBiv1_EOG090B044S
chr9	87618556	EOG090B021W	aRhiBiv1_chr1	561710128	aRhiBiv1_EOG090B021W
chr9	92615832	EOG090B05D7	aRhiBiv1_chr4	187121168	aRhiBiv1_EOG090B05D7
chr9	97675439	EOG090B0LG2	aRhiBiv1_chr1	425297951	aRhiBiv1_EOG090B0LG2
chr9	99217934	EOG090B09JN	aRhiBiv1_chr2	351377699	aRhiBiv1_EOG090B09JN
chr9	101269865	EOG090B09F9	aRhiBiv1_chr1	444362843	aRhiBiv1_EOG090B09F9
chr9	101475881	EOG090B0711	aRhiBiv1_chr13	2551866	aRhiBiv1_EOG090B0711
chr9	108934487	EOG090B0GO1	aRhiBiv1_chr2	376791555	aRhiBiv1_EOG090B0GO1
chr9	111362030	EOG090B00A3	aRhiBiv1_chr1	539126788	aRhiBiv1_EOG090B00A3
chr9	111631468	EOG090B090G	aRhiBiv1_chr1	539026532	aRhiBiv1_EOG090B090G
chr9	113388300	EOG090B08GS	aRhiBiv1_chr8	149869464	aRhiBiv1_EOG090B08GS
chr9	113988238	EOG090B01I6	aRhiBiv1_chr8	158970803	aRhiBiv1_EOG090B01I6
chr9	114624307	EOG090B09OA	aRhiBiv1_chr8	129086253	aRhiBiv1_EOG090B09OA
chr9	119167084	EOG090B028P	aRhiBiv1_chr8	122370512	aRhiBiv1_EOG090B028P
chr9	122144241	EOG090B0FUN	aRhiBiv1_chr8	119602265	aRhiBiv1_EOG090B0FUN
chr9	122159973	EOG090B0JJR	aRhiBiv1_chr8	119667866	aRhiBiv1_EOG090B0JJR
chr9	124952807	EOG090B03KD	aRhiBiv1_chr8	111023234	aRhiBiv1_EOG090B03KD
chr9	125205953	EOG090B0B73	aRhiBiv1_chr8	110600160	aRhiBiv1_EOG090B0B73
chr9	126846385	EOG090B04JJ	aRhiBiv1_chr8	105535200	aRhiBiv1_EOG090B04JJ
chr9	128160408	EOG090B0L90	aRhiBiv1_chr8	78420426	aRhiBiv1_EOG090B0L90
chr9	128323018	EOG090B0BBX	aRhiBiv1_chr8	136173606	aRhiBiv1_EOG090B0BBX
chr9	128731337	EOG090B029C	aRhiBiv1_chr8	80374256	aRhiBiv1_EOG090B029C
chr9	128787354	EOG090B06QN	aRhiBiv1_chr8	80584479	aRhiBiv1_EOG090B06QN
chr9	128947720	EOG090B00K7	aRhiBiv1_chr8	80971201	aRhiBiv1_EOG090B00K7
chr9	129637790	EOG090B0720	aRhiBiv1_chr8	82467284	aRhiBiv1_EOG090B0720
chr9	132670599	EOG090B02D4	aRhiBiv1_chr8	88253128	aRhiBiv1_EOG090B02D4
chr9	133031012	EOG090B04P4	aRhiBiv1_chr8	88903232	aRhiBiv1_EOG090B04P4
chr9	133406953	EOG090B0AYC	aRhiBiv1_chr8	90683243	aRhiBiv1_EOG090B0AYC
chr9	133460067	EOG090B0FFA	aRhiBiv1_chr8	90748538	aRhiBiv1_EOG090B0FFA
chr9	133514636	EOG090B0DP8	aRhiBiv1_chr8	90885931	aRhiBiv1_EOG090B0DP8
chr9	136940928	EOG090B04IR	aRhiBiv1_chr8	137744719	aRhiBiv1_EOG090B04IR
chr9	137174942	EOG090B027J	aRhiBiv1_chr8	157329486	aRhiBiv1_EOG090B027J
chr9	137555239	EOG090B05UI	aRhiBiv1_chr8	140658196	aRhiBiv1_EOG090B05UI
chr9	137580536	EOG090B0FAQ	aRhiBiv1_chr8	140750346	aRhiBiv1_EOG090B0FAQ
chr9	977002	EOG090B07QF	bCalAnn1_chrZ	48488751	bCalAnn1_EOG090B07QF
chr9	1051614	EOG090B04K0	bCalAnn1_chrZ	48525539	bCalAnn1_EOG090B04K0
