chr1	po1	gene1	chr2	po2	gene2
chr6	2765623	EOG090B03RF	aRhiBiv1_chr2	486057265	aRhiBiv1_EOG090B03RF
chr6	7590258	EOG090B0C14	aRhiBiv1_chr2	494000481	aRhiBiv1_EOG090B0C14
chr6	10689861	EOG090B093Q	aRhiBiv1_chr2	500203515	aRhiBiv1_EOG090B093Q
chr6	13305101	EOG090B0A4M	aRhiBiv1_chr2	505027168	aRhiBiv1_EOG090B0A4M
chr6	13977120	EOG090B0DJZ	aRhiBiv1_chr2	506032167	aRhiBiv1_EOG090B0DJZ
chr6	18147953	EOG090B0202	aRhiBiv1_chr2	512525828	aRhiBiv1_EOG090B0202
chr6	24403089	EOG090B07XA	aRhiBiv1_chr2	524897107	aRhiBiv1_EOG090B07XA
chr6	24494997	EOG090B06E4	aRhiBiv1_chr2	525166326	aRhiBiv1_EOG090B06E4
chr6	35452546	EOG090B09WC	aRhiBiv1_chr12	13786306	aRhiBiv1_EOG090B09WC
chr6	39906357	EOG090B08AZ	aRhiBiv1_chr3	18968060	aRhiBiv1_EOG090B08AZ
chr6	41079090	EOG090B0FC8	aRhiBiv1_chr12	1351524	aRhiBiv1_EOG090B0FC8
chr6	41907072	EOG090B0DTZ	aRhiBiv1_chr12	2404714	aRhiBiv1_EOG090B0DTZ
chr6	42050542	EOG090B0CD1	aRhiBiv1_chr12	2215134	aRhiBiv1_EOG090B0CD1
chr6	42929571	EOG090B0I3L	aRhiBiv1_chr3	381066	aRhiBiv1_EOG090B0I3L
chr6	43322613	EOG090B00E7	aRhiBiv1_chr3	6497914	aRhiBiv1_EOG090B00E7
chr6	43517137	EOG090B0AZ4	aRhiBiv1_chr3	5638121	aRhiBiv1_EOG090B0AZ4
chr6	43635876	EOG090B0C0D	aRhiBiv1_chr3	6568800	aRhiBiv1_EOG090B0C0D
chr6	44113843	EOG090B0GDC	aRhiBiv1_chr3	8912461	aRhiBiv1_EOG090B0GDC
chr6	46161326	EOG090B053U	aRhiBiv1_chr3	488271993	aRhiBiv1_EOG090B053U
chr6	46704560	EOG090B06T6	aRhiBiv1_chr11	90120277	aRhiBiv1_EOG090B06T6
chr6	49431728	EOG090B02EG	aRhiBiv1_chr3	492126740	aRhiBiv1_EOG090B02EG
chr6	52671591	EOG090B0JXI	aRhiBiv1_chr3	416985410	aRhiBiv1_EOG090B0JXI
chr6	57115131	EOG090B01HY	aRhiBiv1_chr3	410493846	aRhiBiv1_EOG090B01HY
chr6	63280021	EOG090B028T	aRhiBiv1_chr3	405628969	aRhiBiv1_EOG090B028T
chr6	73595077	EOG090B05RZ	aRhiBiv1_chr3	386873385	aRhiBiv1_EOG090B05RZ
chr6	83169234	EOG090B04NG	aRhiBiv1_chr3	370045276	aRhiBiv1_EOG090B04NG
