link_ID	color
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
59	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	9
93	9
94	9
95	9
96	9
97	9
98	9
99	9
100	9
101	9
102	9
103	9
104	9
105	9
106	9
107	9
108	9
109	9
110	9
111	9
112	9
113	9
114	9
115	9
116	9
117	9
118	9
119	9
120	9
121	9
122	9
123	9
124	9
125	9
126	9
127	9
128	9
129	9
130	9
131	9
132	9
133	9
134	9
135	9
136	9
137	9
138	9
139	9
140	9
141	9
142	9
143	9
144	9
145	9
146	9
147	9
148	9
149	9
150	9
151	9
152	9
153	9
154	9
155	9
156	9
157	9
158	9
159	9
160	9
161	9
162	9
163	9
164	9
165	9
166	9
167	9
168	9
169	9
170	9
171	9
172	9
173	9
174	9
175	9
176	9
177	9
178	9
179	9
180	9
181	9
182	9
183	9
184	9
185	9
186	9
187	9
188	9
189	9
190	9
191	9
192	9
193	9
194	9
195	9
196	9
197	9
198	9
199	9
200	9
201	9
202	9
203	9
204	9
205	9
206	9
207	9
208	9
209	9
210	9
211	9
212	9
213	9
214	9
215	9
216	9
217	9
218	9
219	2
220	2
221	2
222	2
223	2
224	2
225	2
226	2
227	2
228	2
229	2
230	2
231	2
232	2
233	2
234	2
235	2
236	2
237	2
238	2
239	2
240	2
241	2
242	2
243	2
244	2
245	2
246	2
247	2
248	2
249	2
250	2
251	2
252	2
253	2
254	2
255	2
256	2
257	2
258	2
259	2
260	2
261	2
262	2
263	2
264	2
265	2
266	2
267	2
268	2
269	2
270	2
271	2
272	2
273	2
274	2
275	2
276	2
277	2
278	2
279	2
280	2
281	2
282	2
283	2
284	2
285	2
286	2
287	2
288	2
289	2
290	2
291	2
292	2
293	2
294	2
295	2
296	2
297	2
298	2
299	2
300	2
301	2
302	2
303	2
304	2
305	2
306	2
307	2
308	2
309	2
310	2
311	2
312	2
313	2
314	2
315	2
316	2
317	2
318	2
319	2
320	2
321	2
322	2
323	2
324	2
325	2
326	2
327	2
328	2
329	2
330	2
331	2
332	2
333	2
334	2
335	2
336	2
337	2
338	2
339	2
340	2
341	2
342	2
343	2
344	2
345	2
346	2
347	2
348	10
349	10
350	10
351	10
352	10
353	10
354	10
355	10
356	10
357	10
358	10
359	10
360	10
361	10
362	10
363	10
364	10
365	10
366	10
367	10
368	10
369	10
370	10
371	10
372	10
373	10
374	10
375	10
376	10
377	10
378	10
379	10
380	10
381	10
382	10
383	10
384	10
385	10
386	10
387	10
388	10
389	10
390	10
391	10
392	10
393	10
394	10
395	10
396	10
397	10
398	10
399	10
400	10
401	10
402	10
403	10
404	10
405	10
406	10
407	10
408	10
409	10
410	10
411	10
412	10
413	10
414	10
415	10
416	10
417	10
418	10
419	10
420	10
421	10
422	10
423	10
424	10
425	10
426	10
427	10
428	10
429	10
430	10
431	10
432	10
433	10
434	10
435	10
436	10
437	10
438	10
439	10
440	10
441	10
442	10
443	10
444	10
445	10
446	10
447	10
448	10
449	10
450	10
451	10
452	10
453	10
454	10
455	10
456	10
457	10
458	10
459	10
460	10
461	10
462	10
463	10
464	10
465	10
466	10
467	10
468	10
469	10
470	10
471	10
472	10
473	10
474	10
475	10
476	3
477	3
478	3
479	3
480	3
481	3
482	3
483	3
484	3
485	3
486	3
487	3
488	3
489	3
490	3
491	3
492	3
493	3
494	3
495	3
496	3
497	3
498	3
499	3
500	3
501	3
502	3
503	3
504	3
505	3
506	3
507	3
508	3
509	3
510	3
511	3
512	3
513	3
514	3
515	3
516	3
517	3
518	3
519	3
520	3
521	3
522	3
523	3
524	3
525	3
526	3
527	3
528	3
529	3
530	3
531	3
532	3
533	3
534	3
535	3
536	3
537	3
538	3
539	3
540	3
541	3
542	3
543	3
544	3
545	3
546	3
547	3
548	3
549	3
550	3
551	3
552	3
553	3
554	3
555	3
556	3
557	3
558	3
559	3
560	3
561	3
562	3
563	3
564	3
565	3
566	3
567	3
568	3
569	3
570	3
571	3
572	3
573	3
574	3
575	3
576	3
577	3
578	3
579	3
580	3
581	3
582	3
583	3
584	3
585	3
586	3
587	3
588	3
589	3
590	3
591	3
592	3
593	3
594	3
595	3
596	3
597	3
598	3
599	3
600	3
601	3
