chrom	chromStart	chromEnd	name	gieStain
chr10	1	133797422	hg38	hg38
aRhiBiv1_chr2	1	825560060	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr5	1	387033265	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr7	1	313513962	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr9	1	268302114	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr16	1	74781573	aRhiBiv1	aRhiBiv1
aRhiBiv1_scaffold_132_arrow_ctg1	1	389633	aRhiBiv1	aRhiBiv1
bCalAnn1_chr1	1	197551010	bCalAnn1	bCalAnn1
bCalAnn1_chr2	1	151342139	bCalAnn1	bCalAnn1
bCalAnn1_chr6	1	35401958	bCalAnn1	bCalAnn1
bStrHab1_chr1	1	155644563	bStrHab1	bStrHab1
bStrHab1_chr3	1	89082643	bStrHab1	bStrHab1
bStrHab1_chr5	1	83240647	bStrHab1	bStrHab1
bTaeGut1_chr2	1	150688799	bTaeGut1	bTaeGut1
bTaeGut1_chr6	1	35665034	bTaeGut1	bTaeGut1
bTaeGut1_chr1A	1	70430603	bTaeGut1	bTaeGut1
fAnaTes1_chr1	1	27357120	fAnaTes1	fAnaTes1
fAnaTes1_chr2	1	34285027	fAnaTes1	fAnaTes1
fAnaTes1_chr3	1	27937778	fAnaTes1	fAnaTes1
fAnaTes1_chr4	1	26090302	fAnaTes1	fAnaTes1
fAnaTes1_chr6	1	25063394	fAnaTes1	fAnaTes1
fAnaTes1_chr15	1	21921250	fAnaTes1	fAnaTes1
fAnaTes1_chr19	1	18693732	fAnaTes1	fAnaTes1
fAnaTes1_chr23	1	15359112	fAnaTes1	fAnaTes1
fArcCen1_chr1	1	40720952	fArcCen1	fArcCen1
fArcCen1_chr3	1	36298665	fArcCen1	fArcCen1
fArcCen1_chr4	1	38523138	fArcCen1	fArcCen1
fArcCen1_chr6	1	36044076	fArcCen1	fArcCen1
fArcCen1_chr15	1	30423438	fArcCen1	fArcCen1
fArcCen1_chr19	1	31014359	fArcCen1	fArcCen1
fArcCen1_chr20	1	33110875	fArcCen1	fArcCen1
fArcCen1_chr23	1	24620982	fArcCen1	fArcCen1
fAstCal1_chr1	1	41162407	fAstCal1	fAstCal1
fAstCal1_chr3	1	52512415	fAstCal1	fAstCal1
fAstCal1_chr6	1	41428020	fAstCal1	fAstCal1
fAstCal1_chr7	1	68397778	fAstCal1	fAstCal1
fAstCal1_chr8	1	25827708	fAstCal1	fAstCal1
fAstCal1_chr9	1	35913139	fAstCal1	fAstCal1
fAstCal1_chr13	1	33145951	fAstCal1	fAstCal1
fAstCal1_chr17	1	39448915	fAstCal1	fAstCal1
fAstCal1_chr23	1	43921804	fAstCal1	fAstCal1
fCotGob3_chr1	1	27055867	fCotGob3	fCotGob3
fCotGob3_chr3	1	30028995	fCotGob3	fCotGob3
fCotGob3_chr4	1	28949045	fCotGob3	fCotGob3
fCotGob3_chr6	1	27680345	fCotGob3	fCotGob3
fCotGob3_chr15	1	24963210	fCotGob3	fCotGob3
fCotGob3_chr19	1	21060126	fCotGob3	fCotGob3
fCotGob3_chr20	1	17599799	fCotGob3	fCotGob3
fCotGob3_chr21	1	24104793	fCotGob3	fCotGob3
fCotGob3_chr23	1	15932363	fCotGob3	fCotGob3
fCotGob3_fCotGob3_42arrow_ctg1	1	803058	fCotGob3	fCotGob3
fCotGob3_fCotGob3_92arrow_ctg1	1	100098	fCotGob3	fCotGob3
fGouWil2_chr1	1	45933286	fGouWil2	fGouWil2
fGouWil2_chr3	1	46057556	fGouWil2	fGouWil2
