chr1	po1	gene1	chr2	po2	gene2
chr4	1343142	EOG090B055J	aRhiBiv1_chr1	233861516	aRhiBiv1_EOG090B055J
chr4	2621254	EOG090B01BH	aRhiBiv1_chr1	224495028	aRhiBiv1_EOG090B01BH
chr4	2742257	EOG090B0D8S	aRhiBiv1_chr1	224298551	aRhiBiv1_EOG090B0D8S
chr4	2818371	EOG090B0520	aRhiBiv1_chr1	223892996	aRhiBiv1_EOG090B0520
chr4	2930838	EOG090B082D	aRhiBiv1_chr1	223335221	aRhiBiv1_EOG090B082D
chr4	4188803	EOG090B04SP	aRhiBiv1_chr1	205499202	aRhiBiv1_EOG090B04SP
chr4	4237836	EOG090B0GSF	aRhiBiv1_chr1	205722345	aRhiBiv1_EOG090B0GSF
chr4	6804594	EOG090B00UB	aRhiBiv1_chr1	212187137	aRhiBiv1_EOG090B00UB
chr4	7043580	EOG090B08MD	aRhiBiv1_chr1	212688709	aRhiBiv1_EOG090B08MD
chr4	7647372	EOG090B00VN	aRhiBiv1_chr1	214405436	aRhiBiv1_EOG090B00VN
chr4	8434499	EOG090B03XT	aRhiBiv1_chr1	216540526	aRhiBiv1_EOG090B03XT
chr4	15497889	EOG090B00O2	aRhiBiv1_chr1	197506537	aRhiBiv1_EOG090B00O2
chr4	17577466	EOG090B0587	aRhiBiv1_chr1	194419332	aRhiBiv1_EOG090B0587
chr4	22387705	EOG090B00TE	aRhiBiv1_chr1	187559304	aRhiBiv1_EOG090B00TE
chr4	25123931	EOG090B063A	aRhiBiv1_chr1	183071826	aRhiBiv1_EOG090B063A
chr4	37413475	EOG090B00B0	aRhiBiv1_chr1	164295738	aRhiBiv1_EOG090B00B0
chr4	39288761	EOG090B01MG	aRhiBiv1_chr1	161225464	aRhiBiv1_EOG090B01MG
chr4	39459118	EOG090B07UK	aRhiBiv1_chr1	160804258	aRhiBiv1_EOG090B07UK
chr4	40243387	EOG090B0DYF	aRhiBiv1_chr1	158462885	aRhiBiv1_EOG090B0DYF
chr4	41935485	EOG090B0BMG	aRhiBiv1_chr1	155082683	aRhiBiv1_EOG090B0BMG
