chr1	po1	gene1	chr2	po2	gene2
chr5	892999	EOG090B06T9	aRhiBiv1_chr2	358319527	aRhiBiv1_EOG090B06T9
chr5	1253728	EOG090B01FM	aRhiBiv1_chr2	358075474	aRhiBiv1_EOG090B01FM
chr5	5445297	EOG090B00CX	aRhiBiv1_chr2	383141887	aRhiBiv1_EOG090B00CX
chr5	6353221	EOG090B0H3V	aRhiBiv1_chr2	384532990	aRhiBiv1_EOG090B0H3V
chr5	6587452	EOG090B02AB	aRhiBiv1_chr2	385141355	aRhiBiv1_EOG090B02AB
chr5	6633577	EOG090B0BWG	aRhiBiv1_chr2	385409459	aRhiBiv1_EOG090B0BWG
chr5	7869134	EOG090B02E6	aRhiBiv1_chr2	388799857	aRhiBiv1_EOG090B02E6
chr5	10227441	EOG090B0FHS	aRhiBiv1_chr2	392981272	aRhiBiv1_EOG090B0FHS
chr5	14651938	EOG090B034C	aRhiBiv1_chr3	579626037	aRhiBiv1_EOG090B034C
chr5	14711197	EOG090B058Y	aRhiBiv1_chr2	409439599	aRhiBiv1_EOG090B058Y
chr5	15925032	EOG090B05CF	aRhiBiv1_chr2	446530531	aRhiBiv1_EOG090B05CF
chr5	16446886	EOG090B07Z3	aRhiBiv1_chr2	446035923	aRhiBiv1_EOG090B07Z3
chr5	16474741	EOG090B07XK	aRhiBiv1_chr2	445953550	aRhiBiv1_EOG090B07XK
chr5	24170389	EOG090B09KP	aRhiBiv1_chr7	78094842	aRhiBiv1_EOG090B09KP
chr5	31401432	EOG090B012Y	aRhiBiv1_chr2	465355674	aRhiBiv1_EOG090B012Y
chr5	31527559	EOG090B06S7	aRhiBiv1_chr2	465240420	aRhiBiv1_EOG090B06S7
chr5	32711777	EOG090B050H	aRhiBiv1_chr1	759306240	aRhiBiv1_EOG090B050H
chr5	33989093	EOG090B07EB	aRhiBiv1_chr1	757760178	aRhiBiv1_EOG090B07EB
chr5	34775971	EOG090B02GB	aRhiBiv1_chr1	756900511	aRhiBiv1_EOG090B02GB
chr5	34908765	EOG090B0AGD	aRhiBiv1_chr1	756565191	aRhiBiv1_EOG090B0AGD
chr5	34929820	EOG090B069P	aRhiBiv1_chr1	756499524	aRhiBiv1_EOG090B069P
chr5	36188220	EOG090B0AA6	aRhiBiv1_chr1	753577111	aRhiBiv1_EOG090B0AA6
chr5	37209367	EOG090B023A	aRhiBiv1_chr5	349970329	aRhiBiv1_EOG090B023A
chr5	40716145	EOG090B0C83	aRhiBiv1_chr1	744519953	aRhiBiv1_EOG090B0C83
chr5	41925310	EOG090B08TZ	aRhiBiv1_chr1	742024701	aRhiBiv1_EOG090B08TZ
chr5	44808963	EOG090B07MS	aRhiBiv1_chr1	730589451	aRhiBiv1_EOG090B07MS
chr5	54979332	EOG090B0EKQ	aRhiBiv1_chr1	725395856	aRhiBiv1_EOG090B0EKQ
chr5	56909646	EOG090B0BUP	aRhiBiv1_chr1	721003569	aRhiBiv1_EOG090B0BUP
chr5	60597753	EOG090B05ZO	aRhiBiv1_chr10	98409234	aRhiBiv1_EOG090B05ZO
chr5	60873753	EOG090B06VJ	aRhiBiv1_chr1	59408205	aRhiBiv1_EOG090B06VJ
chr5	62389010	EOG090B09YD	aRhiBiv1_chr1	712318115	aRhiBiv1_EOG090B09YD
chr5	65625061	EOG090B06HX	aRhiBiv1_chr1	705942179	aRhiBiv1_EOG090B06HX
chr5	66144377	EOG090B0G9A	aRhiBiv1_chr1	704626976	aRhiBiv1_EOG090B0G9A
chr5	69372209	EOG090B06H1	aRhiBiv1_chr1	681298626	aRhiBiv1_EOG090B06H1
chr5	72181229	EOG090B0097	aRhiBiv1_chr1	683217671	aRhiBiv1_EOG090B0097
chr5	72220909	EOG090B075R	aRhiBiv1_chr1	683366032	aRhiBiv1_EOG090B075R
chr5	72320383	EOG090B08ZA	aRhiBiv1_chr1	683607006	aRhiBiv1_EOG090B08ZA
chr5	73567345	EOG090B04HW	aRhiBiv1_chr1	686518272	aRhiBiv1_EOG090B04HW
chr5	74721655	EOG090B02T7	aRhiBiv1_chr1	688765568	aRhiBiv1_EOG090B02T7
chr5	75547023	EOG090B01VH	aRhiBiv1_chr1	690597222	aRhiBiv1_EOG090B01VH
chr5	77282521	EOG090B04VM	aRhiBiv1_chr1	594944201	aRhiBiv1_EOG090B04VM
chr5	77433135	EOG090B05JE	aRhiBiv1_chr1	693873836	aRhiBiv1_EOG090B05JE
chr5	79983684	EOG090B09Y0	aRhiBiv1_chr1	699359995	aRhiBiv1_EOG090B09Y0
chr5	80138617	EOG090B062J	aRhiBiv1_chr1	699586711	aRhiBiv1_EOG090B062J
chr5	90518819	EOG090B0BM9	aRhiBiv1_chr1	662190268	aRhiBiv1_EOG090B0BM9
chr5	95555279	EOG090B05VF	aRhiBiv1_chr1	651326886	aRhiBiv1_EOG090B05VF
chr5	98774071	EOG090B075N	aRhiBiv1_chr1	645671718	aRhiBiv1_EOG090B075N
chr5	103275920	EOG090B0D7I	aRhiBiv1_chr1	638420994	aRhiBiv1_EOG090B0D7I
chr5	103531732	EOG090B05QT	aRhiBiv1_chr1	637939556	aRhiBiv1_EOG090B05QT
chr5	110739120	EOG090B06S5	aRhiBiv1_chr1	625117913	aRhiBiv1_EOG090B06S5
chr5	111092457	EOG090B01X3	aRhiBiv1_chr1	624826839	aRhiBiv1_EOG090B01X3
chr5	112798954	EOG090B006Z	aRhiBiv1_chr1	621520807	aRhiBiv1_EOG090B006Z
chr5	112976934	EOG090B06ST	aRhiBiv1_chr1	621161453	aRhiBiv1_EOG090B06ST
chr5	115126503	EOG090B02BG	aRhiBiv1_chr16	27875906	aRhiBiv1_EOG090B02BG
chr5	115268878	EOG090B07I8	aRhiBiv1_chr1	617097986	aRhiBiv1_EOG090B07I8
chr5	115805433	EOG090B0D5W	aRhiBiv1_chr1	616481999	aRhiBiv1_EOG090B0D5W
chr5	116085053	EOG090B0GH1	aRhiBiv1_chr1	615744016	aRhiBiv1_EOG090B0GH1
chr5	120674373	EOG090B0EGK	aRhiBiv1_chr1	606690898	aRhiBiv1_EOG090B0EGK
chr5	121961925	EOG090B08WG	aRhiBiv1_chr1	604583436	aRhiBiv1_EOG090B08WG
chr5	122391135	EOG090B01VR	aRhiBiv1_chr1	603719510	aRhiBiv1_EOG090B01VR
chr5	126600963	EOG090B0AZ0	aRhiBiv1_chr1	594862245	aRhiBiv1_EOG090B0AZ0
chr5	127523480	EOG090B089E	aRhiBiv1_chr1	593785761	aRhiBiv1_EOG090B089E
chr5	132557325	EOG090B015P	aRhiBiv1_chr18	50360733	aRhiBiv1_EOG090B015P
chr5	134738621	EOG090B0CFK	aRhiBiv1_chr18	47663661	aRhiBiv1_EOG090B0CFK
chr5	134887796	EOG090B0ANM	aRhiBiv1_chr18	47537538	aRhiBiv1_EOG090B0ANM
chr5	135571853	EOG090B0JM1	aRhiBiv1_chr18	46954876	aRhiBiv1_EOG090B0JM1
chr5	136029056	EOG090B03JC	aRhiBiv1_chr18	46619427	aRhiBiv1_EOG090B03JC
chr5	137857165	EOG090B07HT	aRhiBiv1_chr18	44918079	aRhiBiv1_EOG090B07HT
chr5	137940225	EOG090B01OQ	aRhiBiv1_chr18	44750811	aRhiBiv1_EOG090B01OQ
chr5	138115681	EOG090B0DVB	aRhiBiv1_chr18	44639202	aRhiBiv1_EOG090B0DVB
chr5	138179681	EOG090B029U	aRhiBiv1_chr18	57845087	aRhiBiv1_EOG090B029U
chr5	138188978	EOG090B044K	aRhiBiv1_chr18	57788853	aRhiBiv1_EOG090B044K
chr5	138873010	EOG090B05HX	aRhiBiv1_chr18	15287564	aRhiBiv1_EOG090B05HX
chr5	139414148	EOG090B0AMA	aRhiBiv1_chr16	71303281	aRhiBiv1_EOG090B0AMA
chr5	140639528	EOG090B056V	aRhiBiv1_chr18	28259461	aRhiBiv1_EOG090B056V
chr5	140700461	EOG090B0GLL	aRhiBiv1_chr18	28445138	aRhiBiv1_EOG090B0GLL
chr5	142314209	EOG090B0943	aRhiBiv1_chr18	51048909	aRhiBiv1_EOG090B0943
chr5	146114106	EOG090B00VD	aRhiBiv1_chr18	52847723	aRhiBiv1_EOG090B00VD
chr5	148394777	EOG090B013Y	aRhiBiv1_chr18	61305983	aRhiBiv1_EOG090B013Y
chr5	148995173	EOG090B00VQ	aRhiBiv1_chr18	56025864	aRhiBiv1_EOG090B00VQ
chr5	149358069	EOG090B066A	aRhiBiv1_chr18	56276804	aRhiBiv1_EOG090B066A
chr5	150000673	EOG090B00X9	aRhiBiv1_chr18	34941993	aRhiBiv1_EOG090B00X9
chr5	150297214	EOG090B0561	aRhiBiv1_chr7	86413077	aRhiBiv1_EOG090B0561
