chr1	po1	gene1	chr2	po2	gene2
chr10	5878130	EOG090B08RG	aRhiBiv1_chr9	17477961	aRhiBiv1_EOG090B08RG
chr10	6097066	EOG090B08I4	aRhiBiv1_chr9	17178101	aRhiBiv1_EOG090B08I4
chr10	7707228	EOG090B02NV	aRhiBiv1_chr9	15537797	aRhiBiv1_EOG090B02NV
chr10	8055656	EOG090B08GD	aRhiBiv1_chr4	417244222	aRhiBiv1_EOG090B08GD
chr10	11852078	EOG090B09N6	aRhiBiv1_chr9	11924584	aRhiBiv1_EOG090B09N6
chr10	12069034	EOG090B01Q1	aRhiBiv1_chr9	11432553	aRhiBiv1_EOG090B01Q1
chr10	12196246	EOG090B08MX	aRhiBiv1_chr9	11316962	aRhiBiv1_EOG090B08MX
chr10	13161247	EOG090B01KU	aRhiBiv1_chr9	10432057	aRhiBiv1_EOG090B01KU
chr10	13443342	EOG090B07QC	aRhiBiv1_chr9	10088188	aRhiBiv1_EOG090B07QC
chr10	13651905	EOG090B01MH	aRhiBiv1_chr9	9811603	aRhiBiv1_EOG090B01MH
chr10	14908408	EOG090B073N	aRhiBiv1_chr9	8568748	aRhiBiv1_EOG090B073N
chr10	15103315	EOG090B0CXH	aRhiBiv1_chr2	159893825	aRhiBiv1_EOG090B0CXH
chr10	16472546	EOG090B08GW	aRhiBiv1_chr2	155981456	aRhiBiv1_EOG090B08GW
chr10	18545933	EOG090B05PD	aRhiBiv1_chr2	151957326	aRhiBiv1_EOG090B05PD
chr10	25023224	EOG090B02JI	aRhiBiv1_chr2	139557546	aRhiBiv1_EOG090B02JI
chr10	28677898	EOG090B0BJG	aRhiBiv1_chr2	131689322	aRhiBiv1_EOG090B0BJG
chr10	30304307	EOG090B05J8	aRhiBiv1_chr2	130149237	aRhiBiv1_EOG090B05J8
chr10	32511315	EOG090B0GQS	aRhiBiv1_chr3	112283712	aRhiBiv1_EOG090B0GQS
