chr1	po1	gene1	chr2	po2	gene2
chr19	639926	EOG090B0DBW	aRhiBiv1_chr13	58605322	aRhiBiv1_EOG090B0DBW
chr19	868373	EOG090B01R7	aRhiBiv1_chr8	220456335	aRhiBiv1_EOG090B01R7
chr19	2243419	EOG090B0E4S	aRhiBiv1_chr8	275703379	aRhiBiv1_EOG090B0E4S
chr19	4247147	EOG090B0D9C	aRhiBiv1_chr8	238721361	aRhiBiv1_EOG090B0D9C
chr19	4658005	EOG090B0HY0	aRhiBiv1_chr8	251212798	aRhiBiv1_EOG090B0HY0
chr19	16553679	EOG090B07LD	aRhiBiv1_chr8	237954849	aRhiBiv1_EOG090B07LD
chr19	16829421	EOG090B02IF	aRhiBiv1_chr8	237209254	aRhiBiv1_EOG090B02IF
chr19	17049873	EOG090B092A	aRhiBiv1_chr8	236467968	aRhiBiv1_EOG090B092A
chr19	18307464	EOG090B0JK8	aRhiBiv1_chr8	243118651	aRhiBiv1_EOG090B0JK8
chr19	18899679	EOG090B0ALC	aRhiBiv1_chr8	228434750	aRhiBiv1_EOG090B0ALC
chr19	19042757	EOG090B080P	aRhiBiv1_chr8	227580789	aRhiBiv1_EOG090B080P
chr19	19276648	EOG090B04IY	aRhiBiv1_chr8	226470669	aRhiBiv1_EOG090B04IY
chr19	19645422	EOG090B014G	aRhiBiv1_chr19	26944803	aRhiBiv1_EOG090B014G
chr19	29606319	EOG090B0DPA	aRhiBiv1_chr15	50167064	aRhiBiv1_EOG090B0DPA
chr19	29975867	EOG090B06OK	aRhiBiv1_chr7	60575988	aRhiBiv1_EOG090B06OK
chr19	32345649	EOG090B051P	aRhiBiv1_chr7	55648386	aRhiBiv1_EOG090B051P
chr19	33081194	EOG090B02HJ	aRhiBiv1_chr7	53764150	aRhiBiv1_EOG090B02HJ
chr19	47130931	EOG090B09CW	aRhiBiv1_chr11	71737904	aRhiBiv1_EOG090B09CW
chr19	639926	EOG090B0DBW	bCalAnn1_chr10	11229549	bCalAnn1_EOG090B0DBW
chr19	868373	EOG090B01R7	bCalAnn1_chr28	4894974	bCalAnn1_EOG090B01R7
chr19	2164185	EOG090B00X1	bCalAnn1_chr28	889385	bCalAnn1_EOG090B00X1
chr19	2243419	EOG090B0E4S	bCalAnn1_chr28	975756	bCalAnn1_EOG090B0E4S
chr19	2430911	EOG090B04IE	bCalAnn1_chr28	1286424	bCalAnn1_EOG090B04IE
chr19	4247147	EOG090B0D9C	bCalAnn1_chr28	2167892	bCalAnn1_EOG090B0D9C
chr19	4402763	EOG090B03C5	bCalAnn1_chr28	4491020	bCalAnn1_EOG090B03C5
chr19	4658005	EOG090B0HY0	bCalAnn1_chr28	4413866	bCalAnn1_EOG090B0HY0
chr19	5455702	EOG090B09R5	bCalAnn1_chr9	25432386	bCalAnn1_EOG090B09R5
