chrom	chromStart	chromEnd	name	gieStain
chr1	1	248956422	hg38	hg38
aRhiBiv1_chr2	1	825560060	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr3	1	595904407	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr7	1	313513962	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr10	1	128291458	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr11	1	103407986	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr12	1	87785054	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr15	1	80992113	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr16	1	74781573	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr19	1	45435331	aRhiBiv1	aRhiBiv1
aRhiBiv1_scaffold_122_arrow_ctg1	1	604034	aRhiBiv1	aRhiBiv1
bCalAnn1_chr1	1	197551010	bCalAnn1	bCalAnn1
bCalAnn1_chr2	1	151342139	bCalAnn1	bCalAnn1
bCalAnn1_chr3	1	114810999	bCalAnn1	bCalAnn1
bCalAnn1_chr8	1	31090148	bCalAnn1	bCalAnn1
bCalAnn1_chr18	1	11617720	bCalAnn1	bCalAnn1
bCalAnn1_chr21	1	7710055	bCalAnn1	bCalAnn1
bCalAnn1_chr23	1	6423903	bCalAnn1	bCalAnn1
bCalAnn1_chr25	1	2161911	bCalAnn1	bCalAnn1
bCalAnn1_chr26	1	6306732	bCalAnn1	bCalAnn1
bCalAnn1_chrZ	1	74081004	bCalAnn1	bCalAnn1
bCalAnn1_scaffold_108_arrow_ctg1	1	92013	bCalAnn1	bCalAnn1
bStrHab1_chr1	1	155644563	bStrHab1	bStrHab1
bStrHab1_chr2	1	123023803	bStrHab1	bStrHab1
bStrHab1_chr8	1	63488934	bStrHab1	bStrHab1
bStrHab1_chr10	1	43764472	bStrHab1	bStrHab1
bStrHab1_chr12	1	27433492	bStrHab1	bStrHab1
bStrHab1_chr16	1	8419051	bStrHab1	bStrHab1
bStrHab1_chr18	1	6734548	bStrHab1	bStrHab1
bStrHab1_chr22	1	2907026	bStrHab1	bStrHab1
bStrHab1_chrZ	1	101869369	bStrHab1	bStrHab1
bTaeGut1_chr1	1	114557415	bTaeGut1	bTaeGut1
bTaeGut1_chr2	1	150688799	bTaeGut1	bTaeGut1
bTaeGut1_chr3	1	113228359	bTaeGut1	bTaeGut1
bTaeGut1_chr8	1	32610028	bTaeGut1	bTaeGut1
bTaeGut1_chr21	1	8891563	bTaeGut1	bTaeGut1
bTaeGut1_chr23	1	6829922	bTaeGut1	bTaeGut1
bTaeGut1_chr25	1	3022303	bTaeGut1	bTaeGut1
bTaeGut1_chr26	1	6859188	bTaeGut1	bTaeGut1
bTaeGut1_chrZ	1	75459706	bTaeGut1	bTaeGut1
fAnaTes1_chr1	1	27357120	fAnaTes1	fAnaTes1
fAnaTes1_chr2	1	34285027	fAnaTes1	fAnaTes1
fAnaTes1_chr3	1	27937778	fAnaTes1	fAnaTes1
