chr1	po1	gene1	chr2	po2	gene2
chr3	3126910	EOG090B066N	aRhiBiv1_chr4	432206797	aRhiBiv1_EOG090B066N
chr3	3150865	EOG090B06HY	aRhiBiv1_chr4	432113109	aRhiBiv1_EOG090B06HY
chr3	5187806	EOG090B04OV	aRhiBiv1_chr4	431104119	aRhiBiv1_EOG090B04OV
chr3	8916758	EOG090B06YI	aRhiBiv1_chr4	428008669	aRhiBiv1_EOG090B06YI
chr3	9365069	EOG090B04V8	aRhiBiv1_chr4	427457705	aRhiBiv1_EOG090B04V8
chr3	9428939	EOG090B0135	aRhiBiv1_chr4	408775961	aRhiBiv1_EOG090B0135
chr3	9734141	EOG090B00WE	aRhiBiv1_chr4	409579063	aRhiBiv1_EOG090B00WE
chr3	11259038	EOG090B08OS	aRhiBiv1_chr4	362575493	aRhiBiv1_EOG090B08OS
chr3	13474104	EOG090B08HX	aRhiBiv1_chr4	369041209	aRhiBiv1_EOG090B08HX
chr3	14125194	EOG090B08HT	aRhiBiv1_chr4	423775380	aRhiBiv1_EOG090B08HT
chr3	14145941	EOG090B02FA	aRhiBiv1_chr4	423823884	aRhiBiv1_EOG090B02FA
chr3	14651837	EOG090B08AG	aRhiBiv1_chr4	424691522	aRhiBiv1_EOG090B08AG
chr3	15052441	EOG090B0ETS	aRhiBiv1_chr4	425581523	aRhiBiv1_EOG090B0ETS
chr3	15073782	EOG090B03AC	aRhiBiv1_chr4	425602932	aRhiBiv1_EOG090B03AC
chr3	15206496	EOG090B01WJ	aRhiBiv1_chr2	245187319	aRhiBiv1_EOG090B01WJ
chr3	15411256	EOG090B09TB	aRhiBiv1_chr2	245523658	aRhiBiv1_EOG090B09TB
chr3	16276570	EOG090B08ZV	aRhiBiv1_chr2	224732533	aRhiBiv1_EOG090B08ZV
chr3	25719460	EOG090B03RY	aRhiBiv1_chr2	260784301	aRhiBiv1_EOG090B03RY
chr3	26709673	EOG090B0B0Z	aRhiBiv1_chr2	260161978	aRhiBiv1_EOG090B0B0Z
chr3	32685461	EOG090B02NL	aRhiBiv1_chr2	249807334	aRhiBiv1_EOG090B02NL
chr3	32873872	EOG090B03MK	aRhiBiv1_chr2	249640635	aRhiBiv1_EOG090B03MK
chr3	33798729	EOG090B02MN	aRhiBiv1_chr2	293163742	aRhiBiv1_EOG090B02MN
chr3	36464871	EOG090B07B8	aRhiBiv1_chr12	75977695	aRhiBiv1_EOG090B07B8
chr3	36993548	EOG090B02PS	aRhiBiv1_chr2	336381551	aRhiBiv1_EOG090B02PS
chr3	37789918	EOG090B0EBN	aRhiBiv1_chr3	346044187	aRhiBiv1_EOG090B0EBN
chr3	38138662	EOG090B0BK0	aRhiBiv1_chr2	82035043	aRhiBiv1_EOG090B0BK0
chr3	39052026	EOG090B02Y6	aRhiBiv1_chr2	84553271	aRhiBiv1_EOG090B02Y6
chr3	44346343	EOG090B05QW	aRhiBiv1_chr2	249234581	aRhiBiv1_EOG090B05QW
chr3	44976278	EOG090B09XA	aRhiBiv1_chr2	289635958	aRhiBiv1_EOG090B09XA
chr3	45427245	EOG090B01H7	aRhiBiv1_chr2	288532401	aRhiBiv1_EOG090B01H7
chr3	45827352	EOG090B0B06	aRhiBiv1_chr2	264016940	aRhiBiv1_EOG090B0B06
chr3	47017093	EOG090B0067	aRhiBiv1_chr2	60366982	aRhiBiv1_EOG090B0067
chr3	47496069	EOG090B0E2C	aRhiBiv1_chr2	56704815	aRhiBiv1_EOG090B0E2C
chr3	48294637	EOG090B0IQM	aRhiBiv1_chr9	34531581	aRhiBiv1_EOG090B0IQM
chr3	48432408	EOG090B08XO	aRhiBiv1_chr4	408211869	aRhiBiv1_EOG090B08XO
chr3	48927559	EOG090B05KB	aRhiBiv1_chr4	413832034	aRhiBiv1_EOG090B05KB
chr3	49015588	EOG090B04IQ	aRhiBiv1_chr4	413551709	aRhiBiv1_EOG090B04IQ
chr3	49424833	EOG090B0F8G	aRhiBiv1_chr4	207180740	aRhiBiv1_EOG090B0F8G
chr3	49727122	EOG090B071Q	aRhiBiv1_chr4	212654025	aRhiBiv1_EOG090B071Q
chr3	49829103	EOG090B05Y2	aRhiBiv1_chr4	213086344	aRhiBiv1_EOG090B05Y2
chr3	49909014	EOG090B04OJ	aRhiBiv1_chr4	207746890	aRhiBiv1_EOG090B04OJ
chr3	50557079	EOG090B0JCC	aRhiBiv1_chr4	200927038	aRhiBiv1_EOG090B0JCC
chr3	51933506	EOG090B06EV	aRhiBiv1_chr4	197724438	aRhiBiv1_EOG090B06EV
chr3	52290436	EOG090B0521	aRhiBiv1_chr4	194854735	aRhiBiv1_EOG090B0521
chr3	52402288	EOG090B02LA	aRhiBiv1_chr4	196570379	aRhiBiv1_EOG090B02LA
chr3	52681206	EOG090B079C	aRhiBiv1_chr1	484946729	aRhiBiv1_EOG090B079C
chr3	52694845	EOG090B09B2	aRhiBiv1_chr4	190797848	aRhiBiv1_EOG090B09B2
chr3	53090262	EOG090B0700	aRhiBiv1_chr4	188660157	aRhiBiv1_EOG090B0700
chr3	53287580	EOG090B0487	aRhiBiv1_chr4	374419990	aRhiBiv1_EOG090B0487
chr3	53817777	EOG090B035M	aRhiBiv1_chr4	375227419	aRhiBiv1_EOG090B035M
chr3	57096393	EOG090B02WP	aRhiBiv1_chr4	381027197	aRhiBiv1_EOG090B02WP
chr3	58428034	EOG090B07WG	aRhiBiv1_chr4	384168488	aRhiBiv1_EOG090B07WG
chr3	63834132	EOG090B0F1Z	aRhiBiv1_chr4	393690935	aRhiBiv1_EOG090B0F1Z
chr3	63912599	EOG090B03VB	aRhiBiv1_chr4	393958799	aRhiBiv1_EOG090B03VB
chr3	64010668	EOG090B066V	aRhiBiv1_chr4	394098099	aRhiBiv1_EOG090B066V
chr3	66998356	EOG090B03FV	aRhiBiv1_chr4	398849625	aRhiBiv1_EOG090B03FV
chr3	68977618	EOG090B041W	aRhiBiv1_chr4	401676516	aRhiBiv1_EOG090B041W
chr3	69017985	EOG090B01Q5	aRhiBiv1_chr4	401732152	aRhiBiv1_EOG090B01Q5
chr3	86950430	EOG090B0APG	aRhiBiv1_chr15	14883037	aRhiBiv1_EOG090B0APG
chr3	87227523	EOG090B0GLN	aRhiBiv1_chr15	14670398	aRhiBiv1_EOG090B0GLN
chr3	88150053	EOG090B0ARZ	aRhiBiv1_chr15	14276185	aRhiBiv1_EOG090B0ARZ
chr3	88318636	EOG090B034Y	aRhiBiv1_scaffold_304_arrow_ctg1	71178	aRhiBiv1_EOG090B034Y
chr3	94014385	EOG090B0BWJ	aRhiBiv1_chr15	13444101	aRhiBiv1_EOG090B0BWJ
chr3	94063127	EOG090B08ZQ	aRhiBiv1_chr15	13333544	aRhiBiv1_EOG090B08ZQ
chr3	96761314	EOG090B0H4O	aRhiBiv1_chr2	240321439	aRhiBiv1_EOG090B0H4O
chr3	98565002	EOG090B06J6	aRhiBiv1_chr15	24548892	aRhiBiv1_EOG090B06J6
chr3	99830414	EOG090B01WY	aRhiBiv1_chr15	50452753	aRhiBiv1_EOG090B01WY
chr3	100147011	EOG090B0B33	aRhiBiv1_chr15	50238075	aRhiBiv1_EOG090B0B33
chr3	100264884	EOG090B03B9	aRhiBiv1_chr15	50483496	aRhiBiv1_EOG090B03B9
chr3	100335651	EOG090B0AVT	aRhiBiv1_chr15	50523252	aRhiBiv1_EOG090B0AVT
chr3	100365564	EOG090B04G4	aRhiBiv1_chr15	50541459	aRhiBiv1_EOG090B04G4
chr3	101562071	EOG090B0816	aRhiBiv1_chr15	51130733	aRhiBiv1_EOG090B0816
chr3	101724677	EOG090B02PC	aRhiBiv1_chr15	51225006	aRhiBiv1_EOG090B02PC
chr3	101849629	EOG090B063L	aRhiBiv1_chr15	51295159	aRhiBiv1_EOG090B063L
chr3	107702902	EOG090B01VD	aRhiBiv1_chr15	52938709	aRhiBiv1_EOG090B01VD
chr3	108162477	EOG090B08DR	aRhiBiv1_chr15	53010101	aRhiBiv1_EOG090B08DR
chr3	108551149	EOG090B020B	aRhiBiv1_chr15	53175724	aRhiBiv1_EOG090B020B
chr3	111705469	EOG090B0AE7	aRhiBiv1_chr15	24853402	aRhiBiv1_EOG090B0AE7
chr3	112532699	EOG090B0AHJ	aRhiBiv1_chr5	231231785	aRhiBiv1_EOG090B0AHJ
chr3	112563404	EOG090B07JI	aRhiBiv1_chr5	231161787	aRhiBiv1_EOG090B07JI
chr3	112605417	EOG090B04BN	aRhiBiv1_chr5	231083205	aRhiBiv1_EOG090B04BN
chr3	112991000	EOG090B0DUS	aRhiBiv1_chr15	29288423	aRhiBiv1_EOG090B0DUS
chr3	113647173	EOG090B007O	aRhiBiv1_chr15	37231028	aRhiBiv1_EOG090B007O
chr3	113721760	EOG090B0EY1	aRhiBiv1_chr15	37334677	aRhiBiv1_EOG090B0EY1
chr3	113961324	EOG090B039I	aRhiBiv1_chr15	37796088	aRhiBiv1_EOG090B039I
chr3	114056850	EOG090B0989	aRhiBiv1_chr15	37839361	aRhiBiv1_EOG090B0989
chr3	115663779	EOG090B0J6F	aRhiBiv1_chr15	39997939	aRhiBiv1_EOG090B0J6F
chr3	118902520	EOG090B05LJ	aRhiBiv1_chr15	43199840	aRhiBiv1_EOG090B05LJ
chr3	119212549	EOG090B09XZ	aRhiBiv1_chr15	43808169	aRhiBiv1_EOG090B09XZ
chr3	119348303	EOG090B00S5	aRhiBiv1_chr15	43505618	aRhiBiv1_EOG090B00S5
chr3	119469022	EOG090B06MI	aRhiBiv1_chr15	36445323	aRhiBiv1_EOG090B06MI
chr3	119498734	EOG090B0AQK	aRhiBiv1_chr15	36470727	aRhiBiv1_EOG090B0AQK
chr3	119703099	EOG090B030Y	aRhiBiv1_chr15	47304117	aRhiBiv1_EOG090B030Y
chr3	120167032	EOG090B0435	aRhiBiv1_chr15	46915505	aRhiBiv1_EOG090B0435
chr3	120628380	EOG090B05MI	aRhiBiv1_chr15	46723589	aRhiBiv1_EOG090B05MI
chr3	120750553	EOG090B087O	aRhiBiv1_chr1	124940627	aRhiBiv1_EOG090B087O
chr3	121770345	EOG090B067P	aRhiBiv1_chr6	30178068	aRhiBiv1_EOG090B067P
chr3	122254190	EOG090B01Y3	aRhiBiv1_chr15	45041989	aRhiBiv1_EOG090B01Y3
chr3	122740345	EOG090B04QQ	aRhiBiv1_chr6	31069089	aRhiBiv1_EOG090B04QQ
chr3	122795193	EOG090B060M	aRhiBiv1_chr6	31232612	aRhiBiv1_EOG090B060M
chr3	122910143	EOG090B012Z	aRhiBiv1_chr6	31358349	aRhiBiv1_EOG090B012Z
chr3	124730472	EOG090B05E3	aRhiBiv1_chr6	35812731	aRhiBiv1_EOG090B05E3
chr3	125232341	EOG090B02PV	aRhiBiv1_chr12	65863407	aRhiBiv1_EOG090B02PV
chr3	127642587	EOG090B04G7	aRhiBiv1_chr4	419206909	aRhiBiv1_EOG090B04G7
