chr1	po1	gene1	chr2	po2	gene2
chr14	28264554	EOG090B0GKV	aRhiBiv1_chr7	238426651	aRhiBiv1_EOG090B0GKV
chr14	30622339	EOG090B03F5	aRhiBiv1_chr4	153106346	aRhiBiv1_EOG090B03F5
chr14	32271855	EOG090B0GX5	aRhiBiv1_chr2	306763730	aRhiBiv1_EOG090B0GX5
chr14	34505881	EOG090B0BNG	aRhiBiv1_chr4	146239659	aRhiBiv1_EOG090B0BNG
chr14	39175280	EOG090B0916	aRhiBiv1_chr4	98714160	aRhiBiv1_EOG090B0916
chr14	44112899	EOG090B0JYX	aRhiBiv1_chr17	26041955	aRhiBiv1_EOG090B0JYX
chr14	49625542	EOG090B04FS	aRhiBiv1_chr4	76081138	aRhiBiv1_EOG090B04FS
chr14	50102706	EOG090B0H38	aRhiBiv1_chr4	74935296	aRhiBiv1_EOG090B0H38
chr14	50723463	EOG090B0H60	aRhiBiv1_chr2	43857265	aRhiBiv1_EOG090B0H60
chr14	54509960	EOG090B0BNO	aRhiBiv1_chr4	68579666	aRhiBiv1_EOG090B0BNO
chr14	57201079	EOG090B02N3	aRhiBiv1_chr4	64357260	aRhiBiv1_EOG090B02N3
chr14	57377776	EOG090B0DBJ	aRhiBiv1_chr4	64114979	aRhiBiv1_EOG090B0DBJ
chr14	59472965	EOG090B09UD	aRhiBiv1_chr4	61023540	aRhiBiv1_EOG090B09UD
chr14	60975109	EOG090B05K8	aRhiBiv1_chr4	56552308	aRhiBiv1_EOG090B05K8
chr14	67590080	EOG090B0EQD	aRhiBiv1_chr4	132511739	aRhiBiv1_EOG090B0EQD
chr14	69209471	EOG090B03QS	aRhiBiv1_chr4	121832667	aRhiBiv1_EOG090B03QS
chr14	69422274	EOG090B0D3A	aRhiBiv1_chr4	121094129	aRhiBiv1_EOG090B0D3A
chr14	69484966	EOG090B06U2	aRhiBiv1_chr4	120954283	aRhiBiv1_EOG090B06U2
chr14	72939749	EOG090B06D7	aRhiBiv1_chr4	114657050	aRhiBiv1_EOG090B06D7
chr14	73950333	EOG090B063Y	aRhiBiv1_chr4	87346337	aRhiBiv1_EOG090B063Y
chr14	74084963	EOG090B0LAU	aRhiBiv1_chr4	86433957	aRhiBiv1_EOG090B0LAU
chr14	75017082	EOG090B01TI	aRhiBiv1_chr4	83640897	aRhiBiv1_EOG090B01TI
chr14	75651555	EOG090B0L8P	aRhiBiv1_chr4	82683840	aRhiBiv1_EOG090B0L8P
chr14	77133683	EOG090B0GQ6	aRhiBiv1_chr4	938408	aRhiBiv1_EOG090B0GQ6
chr14	89958452	EOG090B042S	aRhiBiv1_chr4	17420260	aRhiBiv1_EOG090B042S
chr14	90278336	EOG090B0158	aRhiBiv1_chr4	18297502	aRhiBiv1_EOG090B0158
chr14	91870224	EOG090B04TF	aRhiBiv1_chr3	74321320	aRhiBiv1_EOG090B04TF
chr14	92613968	EOG090B04M3	aRhiBiv1_chr4	21842274	aRhiBiv1_EOG090B04M3
chr14	92923360	EOG090B0COU	aRhiBiv1_chr4	22184614	aRhiBiv1_EOG090B0COU
chr14	96365406	EOG090B0GK8	aRhiBiv1_chr4	27610836	aRhiBiv1_EOG090B0GK8
chr14	100334875	EOG090B05J1	aRhiBiv1_chr4	34753778	aRhiBiv1_EOG090B05J1
chr14	103529979	EOG090B09BU	aRhiBiv1_chr4	41882064	aRhiBiv1_EOG090B09BU
chr14	28264554	EOG090B0GKV	bCalAnn1_chr6	34937130	bCalAnn1_EOG090B0GKV
chr14	30622339	EOG090B03F5	bCalAnn1_chr5A	16070495	bCalAnn1_EOG090B03F5
chr14	32271855	EOG090B0GX5	bCalAnn1_chr2	53936005	bCalAnn1_EOG090B0GX5
chr14	34505881	EOG090B0BNG	bCalAnn1_chr5A	17835524	bCalAnn1_EOG090B0BNG
chr14	39175280	EOG090B0916	bCalAnn1_chr5A	19741590	bCalAnn1_EOG090B0916
chr14	44112899	EOG090B0JYX	bCalAnn1_chr5	11151185	bCalAnn1_EOG090B0JYX
chr14	49625542	EOG090B04FS	bCalAnn1_chr5A	41830719	bCalAnn1_EOG090B04FS
chr14	50102706	EOG090B0H38	bCalAnn1_chr5A	41693888	bCalAnn1_EOG090B0H38
chr14	50723463	EOG090B0H60	bCalAnn1_chr5A	41394058	bCalAnn1_EOG090B0H60
chr14	54509960	EOG090B0BNO	bCalAnn1_chr5A	40322139	bCalAnn1_EOG090B0BNO
chr14	57201079	EOG090B02N3	bCalAnn1_chr5A	39210759	bCalAnn1_EOG090B02N3
chr14	57377776	EOG090B0DBJ	bCalAnn1_chr5A	39143068	bCalAnn1_EOG090B0DBJ
chr14	59472965	EOG090B09UD	bCalAnn1_chr5A	38283925	bCalAnn1_EOG090B09UD
chr14	60975109	EOG090B05K8	bCalAnn1_chr5A	37649489	bCalAnn1_EOG090B05K8
chr14	67590080	EOG090B0EQD	bCalAnn1_chr5A	10254445	bCalAnn1_EOG090B0EQD
chr14	69209471	EOG090B03QS	bCalAnn1_chr5A	9396818	bCalAnn1_EOG090B03QS
chr14	69422274	EOG090B0D3A	bCalAnn1_chr5A	9256033	bCalAnn1_EOG090B0D3A
chr14	69484966	EOG090B06U2	bCalAnn1_chr5A	9214631	bCalAnn1_EOG090B06U2
chr14	72939749	EOG090B06D7	bCalAnn1_chr5A	1634199	bCalAnn1_EOG090B06D7
chr14	73950333	EOG090B063Y	bCalAnn1_chr5A	19851397	bCalAnn1_EOG090B063Y
chr14	74084963	EOG090B0LAU	bCalAnn1_chr5A	19907908	bCalAnn1_EOG090B0LAU
chr14	75017082	EOG090B01TI	bCalAnn1_chr5A	20378052	bCalAnn1_EOG090B01TI
chr14	75651555	EOG090B0L8P	bCalAnn1_chr5A	20618209	bCalAnn1_EOG090B0L8P
chr14	77133683	EOG090B0GQ6	bCalAnn1_chr5A	21426649	bCalAnn1_EOG090B0GQ6
chr14	89958452	EOG090B042S	bCalAnn1_chr5A	26302526	bCalAnn1_EOG090B042S
chr14	90278336	EOG090B0158	bCalAnn1_chr5A	26459847	bCalAnn1_EOG090B0158
chr14	91870224	EOG090B04TF	bCalAnn1_chr5A	27144699	bCalAnn1_EOG090B04TF
chr14	92613968	EOG090B04M3	bCalAnn1_chr5A	27434663	bCalAnn1_EOG090B04M3
chr14	92923360	EOG090B0COU	bCalAnn1_chr5A	27577678	bCalAnn1_EOG090B0COU
chr14	96365406	EOG090B0GK8	bCalAnn1_chr5A	29190121	bCalAnn1_EOG090B0GK8
chr14	100334875	EOG090B05J1	bCalAnn1_chr5A	31516135	bCalAnn1_EOG090B05J1
chr14	103529979	EOG090B09BU	bCalAnn1_chr5A	33395631	bCalAnn1_EOG090B09BU
chr14	28264554	EOG090B0GKV	bStrHab1_chr5	82432817	bStrHab1_EOG090B0GKV
chr14	30622339	EOG090B03F5	bStrHab1_chr4	40514289	bStrHab1_EOG090B03F5
chr14	32271855	EOG090B0GX5	bStrHab1_chr1	142302522	bStrHab1_EOG090B0GX5
chr14	34505881	EOG090B0BNG	bStrHab1_chr4	38699407	bStrHab1_EOG090B0BNG
chr14	39175280	EOG090B0916	bStrHab1_chr4	36739691	bStrHab1_EOG090B0916
chr14	44112899	EOG090B0JYX	bStrHab1_chr4	53673403	bStrHab1_EOG090B0JYX
chr14	49625542	EOG090B04FS	bStrHab1_chr4	12586572	bStrHab1_EOG090B04FS
chr14	50102706	EOG090B0H38	bStrHab1_chr4	12442768	bStrHab1_EOG090B0H38
chr14	50723463	EOG090B0H60	bStrHab1_chr4	12136095	bStrHab1_EOG090B0H60
chr14	54509960	EOG090B0BNO	bStrHab1_chr4	11012098	bStrHab1_EOG090B0BNO
chr14	57201079	EOG090B02N3	bStrHab1_chr4	9929496	bStrHab1_EOG090B02N3
chr14	57377776	EOG090B0DBJ	bStrHab1_chr4	9857828	bStrHab1_EOG090B0DBJ
chr14	59472965	EOG090B09UD	bStrHab1_chr4	17007939	bStrHab1_EOG090B09UD
chr14	60975109	EOG090B05K8	bStrHab1_chr4	17697893	bStrHab1_EOG090B05K8
chr14	67590080	EOG090B0EQD	bStrHab1_chr4	46718058	bStrHab1_EOG090B0EQD
chr14	69209471	EOG090B03QS	bStrHab1_chr4	47562150	bStrHab1_EOG090B03QS
chr14	69422274	EOG090B0D3A	bStrHab1_chr4	47695193	bStrHab1_EOG090B0D3A
chr14	69484966	EOG090B06U2	bStrHab1_chr4	47723619	bStrHab1_EOG090B06U2
chr14	72939749	EOG090B06D7	bStrHab1_chr4	16552996	bStrHab1_EOG090B06D7
chr14	73950333	EOG090B063Y	bStrHab1_chr4	36632037	bStrHab1_EOG090B063Y
chr14	74084963	EOG090B0LAU	bStrHab1_chr4	36571636	bStrHab1_EOG090B0LAU
chr14	75017082	EOG090B01TI	bStrHab1_chr4	36097566	bStrHab1_EOG090B01TI
chr14	75651555	EOG090B0L8P	bStrHab1_chr4	35890883	bStrHab1_EOG090B0L8P
chr14	77133683	EOG090B0GQ6	bStrHab1_chr4	35057459	bStrHab1_EOG090B0GQ6
chr14	89958452	EOG090B042S	bStrHab1_chr4	29545877	bStrHab1_EOG090B042S
chr14	90278336	EOG090B0158	bStrHab1_chr4	29381243	bStrHab1_EOG090B0158
chr14	91870224	EOG090B04TF	bStrHab1_chr4	28596671	bStrHab1_EOG090B04TF
chr14	92613968	EOG090B04M3	bStrHab1_chr4	28290374	bStrHab1_EOG090B04M3
chr14	92923360	EOG090B0COU	bStrHab1_chr4	28174502	bStrHab1_EOG090B0COU
chr14	96365406	EOG090B0GK8	bStrHab1_chr4	26450875	bStrHab1_EOG090B0GK8
chr14	100334875	EOG090B05J1	bStrHab1_chr4	24147736	bStrHab1_EOG090B05J1
chr14	103529979	EOG090B09BU	bStrHab1_chr4	22163020	bStrHab1_EOG090B09BU
chr14	28264554	EOG090B0GKV	bTaeGut1_chr6	34423339	bTaeGut1_EOG090B0GKV
chr14	30622339	EOG090B03F5	bTaeGut1_chr5	34816144	bTaeGut1_EOG090B03F5
chr14	32271855	EOG090B0GX5	bTaeGut1_chr2	45588223	bTaeGut1_EOG090B0GX5
chr14	34505881	EOG090B0BNG	bTaeGut1_chr5	36572809	bTaeGut1_EOG090B0BNG
chr14	39175280	EOG090B0916	bTaeGut1_chr5	38367606	bTaeGut1_EOG090B0916
chr14	44112899	EOG090B0JYX	bTaeGut1_chr5	12786252	bTaeGut1_EOG090B0JYX
chr14	49625542	EOG090B04FS	bTaeGut1_chr5	60350116	bTaeGut1_EOG090B04FS
chr14	50102706	EOG090B0H38	bTaeGut1_chr5	60238745	bTaeGut1_EOG090B0H38
chr14	50723463	EOG090B0H60	bTaeGut1_chr5	59973689	bTaeGut1_EOG090B0H60
chr14	54509960	EOG090B0BNO	bTaeGut1_chr5	58572405	bTaeGut1_EOG090B0BNO
chr14	57201079	EOG090B02N3	bTaeGut1_chr5	57562453	bTaeGut1_EOG090B02N3
chr14	57377776	EOG090B0DBJ	bTaeGut1_chr5	57498105	bTaeGut1_EOG090B0DBJ
chr14	59472965	EOG090B09UD	bTaeGut1_chr5	56706730	bTaeGut1_EOG090B09UD
chr14	60975109	EOG090B05K8	bTaeGut1_chr5	56088586	bTaeGut1_EOG090B05K8
chr14	67590080	EOG090B0EQD	bTaeGut1_chr5	29148955	bTaeGut1_EOG090B0EQD
chr14	69209471	EOG090B03QS	bTaeGut1_chr5	28358119	bTaeGut1_EOG090B03QS
chr14	69422274	EOG090B0D3A	bTaeGut1_chr5	28228139	bTaeGut1_EOG090B0D3A
chr14	69484966	EOG090B06U2	bTaeGut1_chr5	28191127	bTaeGut1_EOG090B06U2
chr14	72939749	EOG090B06D7	bTaeGut1_chr5	26530394	bTaeGut1_EOG090B06D7
chr14	73950333	EOG090B063Y	bTaeGut1_chr5	38475100	bTaeGut1_EOG090B063Y
chr14	74084963	EOG090B0LAU	bTaeGut1_chr5	38523456	bTaeGut1_EOG090B0LAU
chr14	75017082	EOG090B01TI	bTaeGut1_chr5	38971907	bTaeGut1_EOG090B01TI
chr14	75651555	EOG090B0L8P	bTaeGut1_chr5	39193749	bTaeGut1_EOG090B0L8P
chr14	77133683	EOG090B0GQ6	bTaeGut1_chr5	39988807	bTaeGut1_EOG090B0GQ6
chr14	89958452	EOG090B042S	bTaeGut1_chr5	44887359	bTaeGut1_EOG090B042S
chr14	90278336	EOG090B0158	bTaeGut1_chr5	45032370	bTaeGut1_EOG090B0158
chr14	91870224	EOG090B04TF	bTaeGut1_chr5	45716064	bTaeGut1_EOG090B04TF
chr14	92613968	EOG090B04M3	bTaeGut1_chr5	46011529	bTaeGut1_EOG090B04M3
chr14	92923360	EOG090B0COU	bTaeGut1_chr5	46146275	bTaeGut1_EOG090B0COU
chr14	96365406	EOG090B0GK8	bTaeGut1_chr5	47804453	bTaeGut1_EOG090B0GK8
chr14	100334875	EOG090B05J1	bTaeGut1_chr5	50000443	bTaeGut1_EOG090B05J1
chr14	103529979	EOG090B09BU	bTaeGut1_chr5	51869331	bTaeGut1_EOG090B09BU
chr14	28264554	EOG090B0GKV	fAnaTes1_chr15	13064557	fAnaTes1_EOG090B0GKV
