chr1	po1	gene1	chr2	po2	gene2
chr16	78310	EOG090B09PP	aRhiBiv1_chr14	33626639	aRhiBiv1_EOG090B09PP
chr16	367675	EOG090B0CTS	aRhiBiv1_chr14	48639811	aRhiBiv1_EOG090B0CTS
chr16	574075	EOG090B05IM	aRhiBiv1_chr14	40816178	aRhiBiv1_EOG090B05IM
chr16	694275	EOG090B05PZ	aRhiBiv1_chr14	35904220	aRhiBiv1_EOG090B05PZ
chr16	785950	EOG090B0A7T	aRhiBiv1_chr14	4220587	aRhiBiv1_EOG090B0A7T
chr16	788685	EOG090B0CP9	aRhiBiv1_chr14	4235313	aRhiBiv1_EOG090B0CP9
chr16	1349437	EOG090B0CW6	aRhiBiv1_chr14	13873905	aRhiBiv1_EOG090B0CW6
chr16	1352128	EOG090B09SJ	aRhiBiv1_chr14	13880091	aRhiBiv1_EOG090B09SJ
chr16	1614640	EOG090B038C	aRhiBiv1_chr14	36943176	aRhiBiv1_EOG090B038C
chr16	1711601	EOG090B00SY	aRhiBiv1_chr14	36731661	aRhiBiv1_EOG090B00SY
chr16	1809283	EOG090B09UN	aRhiBiv1_chr14	3732341	aRhiBiv1_EOG090B09UN
chr16	1834256	EOG090B05TU	aRhiBiv1_chr14	3685085	aRhiBiv1_EOG090B05TU
chr16	1959625	EOG090B0HTB	aRhiBiv1_chr14	3416966	aRhiBiv1_EOG090B0HTB
chr16	1972165	EOG090B02ET	aRhiBiv1_chr14	3365511	aRhiBiv1_EOG090B02ET
chr16	1998232	EOG090B026T	aRhiBiv1_chr14	3217929	aRhiBiv1_EOG090B026T
chr16	2039924	EOG090B08BT	aRhiBiv1_chr14	3053333	aRhiBiv1_EOG090B08BT
chr16	2165885	EOG090B0398	aRhiBiv1_chr14	2507371	aRhiBiv1_EOG090B0398
chr16	2209362	EOG090B0DUA	aRhiBiv1_chr14	2234089	aRhiBiv1_EOG090B0DUA
chr16	2239979	EOG090B0DC7	aRhiBiv1_chr14	47846962	aRhiBiv1_EOG090B0DC7
chr16	2424617	EOG090B02PP	aRhiBiv1_chr14	40299295	aRhiBiv1_EOG090B02PP
chr16	2520740	EOG090B069L	aRhiBiv1_chr14	37769766	aRhiBiv1_EOG090B069L
chr16	3476228	EOG090B0BJS	aRhiBiv1_chr14	47282734	aRhiBiv1_EOG090B0BJS
chr16	3504731	EOG090B08Y7	aRhiBiv1_chr14	43207133	aRhiBiv1_EOG090B08Y7
chr16	3536845	EOG090B01OE	aRhiBiv1_chr14	43432298	aRhiBiv1_EOG090B01OE
chr16	4512572	EOG090B0HIE	aRhiBiv1_chr14	46443590	aRhiBiv1_EOG090B0HIE
chr16	4696880	EOG090B038O	aRhiBiv1_chr14	42959865	aRhiBiv1_EOG090B038O
chr16	4805236	EOG090B03O3	aRhiBiv1_chr14	34197155	aRhiBiv1_EOG090B03O3
chr16	5025478	EOG090B05T3	aRhiBiv1_chr8	160316711	aRhiBiv1_EOG090B05T3
chr16	5071994	EOG090B06R1	aRhiBiv1_chr14	32013447	aRhiBiv1_EOG090B06R1
chr16	8625666	EOG090B08FF	aRhiBiv1_chr14	27235059	aRhiBiv1_EOG090B08FF
chr16	8730717	EOG090B04U6	aRhiBiv1_chr14	27127362	aRhiBiv1_EOG090B04U6
chr16	11679195	EOG090B026Q	aRhiBiv1_chr14	24177840	aRhiBiv1_EOG090B026Q
chr16	11749288	EOG090B02VH	aRhiBiv1_chr14	24108526	aRhiBiv1_EOG090B02VH
chr16	12664886	EOG090B09J4	aRhiBiv1_chr14	22498253	aRhiBiv1_EOG090B09J4
chr16	14536067	EOG090B04HJ	aRhiBiv1_chr14	23887521	aRhiBiv1_EOG090B04HJ
chr16	14993190	EOG090B037P	aRhiBiv1_chr14	21726072	aRhiBiv1_EOG090B037P
chr16	15596693	EOG090B00BQ	aRhiBiv1_chr14	21556635	aRhiBiv1_EOG090B00BQ
chr16	15867440	EOG090B0HXD	aRhiBiv1_chr14	21394603	aRhiBiv1_EOG090B0HXD
chr16	19061650	EOG090B0CT3	aRhiBiv1_chr14	18911400	aRhiBiv1_EOG090B0CT3
chr16	19456707	EOG090B01P0	aRhiBiv1_chr14	18781970	aRhiBiv1_EOG090B01P0
chr16	20031455	EOG090B0CE4	aRhiBiv1_chr14	18398745	aRhiBiv1_EOG090B0CE4
chr16	20859886	EOG090B09RT	aRhiBiv1_chr14	18007924	aRhiBiv1_EOG090B09RT
chr16	20915556	EOG090B0GOP	aRhiBiv1_chr14	17952996	aRhiBiv1_EOG090B0GOP
chr16	21258781	EOG090B0AXA	aRhiBiv1_chr14	17692990	aRhiBiv1_EOG090B0AXA
chr16	21599734	EOG090B0ATP	aRhiBiv1_chr14	17335342	aRhiBiv1_EOG090B0ATP
chr16	22225730	EOG090B02GN	aRhiBiv1_chr14	17471646	aRhiBiv1_EOG090B02GN
chr16	22297318	EOG090B02UK	aRhiBiv1_chr14	17431889	aRhiBiv1_EOG090B02UK
chr16	23388920	EOG090B02CW	aRhiBiv1_chr14	835172	aRhiBiv1_EOG090B02CW
chr16	23524371	EOG090B056G	aRhiBiv1_chr14	890271	aRhiBiv1_EOG090B056G
chr16	23557952	EOG090B0A3F	aRhiBiv1_chr14	906665	aRhiBiv1_EOG090B0A3F
chr16	23641543	EOG090B0H64	aRhiBiv1_chr14	1052194	aRhiBiv1_EOG090B0H64
chr16	27210124	EOG090B07CH	aRhiBiv1_chr3	14044297	aRhiBiv1_EOG090B07CH
chr16	27225157	EOG090B0BZW	aRhiBiv1_chr14	13240101	aRhiBiv1_EOG090B0BZW
chr16	50025316	EOG090B0LZU	aRhiBiv1_chr7	71023381	aRhiBiv1_EOG090B0LZU
chr16	50066132	EOG090B04OL	aRhiBiv1_chr7	71062727	aRhiBiv1_EOG090B04OL
