chrom	chromStart	chromEnd	name	gieStain
chr9	1	138394717	hg38	hg38
aRhiBiv1_chr1	1	839681426	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr2	1	825560060	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr4	1	486875112	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr6	1	371528181	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr8	1	277530821	aRhiBiv1	aRhiBiv1
aRhiBiv1_chr13	1	83996221	aRhiBiv1	aRhiBiv1
bCalAnn1_chr2	1	151342139	bCalAnn1	bCalAnn1
bCalAnn1_chr6	1	35401958	bCalAnn1	bCalAnn1
bCalAnn1_chr12	1	21352500	bCalAnn1	bCalAnn1
bCalAnn1_chr17	1	10473655	bCalAnn1	bCalAnn1
bCalAnn1_chrZ	1	74081004	bCalAnn1	bCalAnn1
bStrHab1_chr1	1	155644563	bStrHab1	bStrHab1
bStrHab1_chr5	1	83240647	bStrHab1	bStrHab1
bStrHab1_chr11	1	39187110	bStrHab1	bStrHab1
bStrHab1_chr15	1	12307978	bStrHab1	bStrHab1
bStrHab1_chrZ	1	101869369	bStrHab1	bStrHab1
bTaeGut1_chr2	1	150688799	bTaeGut1	bTaeGut1
bTaeGut1_chr6	1	35665034	bTaeGut1	bTaeGut1
bTaeGut1_chr12	1	20435652	bTaeGut1	bTaeGut1
bTaeGut1_chr17	1	11687202	bTaeGut1	bTaeGut1
bTaeGut1_chrZ	1	75459706	bTaeGut1	bTaeGut1
fAnaTes1_chr1	1	27357120	fAnaTes1	fAnaTes1
fAnaTes1_chr5	1	26719370	fAnaTes1	fAnaTes1
fAnaTes1_chr8	1	21832553	fAnaTes1	fAnaTes1
fAnaTes1_chr9	1	28519589	fAnaTes1	fAnaTes1
fAnaTes1_chr10	1	23456640	fAnaTes1	fAnaTes1
fAnaTes1_chr11	1	22362968	fAnaTes1	fAnaTes1
fAnaTes1_chr12	1	19394341	fAnaTes1	fAnaTes1
fAnaTes1_chr16	1	24434175	fAnaTes1	fAnaTes1
fAnaTes1_chr18	1	31080915	fAnaTes1	fAnaTes1
fAnaTes1_chr19	1	18693732	fAnaTes1	fAnaTes1
fAnaTes1_chr22	1	20982477	fAnaTes1	fAnaTes1
fArcCen1_chr1	1	40720952	fArcCen1	fArcCen1
fArcCen1_chr5	1	36312066	fArcCen1	fArcCen1
fArcCen1_chr8	1	30379552	fArcCen1	fArcCen1
fArcCen1_chr9	1	28334081	fArcCen1	fArcCen1
fArcCen1_chr10	1	39882982	fArcCen1	fArcCen1
fArcCen1_chr11	1	36498288	fArcCen1	fArcCen1
fArcCen1_chr12	1	26466047	fArcCen1	fArcCen1
fArcCen1_chr16	1	38360014	fArcCen1	fArcCen1
fArcCen1_chr19	1	31014359	fArcCen1	fArcCen1
fArcCen1_Super_Scaffold_8	1	23904144	fArcCen1	fArcCen1
fArcCen1_scaffold_26_ctg1	1	7662993	fArcCen1	fArcCen1
fArcCen1_scaffold_27_ctg1	1	2481182	fArcCen1	fArcCen1
fArcCen1_scaffold_30_ctg1	1	4397597	fArcCen1	fArcCen1
fArcCen1_scaffold_63_ctg1	1	1169118	fArcCen1	fArcCen1
fArcCen1_scaffold_68_ctg1	1	943370	fArcCen1	fArcCen1
fAstCal1_chr2	1	38215696	fAstCal1	fAstCal1
fAstCal1_chr3	1	52512415	fAstCal1	fAstCal1
fAstCal1_chr4	1	33433079	fAstCal1	fAstCal1
fAstCal1_chr5	1	38678279	fAstCal1	fAstCal1
fAstCal1_chr6	1	41428020	fAstCal1	fAstCal1
fAstCal1_chr7	1	68397778	fAstCal1	fAstCal1
fAstCal1_chr11	1	36676067	fAstCal1	fAstCal1
fAstCal1_chr12	1	38669361	fAstCal1	fAstCal1
fAstCal1_chr22	1	35011464	fAstCal1	fAstCal1
fCotGob3_chr1	1	27055867	fCotGob3	fCotGob3
fCotGob3_chr5	1	30479438	fCotGob3	fCotGob3
fCotGob3_chr8	1	23432536	fCotGob3	fCotGob3
fCotGob3_chr9	1	30072547	fCotGob3	fCotGob3
fCotGob3_chr10	1	27438269	fCotGob3	fCotGob3
fCotGob3_chr11	1	22193419	fCotGob3	fCotGob3
fCotGob3_chr12	1	22902521	fCotGob3	fCotGob3
fCotGob3_chr16	1	26581398	fCotGob3	fCotGob3
fCotGob3_chr18	1	14930383	fCotGob3	fCotGob3
fCotGob3_chr19	1	21060126	fCotGob3	fCotGob3
fCotGob3_fCotGob3_37arrow_ctg1	1	249736	fCotGob3	fCotGob3
fGouWil2_chr1	1	45933286	fGouWil2	fGouWil2
fGouWil2_chr5	1	42802790	fGouWil2	fGouWil2
fGouWil2_chr8	1	34658348	fGouWil2	fGouWil2
fGouWil2_chr9	1	43149712	fGouWil2	fGouWil2
fGouWil2_chr10	1	42970088	fGouWil2	fGouWil2
fGouWil2_chr11	1	32583565	fGouWil2	fGouWil2
fGouWil2_chr12	1	33478699	fGouWil2	fGouWil2
fGouWil2_chr16	1	40234402	fGouWil2	fGouWil2
fGouWil2_chr17	1	37169619	fGouWil2	fGouWil2
fGouWil2_chr18	1	28478336	fGouWil2	fGouWil2
fGouWil2_chr19	1	26982661	fGouWil2	fGouWil2
fGouWil2_chr22	1	34676616	fGouWil2	fGouWil2
fMasArm1_chr1	1	26083871	fMasArm1	fMasArm1
fMasArm1_chr5	1	28762963	fMasArm1	fMasArm1
fMasArm1_chr8	1	23202127	fMasArm1	fMasArm1
fMasArm1_chr9	1	25822229	fMasArm1	fMasArm1
fMasArm1_chr10	1	29124071	fMasArm1	fMasArm1
fMasArm1_chr11	1	22941789	fMasArm1	fMasArm1
fMasArm1_chr12	1	21043631	fMasArm1	fMasArm1
fMasArm1_chr16	1	25861585	fMasArm1	fMasArm1
fMasArm1_chr18	1	19675934	fMasArm1	fMasArm1
fMasArm1_chr19	1	19920769	fMasArm1	fMasArm1
mLynCan4_chrA2	1	168988343	mLynCan4	mLynCan4
mLynCan4_chrD4	1	93445709	mLynCan4	mLynCan4
mOrnAna1_chr3	1	141987082	mOrnAna1	mOrnAna1
mOrnAna1_chr4	1	136094389	mOrnAna1	mOrnAna1
mOrnAna1_chrX1	1	125040914	mOrnAna1	mOrnAna1
mOrnAna1_chrX2	1	29662106	mOrnAna1	mOrnAna1
mOrnAna1_chrX3	1	33863336	mOrnAna1	mOrnAna1
mOrnAna1_chrX4	1	8639456	mOrnAna1	mOrnAna1
mOrnAna1_chrX5	1	70139320	mOrnAna1	mOrnAna1
mOrnAna1_chrY3	1	2467712	mOrnAna1	mOrnAna1
mPhyDis1_chr2	1	217365085	mPhyDis1	mPhyDis1
mPhyDis1_chr3	1	214898898	mPhyDis1	mPhyDis1
mRhiFer1_chr12	1	83956141	mRhiFer1	mRhiFer1
rGopEvg1_chr2	1	299447175	rGopEvg1	rGopEvg1
rGopEvg1_chr6	1	137797752	rGopEvg1	rGopEvg1
rGopEvg1_chr7	1	131611970	rGopEvg1	rGopEvg1
rGopEvg1_chr16	1	26755340	rGopEvg1	rGopEvg1
sAmbRad1_chr1	1	193168304	sAmbRad1	sAmbRad1
sAmbRad1_chr2	1	151573699	sAmbRad1	sAmbRad1
sAmbRad1_chr3	1	131315132	sAmbRad1	sAmbRad1
sAmbRad1_chr18	1	49750689	sAmbRad1	sAmbRad1
sAmbRad1_chr19	1	47691316	sAmbRad1	sAmbRad1
sAmbRad1_chr30	1	33336678	sAmbRad1	sAmbRad1
sAmbRad1_chr32	1	31195906	sAmbRad1	sAmbRad1
